node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c101M01N01,Board-certified pediatric surgeons,Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Standardized 6-10 min lecture scripts were developed by board-certified pediatric surgeons.,Expert clinicians responsible for curriculum design and content validation.,"PAGE 2, Line 77"
c101M01N02,Clinical medical students (years 3-5),Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Eligible participants included clinical medical students (years 3-5),Medical undergraduate trainees evaluating the enhanced video interventions.,"PAGE 2, Line 68"
c101M01N03,Junior residents (PGY 1-2),Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"with smaller proportions of junior residents PGY 1-2 (n=20, 8.3%)",Early-stage postgraduate surgical trainees balancing clinical exposure constraints.,"PAGE 5, Line 154"
c101M01N04,Senior residents (PGY >=3),Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"and senior residents PGY >=3 (n=10, 4.2%).",Advanced postgraduate trainees expanding theoretical surgical knowledge.,"PAGE 5, Line 154"
c101M02N12,Pediatric surgery residents (PGY 1-2),Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Junior residents PGY 1-2 comprised 8.3% (n=20) of participants.,Trainee group.,"Page 5, Table 1"
c102M01N05,Healthy adult volunteers,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,...and 48 healthy adult volunteers randomized into experimental and control groups.,Healthy individuals participating in the comparative trial to evaluate experience metrics.,PAGE 7
c102M01N06,Professional teachers,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Relying on the oral teaching of the dissemination of the way requires a large number of professional teachers.,Human domain experts and traditional inheritors of the physical martial art style.,PAGE 2
c102M02N12,Patients with mild physical coordination disorders,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The participant pool included 30 adult patients with mild physical coordination disorders (randomized into experimental and control groups of 15),Individuals diagnosed with limb coordination disorders affecting daily activities,Section 4
c102M02N14,Virtual instructor (Liu Miaozhen),Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The accompanying avatar 'Liu Miaozhen' is a virtual character with a dual identity, not only as an experienced Baduanjin non-legacy culture inheritor, but also as the user's movement guide","NPC that demonstrates movements, provides voice instructions, explains cultural history, and gives feedback",Section 3.2.1
c103M01N10,Trainers (Expert ICT Operators),Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,Operators were classified as trainers or trainees according to their knowledge about Information and Communication Technologies.,High-scoring tech-adept pharmacy professionals assigned to co-lead educational cohorts.,"Page 1, Page 3"
c103M01N11,Trainees (Resistant/Functional ICT Operators),Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,The question-naire made it possible to identify those resistant operators who would need more support,Staff requiring greater structural baseline support during significant technological workflow adjustments.,"Page 1, Page 3"
c103M01N12,Pharmacist Specialized in Using the Robot,Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,The trainer was a pharmacist who specialized in using the robot.,The lead clinical domain expert responsible for steering games and monitoring safety parameters.,Page 2
c103M02N15,Operators,Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,Participants (n = 14) were operators who prepare chemotherapy.,Pharmacy staff responsible for daily chemotherapy preparation using the robot.,"Page 1, Abstract; Page 4"
c103M02N16,Trainers,Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,"Operators with best ICT scores (min=9, max=12, mean=10.22) were designated as trainers.",Operators who have high ICT proficiency and lead the practical part using the adapted Peyton approach.,"Page 4, 'Creation of the teams'"
c103M02N17,Trainees,Knowledge Holder,E,Game-based learning as training to use a chemotherapy preparation robot,"Operators with lower scores (min=0, max=8, mean=5.11) were designated as trainees.",Operators with lower ICT proficiency who learn from trainers during the training.,"Page 4, 'Creation of the teams'"
c104M01N03,Medical staff,Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods of patient education primarily involve verbal explanations by health care providers.,Nurses or clinical educators executing traditional patient training outlines.,"Page 2, Page 4"
c104M01N04,Patients,Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"In this prospective randomized controlled trial, 180 hospitalized patients requiring standardized health education were recruited.",Hospitalized individuals requiring standardized clinical guidance before discharge.,"Page 1, Page 4"
c104M01N05,Attending physician,Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The physician voice cloning education group received patient education through cloning of the attending physician's voice.,The specific clinician primary responsible for managing the inpatient's care.,Page 4
c104M01N06,Senior nursing experts,Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.,Expert evaluators providing clinical ground-truth scoring for metrics validation.,Page 4
c104M02N04,Medical staff (trained),Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.,Nurses and other clinical staff who deliver traditional verbal education or formulate personalised content.,"Page 4, Traditional Education Group"
c104M02N07,Research team,Knowledge Holder,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Independent researchers generated the allocation sequence and managed the envelopes.,"Team responsible for randomisation, data collection, and management of the AI evaluation system.","Page 3, Implementation"
c105M01N04,Physical therapists,Knowledge Holder,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Physical therapists report reduced confidence and skills in delivering evidence-based knee osteoarthritis care.,Registered healthcare professionals specializing in physical therapy who act as the primary knowledge users.,PAGE 1
c105M02N13,Study participants (N=20),Knowledge Holder,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"A total of 20 physical therapists (7 men and 13 women, mean (SD) age of 33.2 (6.95) years) participated in the study",Specific individuals who completed the PEAK-PT course and were interviewed,Page 3
c105M02N14,Clinically practicing participants,Knowledge Holder,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,four (25%) out of the 16 clinically practicing participants reported having used learnings from the PEAK-PT,Subgroup of participants who were actively working in clinical settings,Page 3
c106M01N01,Older Adults,Knowledge Holder,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,A mixed-methods approach was applied...involving 18 participants aged between 63 and 81,Target demographic under evaluation for active and healthy ageing,"PAGE 1, Line 14"
c107M01N06,Clinical interns,Knowledge Holder,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,A total of 62 clinical interns were randomly assigned into two groups.,Not mentioned,Page 1
c108M01N03,Nurses with a master's degree,Knowledge Holder,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Nurses with a master's degree exhibited a higher level of basic knowledge than those with a bachelor's degree.,Professional nursing staff holding a second-cycle post-graduate academic degree.,"Page 1, Results"
c108M01N04,Nurses with a bachelor's degree,Knowledge Holder,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"In this study, 74.4% of the nurses held a bachelor's degree in nursing.",Professional nursing staff holding an undergraduate foundational degree in nursing science.,"Page 4, Results"
c108M01N17,General nurses,Knowledge Holder,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"In this study, 66.1% were general nurses.",Staff nurses delivering core generalized daily operational healthcare services within clinical units.,"Page 4, Results"
c108M01N18,Specialist nurses,Knowledge Holder,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,...19.6% were specialist nurses.,Advanced nursing professionals possessing certified expertise in a specific domain of medical practice.,"Page 4, Results"
