src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c007M01N01,c007M01N08,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For the preparatory work, participants read the institution's internal procedures about working with the robot",PAGE 2
c007M01N01,c007M01N09,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For the preparatory work, participants read the institution's internal procedures about working with the robot",PAGE 2
c007M01N04,c007M01N08,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Operators were classified as trainers or trainees according to their knowledge about Information and Communication Technologies.,PAGE 1
c007M01N04,c007M01N09,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Operators were classified as trainers or trainees according to their knowledge about Information and Communication Technologies.,PAGE 1
c007M01N02,c007M01N14,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For objective 1, the process's 16 steps were printed on cards that had to be put back into the right order.",PAGE 2
c007M01N03,c007M01N14,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For objective 3, we created a game inspired by the TV show Who Wants to Be a Millionaire incorporating six problematic, real-life situations.",PAGE 2
c007M01N04,c007M01N14,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For objective 2, fake Pokémon-like cards presenting a compound and its specificities were used.",PAGE 2
c007M01N08,c007M01N14,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainer/trainee teams participated in 2-hour training sessions with three games and a debriefing.,PAGE 1
c007M01N09,c007M01N14,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainer/trainee teams participated in 2-hour training sessions with three games and a debriefing.,PAGE 1
c007M01N08,c007M01N12,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer.",PAGE 2
c007M01N09,c007M01N12,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer.",PAGE 2
c007M01N10,c007M01N12,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,The training pharmacist simply observed but was ready to help or give feedback.,PAGE 3
c007M01N14,c007M01N15,adopt,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"For the introduction, a mind map representing the training program's goals and the process for using the robot was created on Framindmap.",PAGE 2
c007M01N14,c007M01N16,adopt,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Learning Designer's free online software was used to help build the training program.,PAGE 2
c007M01N14,c007M01N17,depend_on,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Indeed, fitting 2 hours of training into operators heavy workloads was a fundamental challenge of this study.",PAGE 7
c007M01N14,c007M01N18,depend_on,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Operators were divided into two groups, depending on their score, with the best scores placed in the trainer group and the lower scores in the trainee group.",PAGE 3
c007M01N11,c007M01N19,be_constrained_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Human reliability can be suboptimal (resulting in preparation errors)... Moreover, there may be significant interoperator variability",PAGE 1
c007M01N11,c007M01N22,be_constrained_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"periods of machine downtime caused drops in motivation, which led to a return to using traditional nonautomated preparation methods.",PAGE 2
c007M01N14,c007M01N19,resolve,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"We created a short, playful, standardized, gamed-based training program to address this, and evaluated its impact.",PAGE 1
c007M01N14,c007M01N20,be_constrained_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Motivation was evaluated on a scale from 0 to 100 and increased from a mean of 57.6 to 86.6 immediately after the training; however, it decreased to 70.4 at six months.",PAGE 5
c007M01N14,c007M01N21,be_constrained_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Self-efficacy was evaluated on a scale from 0 to 100 and increased from 48.5 to 75.6 immediately after the training program but decreased to 60.2 at six months.,PAGE 5
c007M01N14,c007M01N23,be_constrained_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,The present study's limitations include its small sample size (14 operators) and the low number of questions (10) used to survey their knowledge.,PAGE 7
c007M01N14,c007M01N12,complement,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"The training program comprised four parts: preparatory work (10 min), introduction (10 min), theory (45 min), and practice (45 min).",PAGE 2
c007M01N14,c007M01N13,complement,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainer/trainee teams participated in 2-hour training sessions with three games and a debriefing.,PAGE 1
c007M01N04,c007M01N09,be_absorbed_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Knowledge improved from 57% pretraining to 77% to 76.6% (6M).,PAGE 1
c007M01N03,c007M01N23,be_difficult_to_capture_due_to,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,The present study's limitations include its small sample size (14 operators) and the low number of questions (10) used to survey their knowledge.,PAGE 7
c007M01N04,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Operators' knowledge about the robot itself and our hospital's process for using it.,"Page 4, Level 2 evaluation"
c007M02N10,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Adapted Peyton approach: the trainee performs, narrates, then the trainer corrects.","Page 2-3, Practical part"
c007M02N11,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Answer to each error (taken from real‑life issues) was selected from four options.,"Page 1, Methods"
c007M02N12,c007M01N10,be_held_by,I,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Participants noted 'sharing our skills and experience with colleagues', 'makes you want to work in pairs'.","Page 5, Free comments"
c007M01N02,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Operators are expected to know the 16 steps; the game tests this knowledge.,"Page 2, Objective 1"
c007M02N04,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Participants read the institution's internal procedures before training.,"Page 2, Preparatory work"
c007M02N05,c007M01N10,be_held_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Cleaning schedule is part of the knowledge questionnaire.,"Page 12, Questionnaire"
c007M01N04,c007M02N46,be_difficult_to_capture_due_to,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities.","Page 1, Introduction"
c007M02N10,c007M02N27,be_captured_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Adapted version of the Peyton approach: the trainee performs, narrates, then the trainer corrects.","Page 2-3, Practical part"
c007M01N04,c007M02N23,be_captured_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Game‑based training program improved knowledge from 57% to 77% (p<0.005) retained at 6 months.,"Page 5, Results"
c007M02N11,c007M02N26,be_captured_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Game inspired by 'Who Wants to Be a Millionaire?' incorporating six problematic, real‑life situations.","Page 2, Objective 3"
c007M02N12,c007M02N24,be_captured_by,I,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Card ordering game played in teams fosters collaboration.,"Page 2, Theoretical part"
c007M02N12,c007M02N25,be_captured_by,I,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Pokémon‑like game played in teams fosters collaboration.,"Page 2, Theoretical part"
c007M01N02,c007M02N19,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Reading recommended procedures transfers explicit steps.,"Page 2, Introduction"
c007M02N04,c007M02N19,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Reading internal procedures transfers that knowledge.,"Page 2, Introduction"
c007M02N05,c007M02N19,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Cleaning schedule is part of written procedures.,"Page 12, Questionnaire"
c007M01N04,c007M02N23,be_transferred_by,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,"Game‑based training improved knowledge, motivation, and self‑efficacy.","Page 5, Results"
c007M01N10,c007M02N18,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Operators participated in initial training sessions at acquisition.,"Page 2, Introduction"
c007M01N10,c007M02N23,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,14 operators participated in the training program.,"Page 4, Game-based training evaluation"
c007M01N10,c007M02N27,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,The training pharmacist simply observed but was ready to help or give feedback.,"Page 2-3, Practical part"
c007M01N10,c007M02N19,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainees read the recommended procedures.,"Page 2, Introduction"
c007M01N10,c007M02N20,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainees were shown the processes.,"Page 2, Introduction"
c007M01N10,c007M02N21,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Trainees repeated the procedures themselves.,"Page 2, Introduction"
c007M01N10,c007M01N13,participate_in,E,Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study,Initial training at robot acquisition.,"Page 2, Introduction"
