src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c003M01N01,c003M01N03,be_held_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,A cohort of 8 identified experts with expertise in construction safety training and implementation were engaged for the structured interview to identify the criteria for this study,PAGE 12
c003M01N02,c003M01N04,be_held_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,all of the students had at least part-time work experience on construction sites and were aware of site safety practices,PAGE 16
c003M01N15,c003M01N04,be_absorbed_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"By observing the results from the IT2F-AHP and based on the outcome of the sensitivity analysis, we can conclude that Attention is the most critical criterion... AR visualizations can facilitate maximum knowledge acquisition among trainees","PAGE 21, PAGE 23"
c003M01N02,c003M01N06,be_transferred_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Several studies that employ VR-based visualizations have evaluated the utility of this technology combined with the gamification of tasks to train heavy machinery operators,PAGE 2
c003M01N04,c003M01N05,participate_in,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"After the introduction, each group of trainees was subjected to one the three different training modes in a classroom setting. The traditional mode of training was presented using an overhead projector",PAGE 17
c003M01N04,c003M01N06,participate_in,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,A Samsung Odyssey VR headset was used to demonstrate the VR-based safety training. The visualizations were shown in real-time to the cohort of students,PAGE 17
c003M01N05,c003M01N14,depend_on,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Training content was based on an Australian industrial standard-Preventing Falls in Housing Construction-Code of Practice,PAGE 7
c003M01N06,c003M01N14,depend_on,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Construction safety training delivery was prepared based on a code of practice Preventing Falls in Housing Construction,PAGE 14
c003M01N06,c003M01N10,depend_on,I,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"For administration of training, the cohort was randomly divided into 3 groups of 20 trainees each and were subjected to different modes of training-one at a time with a gap of two weeks between two training sessions",PAGE 16
c003M01N06,c003M01N08,adopt,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Samsung Odyssey VR headset was used for VR training,PAGE 16
c003M01N06,c003M01N09,adopt,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Microsoft Hololens 2 was used for AR training,PAGE 16
c003M01N05,c003M01N12,be_constrained_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"These training methods are very broad in their approach and lack engagement, which results in the insufficient absorption of information by construction workers, which ultimately does not translate to long-term information retention",PAGE 1
c003M01N05,c003M01N11,be_constrained_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,This gap between training sessions was kept so as to avoid influence of learning from previous presentations since most students would have forgotten about 80% of the content in a week's time,PAGE 17
c003M01N06,c003M01N13,be_constrained_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"On the other hand, the virtual visualizations were super-imposed onto a physical space and moving around them in a physical space was cumbersome for the participants",PAGE 23
c003M01N06,c003M01N12,resolve,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,This paper aims to understand the effectiveness of different extended reality (XR) technologies in imparting important construction safety training to construction workers in a virtual environment compared to conventional classroom training sessions,PAGE 1
c003M01N02,c003M02N07,be_held_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,measurable improvements in hazard identification and risk assessment among construction workers and heavy machinery operators using immersive technologies,Page 1-2
c003M02N04,c003M01N04,be_held_by,I,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,All of the students were final‑year undergraduate or graduate students and had some familiarity with construction operations … aware of site safety practices.,Page 16
c003M02N04,c003M02N07,be_held_by,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,measurable improvements in hazard identification and risk assessment among construction workers and heavy machinery operators using immersive technologies,Page 1-2
c003M02N05,c003M01N04,be_held_by,I,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,All of the students had at least part‑time work experience on construction sites and were aware of site safety practices.,Page 16
