"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N10","N12","be_documented_partially_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the optimal scheduling scheme reflects the appropriate processing sequence of the operations on each machine...","Section 4.3.2, Page 9"
"N05","N04","be_derived_from","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the SPRM is trained by ELM...","Section 4.4.2, Page 14"
"N03","N01","be_derived_from","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the differences... are calculated according to rth of the l given SDRs.","Section 4.3.1, Page 9"
"N07","N04","be_derived_from","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...training samples can be acquired... Based on these scheduling schemes...","Section 4.3.2, Page 9"
"N09","N04","be_derived_from","I","Dynamic scheduling for job shop with machine failure based on data mining technologies","Historical data includes orders, processes, optimal scheduling schemes...","Section 4.1, Page 6"
"N05","N10","translate_into","I","Dynamic scheduling for job shop with machine failure based on data mining technologies","The SPRM is constructed to... determine the appropriate priority relation...","Section 4.2, Page 8"
"N10","N12","be_shared_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the appropriate processing priority relation... can be obtained from the optimal scheduling schemes...","Section 4.2, Page 8"
"N10","N11","be_absorbed_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the effective SPRM is trained by the ELM...","Section 5.2, Page 17"
"N10","N16","be_captured_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","The offline scheduling learning part refers to the process of mining the SPRM in offline time.","Section 4.1, Page 6"
"N05","N17","be_transferred_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","The online dynamic scheduling part refers to the process of applying the SPRM...","Section 4.1, Page 6"
"N01","N14","be_transferred_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the DSSC can select the most appropriate SDR...","Section 1, Page 2"
"N12","N16","participate_in","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...3,000 optimal scheduling schemes... Based on these scheduling schemes, the training samples are collected.","Section 5.2, Page 17"
"N13","N16","participate_in","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...a large amount of historical data has been accumulated... Based on these data, many training samples can be extracted...","Section 4.1, Page 6"
"N11","N17","participate_in","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the SPRM is called to select the appropriate operation from the buffer for the idle machine.","Section 4.1, Page 7"
"N17","N21","depend_on","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the SPRM fulfills the real-time requirements...","Section 5.3, Page 19"
"N14","N22","depend_on","I","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the DSSC can select the most appropriate SDR... in various manufacturing environments.","Section 1, Page 2"
"N16","N08","evaluate","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the classification accuracy of the SPRM trained by ELM is calculated as the fitness value...","Section 4.4.1, Page 13"
"N16","N19","adopt","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...GA and ELM are used to perform wrapper feature selection...","Section 4.4, Page 11"
"N16","N20","adopt","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...GA and ELM are used to perform... machine learning...","Section 4.4, Page 11"
"N16","N07","adopt","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...feature set F is used as the input features... and SPRM is trained by ELM...","Section 4.4.1, Page 13"
"N01","N23","be_constrained_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...no single dispatching rule (SDR) can consistently obtain better scheduling results than other rules...","Section 1, Page 2"
"N14","N23","be_constrained_by","I","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the rule selected by the DSSC is still an SDR, rather than a better dispatching rule, so the scheduling result may not be significantly improved.","Section 1, Page 2"
"N15","N24","be_constrained_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...an effective method to determine the appropriate weights for multiple SDRs... has not been established yet.","Section 1, Page 2"
"N16","N26","be_constrained_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...some irrelevant or redundant features appear, which reduces the generalization performance...","Section 4.4, Page 11"
"N17","N25","be_constrained_by","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...having a longer decision execution time than SDRs...","Section 5.3, Page 19"
"N17","N23","mitigate","I","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the SPRM not only yields superior scheduling results in most manufacturing environments but also maintains a higher level of stability...","Section 5.3, Page 21"
"N17","N14","complement","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...the SPRM... achieves better performance than the DSSC and SDRs...","Section 5.3, Page 19"
"N10","N24","be_difficult_to_capture_due_to","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...there does not exist an effective method to obtain the appropriate weights of multiple SDRs at each production system state. As a result, obtaining precise sample data for the mapping relationship... is a daunting task.","Section 4.2, Page 8"
"N16","N19","be_composed_of","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","Based on GA, the feature selection of SPRM can be performed...","Section 4.4.1, Page 12"
"N16","N20","be_composed_of","E","Dynamic scheduling for job shop with machine failure based on data mining technologies","...machine learning can be performed to obtain the trained SPRM.","Section 4.4.2, Page 14"
