node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Tacit knowledge,Tacit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""tacit knowledge, generated and utilized by employees in their routine works, is critical for productivity improvement in manufacturing settings""","""intuitive and unconscious hunches and insights that include both how-to and know-why""","Page 3"
N02,Tacit knowledge awareness (TA),Tacit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Tacit knowledge awareness refers to the recognition of new insights or ideas, often emerging as implicit information held by the knowledge owner""","""recognition of new insights or ideas, often emerging as implicit information held by the knowledge owner""","Page 3"
N03,Tacit knowledge sharing (TS),Tacit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Tacit information sharing occurs in the place of knowledge making via the interactions of people, groups, and units, enhancing the knowledge of workers who hold implicit knowledge""","""sharing implicit information allows team members to learn and apply unique experiences, practical skills, and creative methods""","Page 4, Page 6"
N04,Green Human Capital (GHC),Tacit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Green human capital (GHC) encompasses an organization's personnel and their attributes, such as expertise, experience, dedication, and drive""","""cumulative sum of workers' understanding, skills, creativity, and involvement in ecological sustainability and innovation""","Page 4"
N05,Green Structural Capital (GSC),Explicit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Green structural capital (GSC) includes several aspects like as administrative processes, obligations, knowledge systems, values, workplace culture, reputation, inventions, copyrights, trademarks, etc., that are associated with ecological sustainability or innovation""","""administrative processes, obligations, knowledge systems, values, workplace culture, reputation, inventions, copyrights, trademarks, etc.""","Page 4"
N06,Green Relational Capital (GRC),Tacit Knowledge,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Green relational capital (GRC) reflects the value derived from external relationships with customers, suppliers, and institutions""","""assets related to a firm's interactions with consumers, suppliers, professional connections, and allies about corporate environmental sustainability and ecological innovation""","Page 4"
N07,Senior-level managers,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Senior-level managers in manufacturing SMEs were initially briefed on the research goals and significance to gauge their willingness to participate""","""Senior-level managers""","Page 6"
N08,Top management,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""focusing on top management of small and medium-sized firms in the manufacturing industry""","""Top management""","Page 7"
N09,Employees,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""much of this valuable knowledge remains elusive, embedded in the minds of individuals""","""Employees' expertise drives organizational innovation""","Page 2, Page 4"
N10,Individuals,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""this knowledge, deeply rooted in individual experience, skills, and expertise, is challenging to express or replicate""","""individual experience, skills, and expertise""","Page 2"
N11,Team members,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Sharing tacit information enables team members to acquire practical skills, unique experiences, and specialized techniques, enhancing performance through cognitive innovation""","""Team members in collaborative programs""","Page 4"
N12,External stakeholders,Knowledge Holder,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""GRC reflects the value derived from external relationships with customers, suppliers, and institutions""","""Customers, suppliers, and allies""","Page 4"
N13,Workforce,Knowledge Learner,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""businesses could foster a workforce that is inclined to innovate by investing in green human capital development programs that enable the sharing and understanding of tacit knowledge""","""Collective employee base""","Page 2"
N14,Mentoring/shadowing programs,Traditional Human-central Practice,E,"Unseen seeds, green minds in the digital era: How SMEs foster innovation through green intellectual capital, AI, and resource commitment","""Methods like job shadowing, mentor programs, and observational learning also aid in knowledge transfer from tacit employees""","""Non-digital human-to-human knowledge transfer""","Page 12"
