"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N03","N06","be_shared_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Nursing educators reported sharing their teaching experience.","PDF pp. 6-7, Section 2.2 and Table 1"
"N04","N06","be_shared_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Nursing educators contributed personal knowledge and experience during teaching design.","PDF p. 6, Section 2.2"
"N05","N06","be_shared_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Nursing educators reported proactively sharing teaching insights.","PDF p. 7, Table 1"
"N01","N08","be_transferred_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","The knowledge-sharing frequency measure combined shared teaching resources with participation in teaching exchanges.","PDF p. 6, Section 2.2"
"N03","N09","be_transferred_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Educators actively shared teaching experience in team discussions.","PDF p. 6, Section 2.2"
"N04","N10","be_transferred_by","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Educators contributed personal knowledge and experience during teaching design.","PDF p. 6, Section 2.2"
"N01","N11","be_transferred_by","I","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","The study jointly reports LMS use and technology-enabled access to and sharing of educational resources.","PDF pp. 5-6, Section 2.2 and Figure 2"
"N01","N13","be_transferred_by","I","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","The study jointly reports online-platform use and technology-enabled access to and sharing of educational resources.","PDF pp. 5-6, Section 2.2 and Figure 2"
"N03","N07","be_absorbed_by","I","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Educators reported that colleagues recognized and adopted their shared teaching experience.","PDF pp. 6-7, Section 2.2 and Table 1"
"N06","N08","participate_in","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","The survey measured how many teaching exchanges nursing educators had participated in.","PDF p. 6, Section 2.2"
"N06","N09","participate_in","E","Knowledge Sharing Behavior of Nursing Educators: Influence of Organizational Culture and Technological Environment","Nursing educators reported actively sharing teaching experience in team discussions.","PDF p. 6, Section 2.2"
