node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Physical Performance Assessment Index (Ê)",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","The evaluation equation(1) for physical performance was developed from eight items adding age to the seven items of physical strength test. A physical performance assessment index was constructed by setting a coefficient with a perfect score of 200 points for each item experimentally.","A codified equation combining seven physical strength test items and age to produce a numerical physical performance score.","Page 3, Equation (1)"
N02,"Lumbar load estimation algorithm",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","The lumbar load estimation algorithm based on the posture change of the wearable sensor used in this research is explained. The lumbar load Fl is the combined force of two compression forces: the compression force F due to the weight of the upper body and the compression force F' due to the muscles supporting the lumbar spine.","Mathematical model consisting of equations (2-14) calculating compression forces based on posture, body dimensions, and external loads.","Page 3-4, Section 4"
N03,"Questionnaire data",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","The questionnaire collects personal information such as height, weight, age, physical gender, type of work, duration of work, working hours per week, main working posture (upright, downward, squatting, sitting), maximum weight to be handled, current LBP or LBP history, frequency of LBP in the last 6 months, how much exercise they do per week, and duration of exercise.","Structured data collected through surveys including personal information, work conditions, and health status.","Page 3, Section 3"
N04,"Lumbar load measurement data",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Lumbar load measurement devices equipped with multiple IMU sensors were used to measure the workload of 64 of these workers. The lumbar load is estimated using the algorithm described in Chapter 4.","Quantitative workload data from IMU sensors measuring posture changes and lumbar compression forces.","Page 4-5, Sections 4-5"
N05,"OWAS method",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","Published ergonomic risk assessment evaluation method.","Page 1, Section 1"
N06,"RULA method",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","Published ergonomic risk assessment evaluation method.","Page 1, Section 1"
N07,"REBA method",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","Published ergonomic risk assessment evaluation method.","Page 1, Section 1"
N08,"HOHSRAM method",Explicit Knowledge,E,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","Published ergonomic risk assessment evaluation method.","Page 1, Section 1"
N09,"Safe work routines",Tacit Knowledge,I,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.","Uncodified behavioral responses during construction work to avoid injury, particularly regarding lumbar load management.","Page 2, Section 1.2"
N10,"Real-time hazard identification performance",Tacit Knowledge,I,"c006 Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry.pdf","Creating a safe environment is important... Based on this result, the development of assistive technology suitable for work is required.","Situational awareness and ability to identify risks during active construction work.","Page 1, Section 1"
