node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Unofficial machine repair know-how,Tacit Knowledge,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","Tacit knowledge—the unwritten, experience-based insights people carry in their heads—is notoriously difficult to articulate","The unwritten, experience-based insights people carry in their heads","Page 1"
N02,Veteran maintenance staff,Knowledge Holder,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","When veteran staff retire or switch jobs, this undocumented expertise departs with them","Not mentioned","Page 1"
N03,Loss of maintenance expertise upon staff departure,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","When veteran staff retire or switch jobs, this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding","Risk of losing undocumented expertise when experienced staff leave","Page 1"
N04,Production downtime due to expertise gaps,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding for replacements","Disruption to operations from loss of expertise","Page 1"
N05,Product quality degradation from machine faults,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding for replacements","Decline in product/service quality from loss of expertise","Page 1"
N06,Assembly line operator,Knowledge Holder,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","An assembly line operator hears a strange noise from a machine. He shuts it down and walks over to the maintenance workshop to report it","Worker who operates assembly line equipment","Page 5"
N07,Maintenance supervisor,Knowledge Holder,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","The supervisor grabs the nearest available technician, who may or may not be the expert on that specific machine","Supervisor responsible for maintenance team","Page 5"
N08,Non-specialist maintenance technician,Knowledge Holder,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","the nearest available technician, who may or may not be the expert on that specific machine, and sends them to investigate","Technician who may not have specialized expertise","Page 5"
N09,Procurement manager,Knowledge Holder,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","leaves it on the procurement manager's desk","Manager responsible for purchasing","Page 5"
N10,Newly hired machine operators,Knowledge Learner,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","lengthy onboarding for replacements","New staff requiring training","Page 1"
N11,Replacement maintenance technicians,Knowledge Learner,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","lengthy onboarding for replacements","Staff hired to replace departing employees","Page 1"
N12,Verbal machine fault report to supervisor,Traditional Human-central Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","operator verbally reports a machine fault to a supervisor","Oral communication of information","Page 5"
N13,Physical spare parts inventory check,Traditional Human-central Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","technician walks to the machine, inspects it, and determines a specific bearing has failed. They walk back to the workshop to check the physical spare parts inventory","Physical inspection of spare parts stock","Page 5"
N14,Paper-based bearing procurement request form,Traditional Human-central Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","fills out a paper purchase request form and leaves it on the procurement manager's desk","Manual paper-based ordering process","Page 5"
N15,Handwritten 'Awaiting Part' machine tag,Traditional Human-central Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","leave a handwritten 'Awaiting Part' sign on it","Manual physical signage","Page 5"
N16,LLM-driven conversational BPMN assistant,Technology-enable Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","This paper introduces a large-language-model (LLM)-driven conversational assistant that captures such knowledge on the shop floor and converts it incrementally and interactively into standards-compliant BPMN 2.0 diagrams","AI system that interviews users and generates process models","Page 1"
N17,Gradio split-screen UI front-end,Technology-enable Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","The user interface is built with Gradio, an open-source Python framework that enables the rapid development of web-based UIs","Web-based user interface framework","Page 3"
N18,bpmn-js client-side diagram renderer,Technology-enable Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","Process diagrams are rendered in the browser using bpmn-js, a powerful, open-source JavaScript toolkit for BPMN 2.0","JavaScript toolkit for rendering BPMN diagrams","Page 3"
N19,Interactive dialogue-based modeling session,Technology-enable Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","The evaluation was conducted through an interactive dialogue between a user and the chatbot","Dialogue-based process modeling session","Page 5"
N20,Gemini 2.5 Pro LLM engine,Digital Technology,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","Powered by Gemini 2.5 Pro","Google's large language model","Page 1"
N21,BPMN 2.0 XML process serialization,Digital Technology,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","complete, standards-compliant BPMN 2.0 XML","XML serialization of BPMN process models","Page 3"
N22,SME management approval for AI process modeling,Organizational Dependency,I,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","well-defined process models support consistent execution, training and compliance","Organizational support for implementation","Page 1"
N23,Employee training and regulatory compliance standards,Organizational Dependency,I,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","well-defined process models support consistent execution, training and compliance","Organizational training and regulatory compliance","Page 1"
N24,Physical distance between workshop and production line,Environmental Dependency,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","walks over to the maintenance workshop... walks to the machine... walk back to the workshop","Physical movement between locations required","Page 5"
N25,Equipment maintenance industry compliance regulations,Environmental Dependency,I,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","well-defined process models support... compliance","Regulatory requirements for processes","Page 1"
N26,AI model response latency (230-250 seconds per generation),Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","A significant challenge observed during the evaluation was latency... 230s + 240s + 250s","Delay in system response/processing","Pages 5-6"
N27,Stochastic variability in LLM-generated BPMN output,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","A core characteristic of LLMs is that their output is inherently stochastic, not deterministic","Inherent randomness in LLM outputs","Page 6"
N28,Token overhead from verbose BPMN XML format,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","This delay is largely attributable to the verbosity of the BPMN XML format. Generating large, structured text files is a token-intensive task","Wordiness of XML format causing token inefficiency","Page 6"
N29,LLM's lack of spatial awareness for diagram aesthetics,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","the LLM only generates the BPMN code; it has no awareness of the final visual layout","LLM cannot optimize diagram aesthetics","Page 6"
N30,Production manager's lack of repair timeline visibility,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","leads to poor visibility for production managers, who cannot predict repair times or adjust schedules effectively","Lack of operational transparency","Page 5"
N31,Missing logging of machine reliability failure data,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","the absence of data capture prevents valuable analysis of machine reliability and failure patterns","Lack of formal data collection in manual process","Page 5"
N32,Reactive unplanned maintenance workflow,Limitation,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","The existing workflow is almost entirely reactive and relies on informal, manual communication","Process that only responds to failures rather than preventing them","Page 5"
N33,Operator's verbal description of machine anomaly,Tacit Knowledge,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","operator verbally explains the problem","Oral communication of machine fault","Page 5"
N34,Supervisor's on-the-spot technician assignment,Traditional Human-central Practice,E,"Documenting SME Processes with Conversational AI: From Tacit Knowledge to BPMN","The supervisor grabs the nearest available technician","Action of assigning a technician to investigate","Page 5"
