node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Consumer insights,Explicit Knowledge,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms are primarily used to surface early user signals and refine market understanding","Codified information from user feedback and social media interactions about product preferences and needs","Page 11"
N02,User-generated content,Explicit Knowledge,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Platforms enable the creation and exchange of user-generated content","Content created and shared by users on social media platforms including reviews, comments, and posts","Page 3"
N03,Product concepts,Explicit Knowledge,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Contributors accessed through internal networks were genuinely innovative—sometimes full product concepts, visuals, or completely new ideas","Detailed product ideas including visuals and design specifications","Page 12"
N04,Engagement metrics,Explicit Knowledge,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Secondary data includes engagement metrics (reviews, voting, comments, likes, queries)","Quantitative measures of user interaction on social media platforms","Page 8"
N05,Expert intuition,Tacit Knowledge,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation","Uncodified professional judgement and know-how held by R&D specialists for evaluating innovation potential","Page 12"
N06,Collaborative expertise,Tacit Knowledge,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms","Shared professional knowledge from cross-functional collaboration","Page 14"
N07,Product Innovation Managers,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Innovation Managers...senior managers responsible for product and innovation strategy","Senior managers involved in NPD and innovation activities","Page 9"
N08,Product Research Specialists,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Research Specialists...involved in early product research activities","Specialists involved in early product research activities","Page 9"
N09,Product Insights Developers,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Insights Developers...responsible for consumer and market insights","Managers responsible for consumer and market insights","Page 9"
N10,R&D specialists,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Our internal platforms allow deeper collaboration with R&D specialists and engineers","Technical experts involved in product development and evaluation","Page 15"
N11,External innovators,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with innovators, tech suppliers, product designers, researchers, and industry analysts","External contributors providing innovation insights","Page 14"
N12,Consumers,Knowledge Holder,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Live discussions, blogging, tweets, and comments...help us understand our customers","End users providing feedback and insights on social media","Page 11"
N13,R&D experts,Knowledge Learner,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External ideas submitted through platforms like Idea-Point and technical collaboration tools are evaluated by our R&D experts","Experts who evaluate and develop submitted ideas","Page 13"
N14,Product development teams,Knowledge Learner,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Concept development...collaboration with R&D, designers, and specialist teams","Teams that use insights for product concept development","Page 14"
N15,Social listening,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We rely on social listening to understand emerging user needs","Systematic monitoring of social media for consumer insights and trends","Page 15"
N16,Expert review panels,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Structured, expert-led review process","Systematic evaluation of ideas by expert teams","Page 5"
N17,Idea screening,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal social media as firm-governed environments designed for more structured and confidentiality-sensitive ideation","Systematic collection and screening of submitted ideas","Page 11"
N18,Crowdsourced evaluation,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","These platforms incorporate collaborative evaluation tools such as internal voting, expert reviews, and peer feedback mechanisms","Community-based idea evaluation through voting and feedback","Page 13"
N19,Prototype testing,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External social media is commonly used for informal consumer feedback during the prototype stage","Testing product prototypes with consumer feedback","Page 12"
N20,IdeaPoint,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","There are internal social media like i-CONNECT, IdeaPoint, Innovation Lounge used during the fuzzy front-end to invite ideas","Internal platform for structured idea submission and screening","Page 11"
N21,i-CONNECT,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","There are internal social media like i-CONNECT, IdeaPoint, Innovation Lounge","Internal platform for collaboration and idea management","Page 11"
N22,Innovation Lounge,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","There are internal social media like i-CONNECT, IdeaPoint, Innovation Lounge","Internal platform for secure ideation and collaboration","Page 11"
N23,Facebook,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We use Facebook, YouTube—most often LinkedIn, and even Instagram in some instances","External social media platform for consumer engagement","Page 11"
N24,YouTube,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We use Facebook, YouTube—most often LinkedIn, and even Instagram in some instances","External platform for video content and product promotion","Page 11"
N25,LinkedIn,Technology-enable Practice,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We use Facebook, YouTube—most often LinkedIn, and even Instagram in some instances","Professional networking platform for expert engagement","Page 11"
N27,Sentiment analysis tools,Digital Technology,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data","Digital tools for analyzing emotional tone in social media content","Page 17"
N28,Keyword clustering tools,Digital Technology,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data","Digital tools for grouping related terms in social media data","Page 17"
N29,Social media analytics,Digital Technology,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms that utilise social media analytics across NPD stages outperform peers in speed to market and customer alignment","Tools for analyzing social media data for business insights","Page 4"
N30,NDAs,Organizational Dependency,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","All subsequent interactions with the submitters are handled internally...to maintain confidentiality","Non-disclosure agreements protecting confidential information","Page 13"
N31,Governance protocols,Organizational Dependency,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal policy documents and disclosure management protocols echo participants' concerns","Formal rules and procedures for managing knowledge sharing","Page 14"
N32,Access controls,Organizational Dependency,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Access Control: Closed, proprietary","Internal platform security measures regulating who can access information","Page 5"
