src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N02","N01","be_derived_from","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The digitized FNA image features constitute the measured feature content of the Wisconsin breast cancer dataset.","Section 6.1 and Table 2, p. 6"
"N04","N03","be_derived_from","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The biomedical voice measurements constitute the recorded feature content of the Parkinson’s disease dataset.","Section 6.2 and Table 4, p. 7"
"N06","N05","be_derived_from","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The supplier performance attributes and selection outcomes come from the healthcare supplier selection dataset.","Section 6.3 and Table 6, pp. 7-8"
"N01","N24","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The partitioned Wisconsin breast cancer dataset is used in the cross-provider cancer experiment.","Section 6.1, p. 6"
"N02","N24","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Digitized FNA image features are distributed among provider nodes for cancer-model training and evaluation.","Section 6.1, p. 6"
"N03","N25","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The partitioned Parkinson’s disease dataset is used in the cross-provider classification experiment.","Section 6.2, p. 7"
"N04","N25","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Biomedical voice measurements are used for provider-level Parkinson’s model training and evaluation.","Section 6.2, p. 7"
"N05","N26","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The supplier selection dataset is distributed across healthcare-provider nodes for the supplier experiment.","Section 6.3, p. 7"
"N06","N26","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Supplier performance attributes and outcomes are used in cross-provider supplier-model evaluation.","Section 6.3, pp. 7-8"
"N07","N24","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Breast cancer prediction models trained by one provider are tested at other provider nodes.","Section 6.1 and Table 3, pp. 6-7"
"N08","N25","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Parkinson’s disease classification models are evaluated across provider datasets.","Section 6.2 and Table 5, pp. 7-8"
"N09","N26","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Supplier selection models are shared and evaluated across healthcare-provider nodes.","Section 6.3 and Table 7, pp. 7-8"
"N10","N23","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Providers share model parameters and updates instead of sensitive local data.","Sections 5.1 and 6.3, pp. 5 and 7"
"N14","N23","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Cancer-model accuracy results support comparison and identification of high-performing models.","Section 6.1 and Table 3, pp. 6-7"
"N15","N23","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Parkinson’s balanced-accuracy results support comparison across provider nodes.","Section 6.2 and Table 5, pp. 7-8"
"N16","N23","be_transferred_by","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Supplier-model accuracy results support cross-provider benchmarking.","Section 6.3 and Table 7, p. 8"
"N17","N23","be_transferred_by","I","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The best-performing cancer model identified through benchmarking is retained for subsequent use at the provider node.","Sections 5.2 and 6.1, pp. 5-7"
"N18","N23","be_transferred_by","I","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The best-performing Parkinson’s model is identified through cross-provider benchmarking.","Sections 5.2 and 6.2, pp. 5 and 7-8"
"N19","N23","be_transferred_by","I","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The best-performing supplier model is identified through cross-provider comparison.","Sections 5.2 and 6.3, pp. 5 and 8"
"N20","N22","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Each participating healthcare provider acts as an independent node in the architecture.","Section 5.1, p. 4"
"N20","N23","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Healthcare providers train, share, receive, and benchmark predictive models.","Sections 5.1-5.2, p. 5"
"N20","N24","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Ten healthcare-provider nodes participate in the breast cancer experiment.","Section 6.1, p. 6"
"N20","N25","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Provider nodes participate in Parkinson’s model training and evaluation.","Section 6.2, p. 7"
"N20","N26","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Ten healthcare providers participate in the supplier selection experiment.","Section 6.3, p. 7"
"N20","N27","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Each node collects new data, retrains its model, and participates in repeated model exchange.","Section 5.2 and Algorithm 1, p. 5"
"N21","N23","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Providers learn from peer models through model sharing and benchmarking.","Sections 5.1 and 8, pp. 5 and 10"
"N21","N24","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Providers evaluate external cancer models and identify potential improvements or biases.","Section 6.1, p. 6"
"N21","N25","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Providers compare Parkinson’s models trained using different institutional data portions.","Section 6.2, pp. 7-8"
"N21","N26","participate_in","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Providers learn which externally trained supplier models outperform their local models.","Section 6.3, p. 8"
"N22","N28","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The integrated architecture uses blockchain as its decentralized exchange and integrity layer.","Section 5, pp. 4-5"
"N22","N29","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","The architecture implements federated learning for privacy-preserving collaborative model development.","Section 5.1, p. 5"
"N22","N30","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Predictive digital twins provide the architecture’s predictive and dynamic representation capability.","Section 5, pp. 4-5"
"N22","N31","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Logistic regression is tested within the integrated predictive-model architecture.","Sections 3 and 6, pp. 3 and 6-8"
"N22","N32","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Decision trees are tested within the integrated predictive-model architecture.","Sections 3 and 6, pp. 3-4 and 6-8"
"N22","N33","adopt","E","Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Random forests are tested within the integrated predictive-model architecture.","Sections 3 and 6, pp. 4 and 6-8"
