"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","environmental protection know-how acquired by manufacturing firms","Tacit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The green knowledge acquisition scale asks whether the company acquires know-how related to environmental protection.","Practical environmental-protection know-how acquired at the manufacturing-firm level.","Appendix A, Table A1, PDF page 25"
"N02","environmental protection business knowledge acquired by manufacturing firms","Explicit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The green knowledge acquisition scale asks whether the company acquires business knowledge related to environmental protection.","Codifiable business information about environmental protection acquired by manufacturing firms.","Appendix A, Table A1, PDF page 25"
"N03","knowledge of environmental effects of manufacturing products, materials and services","Explicit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about the environmental effects of products, materials and services.","Information about environmental effects associated with manufacturing products, materials, and services.","Appendix A, Table A1, PDF page 25"
"N04","environmental regulation knowledge acquired by manufacturing firms","Explicit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about environmental regulation.","Codified environmental regulatory information acquired by manufacturing firms.","Appendix A, Table A1, PDF page 25"
"N05","environmental management manuals and techniques knowledge","Explicit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about environmental management manuals and techniques.","Documented manuals and codifiable information about environmental management techniques.","Appendix A, Table A1, PDF page 25"
"N06","environmental efficiency knowledge acquired by manufacturing firms","Explicit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about environmental efficiency.","Codifiable environmental-efficiency information acquired by manufacturing firms.","Appendix A, Table A1, PDF page 25"
"N07","machine operators' judgment of manufacturing product standards","Tacit Knowledge","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The discussion states that workers operating the same type of machine in different factories may determine what standard the product holds.","Operator-dependent judgment used to determine manufacturing product standards where production is not standardized.","Discussion, PDF page 21"
"N09","machine operators in Turkish manufacturing factories","Knowledge Holder","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The discussion places determination of product standards with workers operating machines in factories.","Manufacturing workers whose operating judgments influence product standards.","Discussion, PDF page 21"
"N10","machine-operator-based establishment of manufacturing product standards","Traditional Human-central Practice","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","The paper states that workers operating machines establish what kind of standard a product holds.","A human-centered manufacturing practice in which machine operators establish product standards.","Discussion, PDF page 21"
"N11","firm-level digital transformation for green knowledge acquisition","Technology-enable Practice","E","Harnessing Digital Transformation for Sustainable Performance: Exploring the Mediating Roles of Green Knowledge Acquisition and Innovation Performance Under Digital Transformational Leadership","Digital transformation was measured through digital strategy and digital capability and had a statistically significant positive effect on green knowledge acquisition.","Organizational digital transformation that facilitates acquisition of environmental-protection knowledge in manufacturing firms.","Sections 3.3 and 5, PDF pages 14 and 21"
