node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Excavation safety knowledge","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","This knowledge test included ten multiple-choice questions covering the seven critical hazards identified in Section 3.3.","Specific codified facts and parameters regarding safety distances, shoring, and utilities.","Page 13, Section 5.2.1"
"N02","Real-time hazard identification performance","Tacit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The pilot study's results suggest that the VR training system is effective in improving participants' practical performance when dealing with excavation hazards.","The uncodified spatial skill and action of spotting, evaluating, and responding to hazards in a live setting.","Page 19, Section 6"
"N03","Self-efficacy belief","Tacit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Self-efficacy is an instrument to indicate an individual's belief in their capability to perform tasks or gain attainments","An individual's personal belief in their capacity to safely handle hazardous events.","Page 14, Section 5.2.2"
"N04","Construction professionals","Knowledge Holder","E","Immersive virtual reality training for excavation safety and hazard identification","The participants consisted of 28 university students and 12 professionals from the construction sector.","Industry practitioners directly working within or managing construction and geotechnical works.","Page 9, Section 4.1"
"N05","University students","Knowledge Holder","E","Immersive virtual reality training for excavation safety and hazard identification","The participants consisted of 28 university students and 12 professionals from the construction sector.","Academic learners representing the future entry baseline for the construction workforce.","Page 9, Section 4.1"
"N06","Health and safety manual self-study","Traditional Human-central Practice","E","Immersive virtual reality training for excavation safety and hazard identification","A control group received training via a traditional training method, in this case an excavation health and safety manual.","A text-based, self-paced individual reading approach used for safety compliance instruction.","Page 13, Section 5"
"N07","Immersive VR training system","Technology-enable Practice","E","Immersive virtual reality training for excavation safety and hazard identification","This study proposes an immersive VR training system for excavation safety and hazard identification.","An interactive 3D virtual environment designed to deliver safety training through guided exploration.","Page 1, Abstract"
"N08","Head Mounted Displays (Oculus Quest)","Digital Technology","E","Immersive virtual reality training for excavation safety and hazard identification","The training solution presented in this work was an immersive VR application deployed on one of the most popular standalone HMDs: Oculus quest.","Hardware tool providing immersive visual display and spatial mapping to the user.","Page 6, Section 3.1"
"N09","Unity game engine","Digital Technology","E","Immersive virtual reality training for excavation safety and hazard identification","The virtual environments were modelled and rendered using Unity (version 2019.1.10f1).","Software platform used to design, build, and simulate the 3D construction site scenarios.","Page 6, Section 3.1"
"N10","Wireless controllers","Digital Technology","E","Immersive virtual reality training for excavation safety and hazard identification","The office scenario offered tutorials for participants to learn and practice interaction and navigation using Oculus Quest's wireless controllers in VR.","Hardware input devices enabling users to execute virtual grab, view, measure, and tag interactions.","Page 6, Section 3.1"
"N11","Industry health and safety regulations","Environmental Dependency","I","Immersive virtual reality training for excavation safety and hazard identification","The training objectives of the immersive VR training system were developed based on two guidelines: Occupational Safety and Health Administration (OSHA) Trenching and Excavation Safety and WorkSafe Excavation Safety.","External regulatory standards and frameworks dictating construction site safety criteria.","Page 8, Section 3.3"
"N12","Knowledge decay over time","Limitation","E","Immersive virtual reality training for excavation safety and hazard identification","Newly acquired knowledge is vulnerable because forgetting always occurs, as demonstrated by Ebbinghaus's forgetting curve.","The cognitive degradation of retained safety information over an extended period without refresher training.","Page 17, Section 6"
"N13","Knowledge-to-practice gap","Limitation","E","Immersive virtual reality training for excavation safety and hazard identification","Their results suggest that physical therapy graduates do not use newly acquired knowledge to inform their practice... knowing more does not necessarily mean behaving more safely","The disconnect preventing written or cognitive knowledge from successfully transitioning into practical safe behaviors.","Page 17, Section 6"
"N14","Interactive questioning strategy","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","This study adopted questioning as the instructional method for the immersive VR training system... Questions can stimulate thinking and enhance engagement","The codified pedagogical framework embedded in the application to drive cognitive retrieval and execution loop.","Page 8, Section 3.4"
"N15","Direct selection user interface mode","Digital Technology","E","Immersive virtual reality training for excavation safety and hazard identification","The results show that direct selection mode UI performed better than indirect selection mode","Specific software menu interaction configuration style verified to optimize user hazard identification accuracy.","Page 5, Section 2 (Table 1)"
