"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","tacit operational knowledge of the informal maintenance process","Tacit Knowledge","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The evaluation aimed to transform tacit knowledge of the informal maintenance process into a structured AS-IS model.","Knowledge describing how the informal reactive-maintenance workflow is actually performed.","Page 5, Section 3.2"
"N02","user","Knowledge Holder","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The user initiated the conversation by describing the entire reactive maintenance process in a detailed message.","The participant who supplies, reviews, and requests modifications to the process account.","Page 5, Section 3.2"
"N03","veteran staff","Knowledge Holder","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The paper states that undocumented expertise departs when veteran staff retire or switch jobs.","Experienced employees who hold undocumented organizational expertise.","Page 1, Section 1.1"
"N04","informal, manual communication","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The existing maintenance workflow is described as relying on informal, manual communication.","Human-mediated communication used in the existing reactive maintenance workflow.","Page 5, Section 3.1"
"N05","verbal reporting of a machine fault","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The process begins when an operator verbally reports a machine fault to a supervisor.","A spoken report that initiates the maintenance workflow.","Page 5, Section 3.1"
"N06","verbal explanation of the problem","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The operator finds the maintenance supervisor and verbally explains the problem.","A spoken explanation of the observed equipment problem.","Page 5, Section 3.2, Step 1"
"N07","manual inventory checks","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The technician returns to the workshop to check the physical spare-parts inventory.","Physical checking of spare-part availability.","Page 5, Sections 3.1–3.2"
"N08","paper-based purchase requests","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The technician fills out a paper purchase request and leaves it on the procurement manager's desk.","A paper mechanism for requesting an unavailable replacement part.","Page 5, Sections 3.1–3.2"
"N09","handwritten 'Awaiting Part' sign","Traditional Human-central Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The technician leaves a handwritten Awaiting Part sign on the machine.","A local handwritten notice indicating that work is waiting for a replacement part.","Page 5, Section 3.2, Step 1"
"N10","LLM-powered chatbot","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The paper presents an LLM-powered chatbot that guides users in describing workflows and incrementally constructs a BPMN model.","The implemented conversational system for eliciting, structuring, analysing, and modelling process knowledge.","Pages 2–3, Sections 1.6 and 2"
"N11","interactive modelling session","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The evaluation was conducted through an interactive dialogue between a user and the chatbot.","The evaluated workflow that creates, analyses, and revises process models through dialogue.","Pages 4–5, Figure 3 and Section 3.2"
"N12","conversational frontend","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The implemented split-screen interface contains a chat window and a diagram canvas.","The user-facing module supporting conversation with the AI.","Page 3, Section 2.1"
"N13","client-side visualization","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","Process diagrams are rendered in the browser, providing instant visual feedback and diagram interaction.","The implemented browser-side BPMN rendering and interaction module.","Page 3, Section 2.1"
"N14","intelligence layer","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The system's core logic is described as an intelligence layer powered by Google's Gemini 2.5 Pro API.","The module that interprets requests and generates structured process-model outputs.","Page 3, Section 2.1"
"N15","prompt engineering for structured output","Technology-enable Practice","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The system prompt was refined to compel a structured and predictable response containing XML and JSON blocks.","The implemented prompting method used to enforce the required output format.","Page 3, Section 2.2"
"N16","Gemini 2.5 Pro API","Digital Technology","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The system's core logic is entirely powered by Google's Gemini 2.5 Pro API.","The large-language-model API used as the prototype's reasoning engine.","Page 3, Section 2.1"
"N17","Gradio","Digital Technology","E","TACIT KNOW-HOW MADE VISIBLE: USING CONVERSATIONAL AI FOR BUSINESS-PROCESS DOCUMENTATION","The user interface is built with Gradio, an open-source Python framework for web-based machine-learning interfaces.","The software framework used to implement the conversational web interface.","Page 3, Section 2.1"
