node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Standardized written education materials","Explicit Knowledge","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Traditional methods of patient education primarily rely on verbal explanations and standardized written materials.","Standard manuals compiled by the hospital containing disease knowledge and treatment plans.","Page 2, Page 4"
"N02","Disease knowledge and precautions","Tacit Knowledge","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Verbal education included disease knowledge, treatment plans, precautions, and lifestyle guidance.","Internalized patient understanding regarding clinical status and self-care instructions.","Page 4"
"N02a","Treatment adherence behaviors","Tacit Knowledge","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Secondary outcomes included knowledge retention, education satisfaction, and treatment adherence.","The patient's execution of drug treatments, lifestyle adjustments, and clinical reviews.","Page 1, Page 5"
"N03","Medical staff","Knowledge Holder","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Traditional methods of patient education primarily involve verbal explanations by health care providers.","Nurses or clinical educators executing traditional patient training outlines.","Page 2, Page 4"
"N04","Patients","Knowledge Holder","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","In this prospective randomized controlled trial, 180 hospitalized patients requiring standardized health education were recruited.","Hospitalized individuals requiring standardized clinical guidance before discharge.","Page 1, Page 4"
"N05","Attending physician","Knowledge Holder","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","The physician voice cloning education group received patient education through cloning of the attending physician's voice.","The specific clinician primary responsible for managing the inpatient's care.","Page 4"
"N06","Senior nursing experts","Knowledge Holder","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.","Expert evaluators providing clinical ground-truth scoring for metrics validation.","Page 4"
"N07","Verbal education by medical staff","Traditional Human-central Practice","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Verbal education was conducted by trained medical staff according to a unified education outline.","Human-driven face-to-face bedside briefing based on standardized institutional blueprints.","Page 4"
"N08","AI-assisted education using physician voice cloning","Technology-enable Practice","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Participants were randomly assigned to receive Al-assisted education using physician voice cloning.","Audio education program delivering personalized text via cloned clinician voices.","Page 1, Page 4"
"N09","AI-assisted education using patient self-voice cloning","Technology-enable Practice","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Participants were assigned to Al-assisted education using patient self-voice cloning, leveraging the self-reference effect.","Personalized audio program using speech synthesized models trained on the user's voice.","Page 1, Page 4"
"N10","ChatGPT-based automated evaluation","Technology-enable Practice","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","The primary outcome was education content compliance, evaluated using ChatGPT-4 with validated prompts.","Automated semantic similarity checking comparing spoken audio or transcriptions against master rubrics.","Page 1, Page 5"
"N11","Voice cloning technology","Digital Technology","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Voice cloning technology uses deep learning algorithms to synthesize natural-sounding speech from limited voice samples.","Algorithms that reconstruct vocal similarities from brief digital audio recordings.","Page 2"
"N12","Resemble.ai","Digital Technology","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Resemble.ai voice cloning technology was used to generate the voice model.","Commercial deep learning speech synthesis engine deployed to export personalized audio profiles.","Page 4"
"N13","ChatGPT-4","Digital Technology","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","The compliance rate was assessed using ChatGPT-4 as an automated evaluation tool to quantify semantic similarity.","Large language model interface deployed to handle natural language understanding and scoring tasks.","Page 1, Page 5"
"N14","Informed consent for voice cloning","Organizational Dependency","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","The use of voice cloning technology was explicitly covered in the consent form, providing separate written authorization.","Legal and administrative clinical clearances ensuring data privacy before recording voices.","Page 3"
"N15","WAV/MP3 audio format specifications","Environmental Dependency","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Phase 2 evaluated original audio directly uploaded to the ChatGPT web interface in WAV/MP3 16-kHz sampling rate.","Technical system media baselines necessary to achieve reproducible audio parsing.","Page 4"
"N16","Limited clinical time","Limitation","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","These approaches are constrained by limited time, lack of interactivity, and insufficient personalization.","The scarce availability of live staff hours to sit and instruct patients individually.","Page 2"
"N17","Lack of interactivity and personalization","Limitation","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Traditional patient education often lacks personalization and engagement, limiting knowledge acquisition.","The structural rigidity of standard templates that cannot adapt to individual careers or literacy levels.","Page 1, Page 2"
"N18","Inter-rater variability of human raters","Limitation","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Traditional outcome assessments often rely on human raters, which introduces inter-rater variability and resource burdens.","Subjective drift and inconsistency introduced when distinct professionals grade patients manually.","Page 2"
"N19","Potential misinterpretation of specialized terminology","Limitation","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Voice-based delivery systems may misinterpret medication names or specialized terminology.","Phonetic confusion where algorithmic systems drop or swap technical drug titles.","Page 12"
"N20","Algorithmic biases and prompt design dependencies","Limitation","E","Effectiveness of Al-Assisted Patient Health Education Using Voice Cloning and ChatGPT: Prospective Randomized Controlled Trial","Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases.","The sensitivity of modern LLMs to prompt revisions and hidden training dataset skews.","Page 11"
