"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","fundamentals of CXR interpretation","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The asynchronous session taught learners the fundamentals of CXR interpretation.","Core instructional content taught before the game-based experience.","Methods, page 1"
"N02","steps to diagnose common lung pathologies","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The asynchronous session included steps for diagnosing common lung pathologies.","Procedural instructional content for identifying common lung conditions on CXR.","Methods, page 1"
"N03","basic principles of CXR interpretation","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The weekly questions assessed basic principles of CXR interpretation.","Basic codified principles assessed through game questions.","Methods, page 2"
"N04","steps to systematic CXR interpretation","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The weekly questions assessed steps to systematic CXR interpretation.","A structured sequence for interpreting a CXR.","Methods, page 2"
"N05","components of a normal and abnormal CXR","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The questions assessed components of normal and abnormal CXRs.","Codified characteristics used to distinguish normal from abnormal CXRs.","Methods, page 2"
"N06","verifying placement of lines and tubes","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The questions assessed verification of line and tube placement.","CXR knowledge used to verify the placement of inserted lines and tubes.","Methods, page 2"
"N07","identifying CXR pathologies learners should not miss","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The questions assessed CXR pathologies that learners should not miss.","High-priority pathology-identification content included in the questions.","Methods, page 2"
"N08","faculty-developed multiple-choice questions","Explicit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Learners answered multiple-choice questions developed by faculty.","Codified questions used in the game-based learning experience.","Methods, page 1"
"N09","CXR interpretation skill","Tacit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The conclusion describes basic CXR interpretation as an essential APRN skill taught through gamification.","Applied ability to interpret chest X-rays.","Conclusion, page 4"
"N10","comfort with CXR interpretation","Tacit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Comfort with CXR interpretation was measured before and after the intervention.","Learners' self-reported comfort in interpreting CXRs.","Data Analysis, page 2; Tables 2–3, pages 3–4"
"N11","confidence with a correct diagnosis on a CXR","Tacit Knowledge","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Confidence in making a correct CXR diagnosis was measured before and after the intervention.","Learners' self-reported confidence in reaching a correct diagnosis from a CXR.","Data Analysis, page 2; Tables 2–3, pages 3–4"
"N12","faculty","Knowledge Holder","I","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Faculty developed the multiple-choice questions used in the learning experience.","The instructional personnel who developed the case questions.","Methods, page 1"
"N13","AGACNP students","Knowledge Learner","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The project implemented the teaching model for AGACNP students at one academic institution.","Adult-gerontology acute care nurse practitioner students participating as learners.","Background, page 1"
"N14","basic CXR interpretation presentation module","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The didactic portion included a basic CXR interpretation presentation module accessed asynchronously through the LMS.","An asynchronous digital presentation used for initial CXR instruction.","Methods, page 1"
"N15","asynchronous orientation to the online gaming platform","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","An asynchronous session oriented learners to the online gaming platform.","A digital orientation preparing learners to use the gaming platform.","Methods, page 1"
"N16","Radiology X-Perts","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The asynchronous sessions were followed by an interactive online game-based experience called Radiology X-Perts.","The named interactive online game-based CXR learning experience.","Methods, page 1"
"N17","weekly game-style CXR questions","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Two questions were released weekly during the semester for a total of 12 questions.","Recurring digital questions used for iterative CXR practice.","Methods, pages 1–2; Conclusion, page 4"
"N18","four-question pre-post gamification quiz","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Results from a four-question pre-post gamification quiz were compared.","The assessment used to measure change in CXR knowledge.","Data Analysis and Table 1, page 2"
"N19","pre- and post-surveys","Technology-enable Practice","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Pre- and post-survey data were matched and used to assess comfort, confidence, quiz results, and perceived usefulness.","Survey-based evaluation conducted at two timepoints.","Data Analysis, page 2"
"N20","learning management system","Digital Technology","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Learners accessed the presentation module asynchronously in their LMS.","The digital system hosting the asynchronous instructional module.","Methods, page 1"
"N21","free application-based gaming platform","Digital Technology","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Learners used a free application-based gaming platform independent of the LMS.","The application platform supporting the online game-based experience.","Methods, page 1"
"N22","mobile phones","Digital Technology","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Learners accessed the gaming platform through mobile phones or computers.","Mobile devices used to access the game-based questions.","Methods, page 1"
"N23","computers","Digital Technology","E","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","Learners accessed the gaming platform through mobile phones or computers.","Computers used to access the game-based questions.","Methods, page 1"
"N24","faculty question development","Organizational Dependency","I","Gamifying Chest X-Ray Interpretation for Advanced Practice Nurses","The game depended on multiple-choice questions developed by faculty.","Faculty preparation of the questions required to operate the learning experience.","Methods, page 1"
