"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","Deep-rooted traditional medicine knowledge of doctors","Tacit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","Doctors with deep-rooted traditional medical knowledge develop medicinal recipes from ancient texts or books.","Traditional medicine knowledge possessed by doctors and applied when developing medicinal recipes.","Section III-B, LLM Fine-Tuning, page 4"
"N02","English translation skills for ancient medical texts","Tacit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","The recipe-generation process integrates the linguistic skills of translators who convert ancient medical texts into English.","Translators' linguistic expertise for rendering ancient traditional medicine texts in English.","Sections II-A and III-B, pages 2 and 4"
"N03","Palm tree manuscripts containing traditional medicine recipes","Explicit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","The proof of concept used ancient medicine recipe books, specifically palm tree manuscripts.","Ancient palm-tree medical manuscripts used as the source corpus for the proof-of-concept model.","Section IV, Implementation and Evaluation, pages 4–5"
"N04","English translations of traditional medicine palm tree manuscripts","Explicit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","The content of the palm tree manuscripts was expertly translated into English and provided the foundation for model training.","English-language codification derived from the traditional medicine palm tree manuscripts.","Section IV, Implementation and Evaluation, page 5"
"N05","Medicinal recipes derived from ancient traditional medicine texts","Explicit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","Doctors with deep-rooted traditional medical knowledge develop medicinal recipes from ancient texts or books.","Codified traditional medicine recipes developed from ancient textual sources.","Section III-B, LLM Fine-Tuning, page 4"
"N06","Palm-manuscript treatments for blood sugar and gastritis","Explicit Knowledge","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","The palm tree manuscripts used in implementation include treatments for blood sugar and gastritis.","Treatment information contained in the implemented palm-manuscript corpus.","Section IV, Implementation and Evaluation, page 5"
"N07","Traditional medicine practitioners from Dibulagala Ceylon","Knowledge Holder","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","WedaGPT was developed as a proof of concept in collaboration with traditional medicine practitioners from Dibulagala Ceylon.","Traditional medicine practitioners who collaborated in the implemented proof of concept.","Section IV, Implementation and Evaluation, page 4"
"N08","Translators of ancient traditional medicine texts","Knowledge Holder","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","Translators convert ancient medical texts into English, and the implementation reports that the manuscript content was expertly translated.","Actors possessing the linguistic expertise required to translate ancient traditional medicine material.","Sections II-A and IV, pages 2 and 5"
"N09","Oral transmission of indigenous medical practices","Traditional Human-central Practice","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","Many indigenous medical practices are passed down orally.","Human-to-human oral communication of indigenous medical practices and knowledge.","Section I, Introduction, page 1"
"N10","Intergenerational transfer of traditional medical knowledge","Traditional Human-central Practice","E","WedaGPT — Generative-AI (with Custom-Trained Meta’s Llama2 LLM), Blockchain, Self Sovereign Identity, NFT and Model Card Enabled Indigenous Medicine Platform","Traditional medical knowledge is usually transferred from generation to generation.","Human transfer of traditional medical knowledge between generations.","Section I, Introduction, page 1"
