src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N02,N10,be_transferred_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The paper group utilized a book manual as an assistance tool. Participants were required to read the paper manual as part of the traditional learning intervention.","Page 5 (3.1 Intervention)"
N03,N11,be_transferred_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application learning intervention was conducted. AR displayed assembly steps to aid participants.","Page 4 (3.1 Intervention)"
N09,N10,participate_in,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group participants (20) were required to read the paper manual as part of the traditional learning intervention.","Page 5 (3.1 Intervention) and Table 1"
N08,N11,participate_in,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR group participants (20) used the MAR application.","Page 5 (3.1 Intervention) and Table 1"
N10,N01,evaluate,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The knowledge test, time and error are measured for each group. Pre-test, immediate post-test and delayed post-test.","Page 7 (3.3 Instruments)"
N11,N01,evaluate,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The knowledge test, time and error are measured for each group. Pre-test, immediate post-test and delayed post-test.","Page 7 (3.3 Instruments)"
N11,N12,adopt,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","An iPad Pro was chosen for its high computational power and large screen, ensuring stable AR-tracking.","Page 4 (3.1 Intervention)"
N11,N13,adopt,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","A marker-based AR application was developed using the Vuforia Engine to track image targets.","Page 4 (3.1 Intervention)"
N11,N14,adopt,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The development involved creating 3D models and animations for various IoT components.","Page 5 (3.1 Intervention)"
N11,N15,adopt,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","A QR code served as the AR marker, placed on the breadboard to ensure accurate 3D model rendering.","Page 4-5 (3.1 Intervention)"
N11,N16,adopt,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application ... user interface in AR was developed to control the IoT components.","Page 4-5 (3.1 Intervention)"
N10,N17,be_constrained_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Extraneous elements often cause cognitive overload, particularly for inexperienced learners. Paper group required calculating connection slots ... significant cognitive effort.","Page 2 and Page 14"
N10,N18,be_constrained_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group participants commented ... no clear position indicator on the physical IoT circuit component. Identifying appropriate hole positions ... requires significant cognitive effort.","Page 14 (Discussion)"
N10,N19,be_constrained_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The paper approach required participants to switch their attention between the task at hand and reading instructions.","Page 13-14 (Discussion)"
N11,N20,be_constrained_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants also complain about the jittery visualization that affects the 3D model alignment with the breadboard.","Page 15 (Limitation and Future Work)"
N11,N21,be_constrained_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants mentioned that 'we were unable to realize our mistakes during the assembly task, which led us to be unsuccessful.'","Page 15 (Limitation and Future Work)"
N01,N07,be_held_by,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants took a knowledge test before, immediately after, and a week after the experimental condition. Both groups showed knowledge gain and retention.","Page 2 and Page 10"
N04,N08,be_held_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR group (0.5 error rate) made fewer errors than the paper group (1.35 error rate). The MAR group showed a significant reduction in errors.","Page 10 (4.2.2 Error)"
N05,N08,be_held_by,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR group participants benefited from 3D animated models that guide assembly positioning, resulting in fewer errors and lower workload.","Page 5 (3.1 Intervention) and Page 10"
N06,N07,be_held_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Both groups were able to retain the knowledge which is from immediate post-test to delayed post-test. No statistically significant change.","Page 10 (4.1 Knowledge Gain and Retention)"
N01,N08,be_absorbed_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR group obtain score of M=6.55 (pre-test) to M=7.90 (immediate post-test), a 21% increase (Z=-2.928, p=0.003).","Page 9 (4.1 Knowledge Gain and Retention)"
N01,N09,be_absorbed_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group obtain score of M=6.50 (pre-test) to M=7.50 (immediate post-test), a 15% increase (Z=-2.131, p=0.033).","Page 9 (4.1 Knowledge Gain and Retention)"
N04,N08,be_absorbed_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR group error rate significantly reduced from first to second evaluation (Z=-3.480, p=0.001), indicating skill absorption.","Page 10 (4.2.2 Error)"
N06,N07,be_absorbed_by,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","No statistically significant change in knowledge scores from immediate to delayed post-test (MAR p=0.886, paper p=0.914), indicating knowledge was retained (absorbed into long-term memory).","Page 10 (4.1 Knowledge Gain and Retention)"
N05,N18,be_difficult_to_capture_due_to,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group participants found no clear position indicator on the physical IoT circuit component. Identifying appropriate hole positions using the paper manual requires significant cognitive effort, making spatial skill difficult to acquire.","Page 14 (Discussion)"
N04,N19,be_difficult_to_capture_due_to,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The paper approach required participants to switch attention between reading and assembling, which likely contributed to the lack of significant error reduction (p=0.156).","Page 13-14 (Discussion)"
N02,N04,translate_into,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group participants showed a 15% knowledge gain and reduced task completion time, indicating that written instructions translated into hands-on assembly skill.","Page 9-10"
N03,N04,translate_into,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR group participants showed a 21% knowledge gain and significant error reduction, indicating that animated 3D instructions translated into more accurate hands-on skill.","Page 9-10"
N02,N05,translate_into,I,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Paper group participants had to calculate connection slots from static diagrams, which partially developed spatial positioning skill but with higher cognitive effort.","Page 14"
N03,N05,translate_into,E,"Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The 3D model animation guides the user to follow the assembly positioning. MAR helps users understand where to place components, directly developing spatial positioning skill.","Page 5 (3.1 Intervention) and Page 13 (positive feedback)"
