"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","Digital Transformation in Healthcare","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The training and assessment treated Digital Transformation in Healthcare as one of three distinct topic areas.","A course introducing the evolving role of digital tools in healthcare and their use in patient care and health-data management.","PDF pp. 2–4, Sections II.B–V"
"N02","IoT in Healthcare","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","IoT in Healthcare was taught through a workshop and assessed by questions Q7 and Q8.","Knowledge concerning healthcare uses of IoT devices, including wearable monitoring devices.","PDF pp. 2–4, Sections II.B–V"
"N03","AI in Healthcare","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","AI in Healthcare was taught through a workshop and assessed by questions Q9 and Q10.","Knowledge concerning AI-powered tools for data analysis, health-outcome prediction, and clinical decision support.","PDF pp. 2–4, Sections II.B–V"
"N04","electronic health records","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Electronic health records were introduced as a digital healthcare tool during the lecture.","A digital healthcare topic introduced in the Digital Transformation in Healthcare course.","PDF pp. 2–3, Sections II.C and III.B"
"N05","telemedicine","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Telemedicine was introduced as a digital healthcare tool during the lecture.","A digital healthcare topic introduced in the Digital Transformation in Healthcare course.","PDF pp. 2–3, Sections II.C and III.B"
"N06","data from the wearable devices","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Participants integrated data obtained from wearable devices into ChatGPT for analysis.","Health data generated by wearable devices and used as input for the AI exercise.","PDF p. 3, Section III.B"
"N07","heart rate","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Participants used smartwatches to measure heart rate.","A vital sign measured with smartwatches during the IoT workshop.","PDF p. 3, Section III.B"
"N08","blood oxygen levels","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Participants used smartwatches to measure blood oxygen levels.","A vital sign measured with smartwatches during the IoT workshop.","PDF p. 3, Section III.B"
"N09","actionable insights for healthcare providers","Explicit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The AI exercise demonstrated processing health data to provide actionable insights for healthcare providers.","Processed health information intended to support healthcare management and decision-making.","PDF p. 3, Section III.B"
"N10","use smartwatches to measure vital signs","Tacit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","During the IoT workshop, VHVs learned how to use smartwatches to measure vital signs.","A hands-on ability to operate smartwatches for health measurement.","PDF p. 3, Section III.B"
"N11","integrate data from wearable devices into ChatGPT for analysis","Tacit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Participants practically integrated wearable-device data into ChatGPT for analysis.","A hands-on ability to transfer wearable-device data into an AI tool and analyze it.","PDF p. 3, Section III.B"
"N12","confidence in using wearable devices and AI tools","Tacit Knowledge","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The findings associate hands-on activities with increased participant confidence in using wearable devices and AI tools.","Participants' confidence in practically applying the introduced digital tools.","PDF pp. 1 and 4, Abstract, Discussion, and Conclusion"
"N13","trainers","Knowledge Holder","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The acknowledgements thank the trainers for their expertise.","People whose expertise supported delivery of the training.","PDF p. 5, Section VII"
"N14","experts in the relevant domains","Knowledge Holder","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The ten multiple-choice questions were designed by experts in the relevant domains.","Subject-domain experts responsible for designing the knowledge assessments.","PDF p. 3, Section III.C"
"N15","Village Health Volunteers (VHVs)","Knowledge Learner","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","VHVs participated in the program to enhance their digital health knowledge and capabilities.","Frontline rural health volunteers receiving the vocational training.","PDF pp. 1–4, Abstract and Sections I–VI"
"N16","lecture-based session on Digital Transformation in Healthcare","Traditional Human-central Practice","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","VHVs attended a 60-minute lecture that delivered theoretical knowledge in a structured format.","A lecture-format session used to introduce foundational digital-health concepts.","PDF pp. 2–3, Sections II.C and III.B"
"N17","pre- and post-tests","Traditional Human-central Practice","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Ten-question pre- and post-tests were compared to assess knowledge acquisition and learning progress.","Two multiple-choice assessments administered before and immediately after the training.","PDF p. 3, Sections III.B–III.C"
"N18","IoT workshop","Technology-enable Practice","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The 120-minute IoT workshop provided hands-on practice with smartwatches and health measurements.","A hands-on training session in which VHVs used IoT healthcare devices.","PDF pp. 2–4, Sections II.C–V"
"N19","AI workshop","Technology-enable Practice","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The 120-minute AI workshop used ChatGPT to gather and analyze health information.","A hands-on training session in which VHVs analyzed wearable-device data with ChatGPT.","PDF pp. 2–4, Sections II.C–V"
"N20","smartwatches","Digital Technology","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Smartwatches were used during the IoT workshop to measure heart rate and blood oxygen levels.","Wearable IoT devices used for vital-sign measurement.","PDF p. 3, Section III.B"
"N21","ChatGPT","Digital Technology","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","ChatGPT was demonstrated and used for health-information gathering and analysis.","An AI tool used to analyze data obtained from wearable devices.","PDF pp. 3–4, Sections III.B and V"
"N22","Lamphun Hospital","Organizational Dependency","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The vocational training was organized and conducted at Lamphun Hospital.","The hospital that hosted and collaborated in the training and research implementation.","PDF pp. 1–3 and 5, Abstract, Sections I, II.C, III, and VII"
"N24","incomplete participation and post-test non-submission","Limitation","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","Seventeen of 43 participants were excluded because they left early or did not submit the post-test.","Participant attrition that reduced the complete evaluation sample to 26.","PDF p. 3, Section III.A"
"N25","difficulty conveying certain complex topics in the lecture-based session","Limitation","E","Enhancing Digital Health Literacy of Village Health Volunteers through Vocational Training Programs","The authors state that the lecture may not have effectively conveyed certain complex topics.","A weakness of the lecture format identified from declines on some test questions.","PDF p. 4, Section V"
