"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","excavation safety knowledge","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The comparative study measured participants’ safety knowledge of excavation hazards before, immediately after, and four weeks after training.","Codified safety facts, rules, distances, and responses concerning the seven critical excavation hazards.","Sections 5.2.1 and 5.4.1, pp. 895–898"
"N02","OSHA Trenching and Excavation Safety","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.","A guideline providing safety requirements and recommended practices for excavation work.","Sections 3.3–3.4, p. 890"
"N03","WorkSafe Excavation Safety","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.","A guideline providing safety requirements and recommended practices for excavation work.","Sections 3.3–3.4, p. 890"
"N04","absence of a safety officer","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The absence of a safety officer was selected as one of seven critical hazards and training objectives.","A critical excavation hazard requiring identification, evaluation, and an appropriate response.","Section 3.3, p. 890; Table 2, p. 892"
"N05","absence of soil protection","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The absence of soil protection was selected as one of seven critical hazards and training objectives.","A critical excavation hazard involving inadequate sloping, shielding, or shoring.","Section 3.3, p. 890; Table 2, p. 892"
"N06","objects or loads near excavation edges","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Objects or loads near excavation edges were selected as one of seven critical hazards and training objectives.","A critical hazard involving falling materials or effects on soil stability.","Section 3.3, p. 890; Table 2, p. 892"
"N07","absence of safe access and egress","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The absence of safe access and egress was selected as one of seven critical hazards and training objectives.","A critical excavation hazard involving unsafe entry and emergency exit.","Section 3.3, p. 890; Table 2, p. 892"
"N08","workers or mobile plants close to dangerous utilities and objects","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Workers or mobile plants close to dangerous utilities and objects were selected as one of seven critical hazards and training objectives.","A critical hazard involving unsafe proximity to utilities or other dangerous objects.","Section 3.3, p. 890; Table 2, p. 892"
"N09","absence of safety barriers and signage","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","The absence of safety barriers and signage was selected as one of seven critical hazards and training objectives.","A critical excavation hazard involving missing barriers and warning signs.","Section 3.3, p. 890; Table 2, p. 892"
"N10","workers working in an unsafe excavation zone","Explicit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Workers working in an unsafe excavation zone was selected as one of seven critical hazards and training objectives.","A critical hazard requiring excavation work to stop and means of egress to be provided.","Section 3.3, p. 890; Table 2, p. 892"
"N11","practical performance in dealing with excavation hazards","Tacit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Participants orally identified, evaluated, and responded to hazards; their practical performance increased significantly after VR training.","Applied ability to identify, evaluate, and respond to excavation hazards.","Sections 4.2.1 and 4.4.1, pp. 891–893; Section 6, p. 899"
"N12","self-efficacy about excavation health and safety","Tacit Knowledge","E","Immersive virtual reality training for excavation safety and hazard identification","Self-efficacy measured participants’ belief in their capability to follow rules and handle hazardous excavation events.","An individual’s belief in their capability to perform safety tasks or attainments.","Section 5.2.2, p. 896"
"N13","university students","Knowledge Learner","E","Immersive virtual reality training for excavation safety and hazard identification","The pilot and comparative studies included university students as participants.","Not mentioned","Sections 4.1 and 5.1, pp. 891 and 895"
