"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","official operation manuals","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","The domain-specific knowledge base was developed using official operation manuals.","Source documents used to construct the localized safety knowledge base.","Section 4.3, PDF page 7"
"N02","safety training handbooks","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Safety training handbooks were used with official manuals to develop the knowledge base.","Source documents used to construct the localized safety knowledge base.","Section 4.3, PDF page 7"
"N03","detailed professional safety documents","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Detailed professional safety documents describing the scenarios were created and uploaded to the knowledge base.","Documents describing the virtual safety-training scenarios.","Section 4.3, PDF pages 6–7"
"N04","domain-specific knowledge base","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Validated domain content was embedded in a RAG-based knowledge base for LLM interaction.","A localized repository of validated nuclear-safety training content.","Sections 3 and 4.3, PDF pages 4 and 7"
"N05","expert-crafted reference answers","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Learner responses were compared with expert-crafted reference answers using structured prompting.","Reference answers used for semantic evaluation of learner responses.","Section 4.4, PDF page 8"
"N06","hazard analysis","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","All experimental groups received identical content including hazard analysis.","One of the common safety-training content domains.","Section 5.1, PDF page 9"
"N07","risk assessment","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","All experimental groups received identical content including risk assessment.","One of the common safety-training content domains.","Section 5.1, PDF page 9"
"N08","operational procedures","Explicit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","All experimental groups received identical content including operational procedures.","Codified procedures included in the common training content.","Section 5.1, PDF page 9"
"N09","operational understanding","Tacit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","The assessment measured comprehension of safety knowledge and functional mechanisms.","Comprehension of safety knowledge and functional mechanisms.","Section 4.4, PDF page 8"
"N10","risk identification","Tacit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","The assessment measured the ability to detect potential safety issues in simulated industrial contexts.","Ability to detect potential safety issues within simulated industrial contexts.","Section 4.4, PDF page 8"
"N11","preventive and recovery measures","Tacit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","The assessment measured selection of appropriate responses or corrective actions in hazardous situations.","Selection of appropriate responses or corrective actions in hazardous situations.","Section 4.4, PDF page 8"
"N12","safety skills","Tacit Knowledge","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","AIVR supported acquisition and mastery of skills through interactive practice.","Applied safety capabilities developed through training and practice.","Sections 4.1 and 4.4, PDF pages 5–8"
"N13","human factor engineering experts","Knowledge Holder","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Human factor engineering experts experienced in nuclear safety training reviewed and validated the compiled content.","Experts who validated safety content for reliability and professional compliance.","Section 4.3, PDF page 7"
"N14","trainees","Knowledge Learner","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Trainees used the systems, completed assessments, and received targeted retraining.","Users who acquire, apply, and retain the safety knowledge.","Sections 4.1–5.2, PDF pages 5–11"
"N15","slide-based instruction","Traditional Human-central Practice","E","Revolutionizing safety training: enhancing safety knowledge acquisition, retention, and user experience with adaptive VR-LLM integration","Slide-based instruction was one of the three experimentally compared training modalities.","The conventional non-immersive instructional comparator.","Sections 5.1–6.1, PDF pages 9–16"
