src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N64,N05,be_shared_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","drawing upon the expertise of senior staff in construction specialties","Page 20"
N65,N06,be_shared_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","the expertise they have accumulated and applied to company projects","Page 21"
N04,N08,be_shared_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation","Page 6"
N04,N07,be_shared_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation","Page 6"
N03,N05,be_documented_partially_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","lessons learned created and reused by construction companies","Page 10"
N03,N06,be_documented_partially_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","lessons learned created and reused by construction companies","Page 10"
N03,N28,be_captured_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing lesson learned into the database (KS6)","Page 12"
N65,N23,be_transferred_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","training and guiding new workers while maintaining control over construction processes","Page 21"
N64,N20,be_transferred_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Disseminating knowledge through staff mentoring (KD2)","Page 12"
N64,N66,be_transferred_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","The people-based approach focuses on humans to manage their tacit knowledge","Page 6"
N04,N66,be_transferred_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation","Page 6"
N02,N26,be_transferred_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","The IT-based approach focuses on systems to manage explicit knowledge","Page 6"
N65,N15,be_absorbed_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","training and guiding new workers","Page 21"
N64,N15,be_absorbed_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","senior staff mentoring and guiding new employees","Page 12"
N02,N64,translate_into,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","explicit designs and cost estimation turned into hands-on construction expertise","Page 6"
N15,N23,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","training and guiding new workers while maintaining control over construction processes","Page 21"
N14,N17,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","knowledge dissemination through workforce meetings","Page 21"
N14,N18,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","workshops and discussions","Page 21"
N14,N19,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","workshops and discussions","Page 21"
N05,N20,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Disseminating knowledge through staff mentoring (KD2)","Page 12"
N15,N20,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Disseminating knowledge through staff mentoring (KD2)","Page 12"
N09,N22,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","investigating how engineers who participate in regional training programs shared their knowledge","Page 7"
N16,N31,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","new generation engineers have become more familiar with construction simulation software (e.g., Navisworks, Revit and SketchUp)","Page 4"
N05,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","drawing upon the expertise of senior staff in construction specialties","Page 20"
N06,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","utilising foremen to manage construction teams on-site","Page 21"
N07,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM in the safety of construction projects relies merely on supervisors' motivation","Page 6"
N08,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM in the safety of construction projects relies merely on workers' self-regulation","Page 6"
N10,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","management based on the owner of the company","Page 6"
N11,N66,participate_in,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","management teams and employees within SMCCs","Page 21"
N12,N66,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","validated through discussions with a chief executive officer (CEO) of an SMCC","Page 22"
N13,N66,participate_in,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KR, KS and KA received limited attention from top managers","Page 21"
N66,N41,depend_on,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","cultivating a knowledge-sharing culture","Page 6"
N66,N42,depend_on,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","companies encouraging knowledge-sharing initiatives through the support of senior management","Page 21"
N66,N43,depend_on,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","trust between construction organisations","Page 11"
N66,N44,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","current financial constraints limited its ability to make full investments in KMP","Page 22"
N66,N45,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","limited budgets","Page 6"
N66,N46,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","small workforce","Page 21"
N66,N47,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","flat organisational structure","Page 20"
N66,N48,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","firm size matters for KM capability","Page 22"
N66,N49,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","high staff turnover","Page 21"
N62,N50,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Responding to competitor strategies (KR4)","Page 11"
N62,N51,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Responding to market changes in the market plan (KR2)","Page 11"
N62,N52,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Responding to clients' reactions to technological changes (KR3)","Page 11"
N62,N53,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Responding to changes in client needs (KR1)","Page 11"
N63,N50,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Acquiring knowledge from competitor strategies (KA5)","Page 12"
N63,N51,depend_on,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Acquiring knowledge from market research (KA1)","Page 12"
N23,N54,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","when foremen resign, the company risks losing the expertise they have accumulated and applied to company projects","Page 21"
N66,N54,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","increased reliance on critical human members poses a risk of knowledge loss for SMCCs when employees depart","Page 21"
N65,N54,be_difficult_to_capture_due_to,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","when foremen resign, the company risks losing the expertise they have accumulated","Page 21"
N64,N54,be_difficult_to_capture_due_to,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","reliance on critical human members (senior staff) poses knowledge loss risk","Page 21"
N68,N54,be_difficult_to_capture_due_to,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","informal KM practices heavily influenced by company owners","Page 21"
N66,N55,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Investing in a KM system can be costly to maintain","Page 21"
N26,N55,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Investing in a KM system can be costly to maintain","Page 21"
N29,N55,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","greater the management requirements, the greater the BIM investment is required","Page 9"
N62,N55,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","investment costs should be considered by SMCCs based on the development strategy","Page 9"
N63,N55,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KM system investment is costly and may take time","Page 21"
N66,N56,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","may take time to yield tangible benefits","Page 21"
N26,N56,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","may take time to yield tangible benefits","Page 21"
N61,N56,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","knowledge storage systems take time to build and show value","Page 21"
N66,N57,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KR, KS and KA received limited attention from top managers","Page 21"
N61,N57,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","top managers gave limited attention to knowledge storage processes","Page 21"
N62,N57,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","top managers gave limited attention to knowledge responsiveness processes","Page 21"
N63,N57,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","top managers gave limited attention to knowledge acquisition processes","Page 21"
N66,N58,be_constrained_by,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","the effectiveness of these implementations was hindered by a lack of attention to other KMP processes","Page 22"
N61,N58,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","lack of attention to knowledge storage hinders KM effectiveness","Page 21-22"
N62,N58,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","lack of attention to knowledge responsiveness hinders KM effectiveness","Page 21-22"
N63,N58,be_constrained_by,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","lack of attention to knowledge acquisition hinders KM effectiveness","Page 21-22"
N61,N54,mitigate,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","companies can store a large portion of their knowledge in a highly accessible form as explicit knowledge, thereby preserving it as organisational memory rather than leaving it as a private individual asset","Page 12"
N29,N56,mitigate,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","SMCCs could reduce the document approval time of stakeholders by 75% through digital transformation using BIM technologies","Page 9"
N30,N55,mitigate,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber) are also being developed rapidly and have become popular and easily accessible to SMCCs","Page 3"
N26,N58,mitigate,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","leverages basic ICT collaboration tools to streamline the development and use of KM within the company, thereby minimising disruptions to existing internal procedures","Page 9"
N26,N33,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","leverages basic ICT collaboration tools to streamline the development and use of KM within the company","Page 9"
N28,N34,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing knowledge using the data warehousing technology (KS1)","Page 12"
N29,N32,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","using BIM 3D modelling helps in presenting design ideas effectively","Page 9"
N31,N35,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","Page 4"
N31,N36,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","Page 4"
N31,N37,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","Page 4"
N30,N38,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Page 3"
N30,N39,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Page 3"
N30,N40,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Page 3"
N59,N32,adopt,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KU4: Using new knowledge to improve business processes. Companies have adopted 3D technology... for customer consulting processes.","Page 21"
N60,N33,adopt,I,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KD4: Disseminating knowledge within the company using updated technology. ICT collaboration tools streamline KM.","Page 9"
N61,N34,adopt,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing knowledge using the data warehousing technology (KS1)","Page 12"
N61,N28,be_composed_of,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing lesson learned into the database (KS6)","Page 12"
N26,N66,complement,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","streamline the development and use of KM within the company, thereby minimising disruptions to existing internal procedures","Page 9"
N26,N66,cannot_fully_replace,E,"Leveraging the Knowledge Management Process for Sustainable Development in Small- and Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","leading to a preference for people-based KM activities over IT-based approaches","Page 20-21"
