src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N01","N04","be_held_by","E","Immersive virtual reality training for excavation safety and hazard identification","Eighty per cent (32) of the participants had at least one year of work experience in the construction sector","Page 9, Section 4.1"
"N01","N05","be_held_by","E","Immersive virtual reality training for excavation safety and hazard identification","The participants consisted of 28 university students and 12 professionals from the construction sector.","Page 9, Section 4.1"
"N02","N04","be_held_by","I","Immersive virtual reality training for excavation safety and hazard identification","Eighty per cent (32) of the participants had at least one year of work experience in the construction sector","Page 9, Section 4.1"
"N01","N06","be_transferred_by","E","Immersive virtual reality training for excavation safety and hazard identification","A control group received training via a traditional training method, in this case an excavation health and safety manual.","Page 13, Section 5"
"N01","N07","be_transferred_by","E","Immersive virtual reality training for excavation safety and hazard identification","The results demonstrate the potential of VR as a training tool for excavation safety and hazards.","Page 1, Abstract"
"N02","N07","be_captured_by","E","Immersive virtual reality training for excavation safety and hazard identification","This study measures the practical performance to evaluate the effectiveness of the proposed VR training system.","Page 1, Abstract"
"N04","N07","participate_in","E","Immersive virtual reality training for excavation safety and hazard identification","The participants consisted of 9 university students and 30 professionals from the construction sector.","Page 13, Section 5.1"
"N05","N07","participate_in","E","Immersive virtual reality training for excavation safety and hazard identification","The participants consisted of 9 university students and 30 professionals from the construction sector.","Page 13, Section 5.1"
"N04","N06","participate_in","E","Immersive virtual reality training for excavation safety and hazard identification","A control group received training via a traditional training method, in this case an excavation health and safety manual.","Page 13, Section 5"
"N05","N06","participate_in","E","Immersive virtual reality training for excavation safety and hazard identification","A control group received training via a traditional training method, in this case an excavation health and safety manual.","Page 13, Section 5"
"N06","N11","depend_on","I","Immersive virtual reality training for excavation safety and hazard identification","Participants in the control group (Manual) received health and safety induction based on an excavation health and safety manual.","Page 14, Section 5.3"
"N07","N11","depend_on","E","Immersive virtual reality training for excavation safety and hazard identification","The training objectives of the immersive VR training system were developed based on two guidelines: Occupational Safety and Health Administration (OSHA)... and WorkSafe","Page 8, Section 3.3"
"N07","N08","adopt","E","Immersive virtual reality training for excavation safety and hazard identification","The training solution presented in this work was an immersive VR application deployed on one of the most popular standalone HMDs: Oculus quest.","Page 6, Section 3.1"
"N07","N09","adopt","E","Immersive virtual reality training for excavation safety and hazard identification","The virtual environments were modelled and rendered using Unity (version 2019.1.10f1).","Page 6, Section 3.1"
"N07","N10","adopt","E","Immersive virtual reality training for excavation safety and hazard identification","The office scenario offered tutorials for participants to learn and practice interaction and navigation using Oculus Quest's wireless controllers in VR.","Page 6, Section 3.1"
"N07","N14","adopt","E","Immersive virtual reality training for excavation safety and hazard identification","This study adopted questioning as the instructional method for the immersive VR training system.","Page 8, Section 3.4"
"N07","N15","adopt","E","Immersive virtual reality training for excavation safety and hazard identification","The results show that direct selection mode UI performed better than indirect selection mode","Page 5, Section 2 (Table 1)"
"N06","N12","be_constrained_by","E","Immersive virtual reality training for excavation safety and hazard identification","four weeks after training, the acquired knowledge decayed significantly for the Manual group","Page 18, Section 6"
"N07","N12","mitigate","E","Immersive virtual reality training for excavation safety and hazard identification","four weeks after training, the acquired knowledge... was retained well for the VR group","Page 18, Section 6"
"N15","N13","mitigate","E","Immersive virtual reality training for excavation safety and hazard identification","The results show that direct selection mode UI performed better than indirect selection mode","Page 5, Section 2 (Table 1)"
"N01","N04","be_absorbed_by","E","Immersive virtual reality training for excavation safety and hazard identification","Results based on scores obtained immediately after training indicate that VR training significantly enhanced... knowledge acquisition","Page 1, Abstract"
"N01","N05","be_absorbed_by","E","Immersive virtual reality training for excavation safety and hazard identification","Results based on scores obtained immediately after training indicate that VR training significantly enhanced... knowledge acquisition","Page 1, Abstract"
"N03","N04","be_absorbed_by","E","Immersive virtual reality training for excavation safety and hazard identification","Results based on scores obtained immediately after training indicate that VR training significantly enhanced... self-efficacy.","Page 1, Abstract"
"N03","N05","be_absorbed_by","E","Immersive virtual reality training for excavation safety and hazard identification","Results based on scores obtained immediately after training indicate that VR training significantly enhanced... self-efficacy.","Page 1, Abstract"
"N01","N12","be_difficult_to_capture_due_to","E","Immersive virtual reality training for excavation safety and hazard identification","Newly acquired knowledge is vulnerable because forgetting always occurs","Page 17, Section 6"
"N02","N13","be_difficult_to_capture_due_to","E","Immersive virtual reality training for excavation safety and hazard identification","discovered a knowledge-to-practice gap... knowing more does not necessarily mean behaving more safely","Page 17, Section 6"
"N01","N02","translate_into","E","Immersive virtual reality training for excavation safety and hazard identification","This implies that the knowledge acquired via VR training can inform actual actions.","Page 19, Section 6"
"N07","N01","evaluate","E","Immersive virtual reality training for excavation safety and hazard identification","In this comparative study, participants' safety knowledge was measured via a knowledge test","Page 13, Section 5.2.1"
"N07","N02","evaluate","E","Immersive virtual reality training for excavation safety and hazard identification","This study measures the practical performance to evaluate the effectiveness of the proposed VR training system.","Page 1, Abstract"
"N06","N01","evaluate","E","Immersive virtual reality training for excavation safety and hazard identification","In this comparative study, participants' safety knowledge was measured via a knowledge test, which was applicable to the participants from both groups.","Page 13, Section 5.2.1"
