src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N01,N04,participate_in,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The safety and health management team performs risk management using the Excel application (implied from Phase 3 description)","Section 3.3"
N01,N05,participate_in,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""simulations were carried out by the team of professionals in charge of health and safety management""","Section 3.2, Page 2-3"
N04,N08,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""an application was developed in Microsoft Excel""","Section 3.3, Page 3"
N05,N09,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""export the file to an .nwc format for 4D simulation in Navisworks""","Section 3.2, Page 2"
N05,N13,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""3D modeling of architecture, structure and sanitary facilities was developed using Autodesk's Revit software"" (the model is then used in Navisworks)","Section 3.1, Page 2"
N06,N10,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""a relational table (SQL) data server has been developed on the Microsoft Azure platform""","Section 3.4, Page 4"
N06,N11,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""relational table (SQL) data server""","Section 3.4, Page 4"
N07,N12,adopt,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""In PowerApps, an application was created""","Section 3.4, Page 4"
N04,N14,depend_on,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""initial risk factor (RF - CS) based on exposure, probability and severity indexes granted by the Peruvian Law N° 29783""","Section 3.3, Page 3"
N03,N15,be_constrained_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Traditional methods suffer from loss of knowledge due to staff turnover (explicitly stated as a general obstacle)","Section 1, Page 1"
N03,N16,be_constrained_by,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""the lack of retention of OHS knowledge and lessons learned represents a major obstacle""","Section 1, Page 1"
N03,N17,be_constrained_by,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""the information gathered is lost over time, hindering continuous improvement""","Section 3.4, Page 4"
N03,N18,be_constrained_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The absence of a centralized database is implied as a shortcoming of traditional methods, contrasted with the proposed SQL server","Section 1 & Section 3.4"
N06,N15,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""the preservation of information through the database ... promote continuous improvement because the data collected can be used in future projects"" (directly addresses loss due to staff changes)","Section 5, Page 8"
N06,N16,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Same statement – database preserves lessons learned and knowledge","Section 5, Page 8"
N06,N17,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""the information gathered is lost over time"" is countered by real‑time availability of stored data","Section 3.4, Page 4 and Section 5"
N07,N15,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The PowerApps dashboard visualizes the stored data, making it accessible and reducing loss from turnover","Section 3.4, Page 4 and Section 5"
N07,N16,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Same – dashboard supports continuous improvement by providing lessons learned","Section 5"
N07,N17,mitigate,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Real‑time visualization prevents information decay over time","Section 3.4, Page 4"
N19,N01,be_held_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The safety team performs hazard identification and risk evaluation, thus holds the IPERC data","Section 3.2 & 3.3"
N20,N01,be_held_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The team generates and captures lessons learned in the Excel tool","Section 3.3"
N21,N01,be_held_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Residual risk management data is produced by the team","Section 3.3"
N22,N01,be_held_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","RFI data is part of the team's OHS management","Section 3.3"
N23,N01,be_held_by,I,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","OHS performance indexes are monitored and controlled by the safety team","Section 3.4 & 4.2"
N20,N06,be_transferred_by,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The SQL server stores IPERC data (populated from Excel) and makes it available","Section 3.4, Page 4"
N21,N06,be_transferred_by,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Lessons learned records are stored in the SQL server","Section 3.4"
N23,N07,be_transferred_by,E,"Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","The PowerApps dashboard visualizes OHS indexes (KPIs) for monitoring","Section 3.4, Page 4"
