"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","physical abilities and skills of each worker","Tacit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The abstract states that one necessary finding is to know the physical abilities and skills of each worker.","Individual worker attributes required for the appropriate introduction of KEIROKA assistive technologies.","Abstract, p. 9709"
"N02","working posture","Tacit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The questionnaire records main working posture, while sensor posture information and video of the working posture are used in workload estimation.","The bodily posture adopted while performing construction work.","Sections 3–4, pp. 9711–9712"
"N03","work status","Tacit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Researchers attended each worker's job site and recorded their work status on video.","The worker's situated activity at the job site during measurement.","Section 4, p. 9712"
"N04","physical strength measurements","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Physical strength measurements were administered to construction workers, using seven test events.","Recorded results from the seven physical-strength test events.","Sections 1.2, 3 and 5, pp. 9710–9712"
"N05","health questionnaire results","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Health questionnaires collected personal, work, exercise, LBP, fatigue and endurance information.","Codified worker information collected through the health questionnaire.","Sections 1.2, 3 and 5, pp. 9710–9712"
"N06","physical performance assessment index","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","An evaluation equation was developed from age and the seven physical-strength items to form a physical performance assessment index.","A calculated index based on age and seven physical-strength test items.","Section 3, equation (1), p. 9711"
"N07","workload data","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The study used the device, video and worksite attendance to collect workload data and measured workload data for 64 workers.","Codified measurements of workers' physical workload.","Sections 1.2, 4–5 and Conclusions, pp. 9710–9714"
"N08","recorded video footage of the work situation","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The researchers recorded video footage of the work situation using a wearable camera.","Video records of worker activity and work conditions.","Section 1.2, p. 9710"
"N09","estimated lumbar load","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Lumbar load was estimated by combining wearable-sensor posture information with hand weight obtained from captured video.","Calculated physical workload on the lumbar region.","Sections 4–5, pp. 9711–9713"
"N10","lumbar load estimation algorithm","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Section 4 explains the algorithm used in the wearable-sensor workload measurement method.","The equations and calculation process used to estimate lumbar load from posture and manual load.","Section 4, pp. 9711–9712"
"N11","construction workers","Knowledge Holder","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The study assessed physical performance for 320 construction workers and measured workload for 64 workers.","Workers whose physical attributes, activity and workload were assessed.","Abstract; Sections 1.2 and 5; Conclusions, pp. 9709–9714"
"N12","study session on ""KEIROKA"" and Smartsuit fitting session","Traditional Human-central Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The first initiative was a study session on KEIROKA and a Smartsuit fitting session, including worksite fitting events.","A human-led awareness and fitting activity through which workers experienced passive assistive suits.","Section 1.2, p. 9710"
"N13","physical strength measurement","Traditional Human-central Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Workers completed seven physical-strength measurement events at site offices.","A seven-event, human-administered assessment of individual physical performance.","Sections 1.2 and 3, pp. 9710–9711"
"N14","health questionnaire","Traditional Human-central Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Health questionnaires were administered to workers and collected personal, work, exercise, LBP, fatigue and endurance information.","A questionnaire-based method for eliciting worker health and work information.","Sections 1.2, 3 and 5, pp. 9710–9712"
"N15","workload measurement using wearable sensors","Technology-enable Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The third initiative and Section 4 describe workload measurement using wearable sensors.","The implemented process for measuring and estimating construction workers' physical workload.","Sections 1.2 and 4, pp. 9710–9712"
"N16","posture measurement using a lumbar load measuring device","Technology-enable Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","A lumbar load measuring device with multiple IMU sensors was used to measure posture and workload.","The sensor-based subprocess that captures bodily posture for lumbar-load estimation.","Section 1.2, p. 9710; Section 4, pp. 9711–9712"
"N17","video recording of work status using a wearable camera","Technology-enable Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Researchers recorded work status and the work situation on video using a wearable camera.","The digital observation subprocess used to capture work activity and support manual-load estimation.","Section 1.2, p. 9710; Section 4, p. 9712"
"N18","dedicated web application","Technology-enable Practice","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","A dedicated web application was developed to streamline questionnaires and tabulate and analyse the data.","A web application for questionnaire administration, tabulation and analysis.","Section 3, p. 9711"
