"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N10","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","The general goal was 'helping them acquiring the competencies to manage the robot' held by operators.","Page 2, 'General goals'"
"N08","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Motivation was measured on operators before and after training.","Page 4"
"N09","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Self-efficacy was measured on operators before and after training.","Page 4"
"N06","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","The questionnaire on robot knowledge was answered by operators.","Page 4"
"N01","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Operators needed to know the 16 steps for the card ordering game.","Page 2"
"N02","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Operators needed to know criteria for using the robot.","Page 2"
"N03","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Operators needed to know error handling procedures.","Page 2"
"N11","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Operators practiced reconstituting powder in the practical part.","Page 2-3"
"N12","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Operators practiced using liquid chemotherapy.","Page 2-3"
"N14","N15","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Questionnaire asked about placement of syringes, vials, bags.","Appendix 4"
"N10","N16","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Trainers (high ICT) were expected to have better competency to manage the robot.","Page 4, 'Creation of the teams'"
"N10","N17","be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Trainees (low ICT) needed to acquire competencies.","Page 4"
"N18","N22","participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","The trainer was a pharmacist who specialized in using the robot and facilitated the training.","Page 2, 'The trainer was a pharmacist'"
"N15","N22","participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","14 operators participated in the game-based training program.","Page 4"
"N16","N22","participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Trainers participated as the teaching partner in each team.","Page 4"
"N17","N22","participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Trainees participated as learners in each team.","Page 4"
"N21","N15","participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Initial training sessions using conventional format involved operators as trainees.","Page 2, 'Introduction'"
"N01","N23","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","The card ordering game was used to teach the 16 manufacturing steps.","Page 2, 'Knowing the manufacturing steps'"
"N02","N24","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","The Pokémon-like card game was used to teach robot usage criteria.","Page 2, 'Knowing the criteria for using the robot'"
"N03","N25","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","The 'Who Wants to Be a Millionaire?' game was used to teach error handling.","Page 2, 'Knowing how to handle production errors'"
"N10","N26","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","The adapted Peyton approach transferred hands-on management competencies.","Page 2-3, Table 1"
"N04","N27","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","Internal procedures were read as part of preparatory work.","Page 2, 'preparatory work'"
"N05","N27","be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","The video was watched as part of preparatory work.","Page 2, 'preparatory work'"
"N22","N08","evaluate","E","Game-based learning as training to use a chemotherapy preparation robot","Motivation was measured before, after, and at 6 months as part of training evaluation.","Page 4"
