node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"FARO S350 millimeter-resolution architectural point clouds","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","FARO Focus S350 realizes millimeter-level point cloud modeling with average error margin <0.5%","Spatial point cloud data of Bayu traditional dwellings","Page 2, Table 3"
N02,"UNESCO World Heritage site monitoring standards","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Meets the requirements of heritage monitoring by UNESCO [4]","International heritage monitoring criteria","Page 2"
N03,"JGJ/T 489-2021 historical building digitization standard","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2]","Chinese national standard for historical building digitization","Page 2"
N04,"WH/T 99.9-2023 intangible heritage craftsmanship cataloguing standard","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Digital Preservation of Intangible Cultural Heritage: Digital Resource Collection and Cataloguing (WH/T 99.9-2023) Part 9: Traditional Craftsmanship","Standard for recording intangible cultural heritage craftsmanship","Page 2"
N05,"1938 Nationalist Government relocation to Chongqing timeline","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The dynamic narrative technology triggered events by timelines (such as the relocation of the Nationalist Government to Chongqing in 1938)","Historical event chronology used for narrative triggering","Page 6"
N06,"Thermal imaging wood decay and hollow wall structural maps","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The thermal map of structural damage is generated... discover hidden danger points such as wood decay, hollow walls","Structural condition data from thermal scanning","Page 2, Page 4-5"
N07,"Bayu wooden joint and rammed earth construction heuristics","Tacit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The craftsmanship process such as wooden construction and rammed earth technology are recorded in sequence","Uncodified traditional building skills","Page 2"
N08,"Wartime air-raid shelter refuge and kerosene lamp ambience memory","Tacit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","85% of digital exhibitions... lack recreation of wartime life... scenically reproduce the noise of a group refuge and kerosene lamp lighting","Experiential knowledge of wartime daily life","Page 3"
N09,"Chongqing heritage graded protection taskforce","Knowledge Holder","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Based on implementation of 3D laser scanning, virtual reality (VR), and big data analysis, this study collected architectural data","Professional team implementing graded protection and digital frameworks","Page 4"
N10,"ICH traditional building craftsmen","Knowledge Holder","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Tsyganov (2022) found that Bulgaria's digital authorization system... raised traditional artisans' income by 40%","Craftspeople holding traditional wooden and rammed earth skills","Page 7"
N11,"Chongqing provincial and district cultural relic bureaus","Knowledge Holder","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Although provincial level has issued cultural heritage protection regulations, district level encounters problem of fund misallocation","Government regulatory and funding bodies at provincial and district levels","Page 7"
N12,"VR/AR-equipped cultural heritage tourists","Knowledge Learner","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine","End-users acquiring historical knowledge through VR/AR experiences","Page 2, Table 2"
N13,"Bayu rural indigenous community inhabitants","Knowledge Learner","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption","Local community members in rural heritage areas","Page 6-7"
N14,"Immersive VR exhibition hall system","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes and elevated repeat visitation rate by 18%","VR-based immersive heritage exhibition system","Table 2"
N15,"Peng's Dwelling Unity3D digital twin monitoring and touring platform","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A digital twin system realizes the real-time monitoring of visitors and AR virtual tour. Using cross-platform virtual reality technology (such as Unity engine)","Integrated digital twin platform for monitoring, touring, and AR at Peng's Dwelling","Page 2, Page 6"
N16,"Bombing scene dynamic narrative temporal-spatial subsystem","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A dynamic narrative system... reconstructs historical scene such as bombing scene with temporal-space information under the standard of Digital Protection of Intangible Cultural Heritage (2023) [3]","System for reconstructing wartime scenes with time-based event triggers","Page 1-2"
