node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Confined Space Safety Working Guide,Explicit Knowledge,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide'","A regulatory document containing safety regulations for confined space entry in PRC","Section 3.1"
N02,Equipment Selection Rules,Explicit Knowledge,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","Table 1 shows the gas properties and required protective equipment for four confined space scenarios","Codified rules specifying which equipment is required for each type of gas in confined spaces","Section 3.1, Table 1"
N03,Declarative knowledge assessment questionnaire,Explicit Knowledge,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","A questionnaire was designed to collect the information at each stage of the experiment. The pre-test questionnaire... measured the trainees' knowledge of equipment choices before entering the confined space.","A multiple-choice questionnaire used to measure declarative knowledge of equipment selection for confined space scenarios","Section 3.3"
N04,Gas properties and required equipment data,Explicit Knowledge,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","Table 1. Confined space scenarios and required equipment. GasPropertiesRequired equipmentH2SExplosive, toxic and corrosiveSafety helmet, safety belt, protective clothing, Respirators, explosion-proof phones","Structured data linking gas types (H2S, SO2, CO, Air) to their properties and required protective equipment","Section 3.1, Table 1"
N05,Knowledge of correct equipment selection,Tacit Knowledge,I,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","Trainees are supposed to choose corresponding items for the gas detected in the confined space, using their prior knowledge. This represents the internalized ability to select correct equipment.","The internalized ability of trainees to correctly select protective equipment based on gas type in confined spaces","Section 3.2"
N06,Safe behavioral response to confined space hazards,Tacit Knowledge,I,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","Trainees need to choose the right equipment to protect themselves before entering space. Correct equipment selection represents safe behavioral response.","The behavioral ability to correctly respond to confined space hazards by selecting appropriate protective equipment","Section 3.1"
N07,Hazard identification skills,Tacit Knowledge,I,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","trainees attempt to solve challenging problems before receiving explicit instruction... In the process, trainees often fail to succeed in the initial task itself, which will enhance the retention of knowledge gained.","The ability to identify hazards in confined spaces based on gas properties and select appropriate countermeasures","Section 1"
N08,Emergency response intuition,Tacit Knowledge,I,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","experiencing disasters can benefit disaster preparedness and responses. PF theory advocates for the importance of experiencing failure during the exploratory learning phase.","Intuitive understanding of emergency responses developed through experiencing failure scenarios in VR","Section 1"
N09,PRC regulatory authorities,Knowledge Holder,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide' (Regulation, 2019)","The regulatory body in PRC responsible for establishing confined space safety guidelines and equipment requirements","Section 3.1"
N10,Safety experts who developed the guidelines,Knowledge Holder,E,"Comparing the productive failure and directive instruction for declarative safety knowledge training using virtual reality","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide'","Experts who contributed to the development of safety guidelines and equipment selection rules for confined spaces","Section 3.1"
