node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","wait time data","Explicit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The Registry contained data about patient wait times, normally updated daily and automatically extracted from electronic medical records.","Evidence about waiting patients, waiting durations, queues, and registered reasons for waiting.","pp. 5 and 9, Sections 4.1 and 5"
"N02","manually extracted wait time information","Explicit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Before the Registry, wait-time information was extracted and reported manually to contractors.","The pre-Registry form of reported wait-time information.","pp. 5 and 9, Sections 4.1 and 5"
"N03","wait time guarantee standards","Explicit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Interpreting results required standards including strategic goals, measures, formal agreements, and thresholds for acceptable wait times.","Standards used to classify wait-time results as acceptable or too long.","p. 12, Section 5.1.3"
"N04","knowledge of appropriate clinic size","Tacit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The authors' coding example states that knowledge of appropriate clinic size was important for quality assurance and was held by contract administrators.","Contextual knowledge used to assess the plausibility of Registry data.","p. 10, Table 3"
"N05","knowledge of long wait times","Tacit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Some respondents accessed Registry data and acquired knowledge identifying long wait times.","An actor's interpreted recognition that reported waiting times are long.","p. 12, Section 5.2.1"
"N06","knowledge of Registry design flaws","Tacit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Actors recognized Registry flaws, but knowledge that could support improvement remained hidden in system actors' minds or was not utilized.","Experiential understanding of defects in the Registry's data, design, or implementation.","pp. 14-16, Sections 6 and 6.2"
"N07","knowledge of causes of long wait times","Tacit Knowledge","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The intended process required users to interpret results and analyze and discuss their causes and consequences.","Contextual understanding explaining why long wait times occur.","p. 9, Section 5"
"N08","Unit for development","Knowledge Holder","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The Unit for development was responsible for internal infrastructure such as the Registry and had full administrative access.","Regional unit responsible for developing internal infrastructure, including the Registry.","p. 8, Table 2"
"N09","Contract administrators","Knowledge Holder","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Contract administrators negotiated standards, received monthly reports, and were expected to notice divergences and enforce compliance.","Regional personnel responsible for care contracts, production, reimbursement, reporting, and compliance.","pp. 5 and 8, Section 4.1 and Table 2"
"N10","Care managers","Knowledge Holder","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Care managers managed care personnel, received reports, and could request direct Registry access.","Managers responsible for care personnel and local care-unit operations.","p. 8, Table 2"
"N11","Care personnel","Knowledge Holder","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Care personnel provided scheduled care and reported information through clinical systems, although they were generally unaware of comparative wait times.","Personnel who provide care according to schedules and contribute source data.","pp. 8-9, Table 2 and Section 5"
"N12","Administrators at care units","Knowledge Learner","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Administrators scheduled visits and were expected to be informed by care managers about necessary scheduling changes.","Care-unit administrators who schedule patient visits and services.","p. 8, Table 2"
"N13","Central contractor unit","Knowledge Learner","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The unit received monthly reports and was expected to use data to identify and influence underperforming care providers.","Regional unit purchasing care and managing development and contract-administration functions.","p. 8, Table 2"
"N14","Patients","Knowledge Learner","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","Patients could view aggregated wait times and use the information to decide where to seek care or monitor compliance.","People seeking care who could use published aggregated wait-time information.","pp. 5 and 8, Section 4.1 and Table 2"
"N15","manual extraction and reporting of wait time information","Traditional Human-central Practice","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","In the pre-Registry situation, wait-time information was manually extracted and reported to contractors.","Human-driven extraction and periodic reporting of wait-time information before Registry implementation.","p. 5, Section 4.1"
"N16","digital wait time registry","Technology-enable Practice","E","Ignoring and collective passivity in relation to information systems: How actors avoided engagement with data about wait times in Swedish healthcare","The Registry was implemented to display, evaluate, and improve wait-time data and to support monitoring, steering, and organizational learning.","The Stockholm Region's digital registry for measuring and displaying specialty-care waiting times.","pp. 2, 5, and 9, Sections 1, 4.1, and 5"
