node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Standardized exam grades,Explicit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","Standardized exams and tests designed by faculty members were used to assess academic performance. The exams covered core subjects of medical education, as well as specialized topics in bioethics.","Codified test scores measuring knowledge acquisition through standardized assessments including 50 multiple-choice questions, 20 short-answer questions, and 5 case studies.","Page 5"
N02,Bioethical principles and codes,Explicit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","The moral behavior test, developed based on existing scales and tests in medical ethics, was used to assess moral behavior. The test included situational tasks and questions evaluating ethical decision-making.","Written ethical guidelines and principles governing medical practice, including confidentiality, informed consent, fairness in resource allocation, and professional conduct standards.","Page 5"
N03,Medical deontology standards,Explicit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","Medical deontology refers to the set of ethical norms governing the professional behavior of healthcare workers in their interactions with patients. Deontology reflects ethical concepts and possesses a more pragmatic and specific nature.","Codified professional norms specific to medical specialties such as surgical deontology, pediatrics, oncology, radiology, and venereology, governing professional behavior and patient interactions.","Page 2"
N04,CASES self-efficacy scale,Explicit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","To measure self-efficacy, the College Academic Self-Efficacy Scale (CASES) was utilized, as enhanced by Ifdil et al. The validity of the scale was assessed using Cronbach's alpha analysis, indicating a coefficient α>0.3 confirming validity of 33 CASES items.","Standardized measurement instrument with 10 statements rated on a 4-point Likert scale ranging from 'strongly disagree' to 'strongly agree', reliability coefficient of 0.931.","Page 5"
N05,Moral behavior test,Explicit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","The moral behavior test, developed based on existing scales and tests in medical ethics, was used to assess moral behavior. The test included situational tasks and questions evaluating ethical decision-making. The test was validated with Cronbach's alpha coefficient of 0.87.","Structured assessment tool comprising situational tasks, multiple-choice questions, and open-ended questions for self-analysis, validated through pilot study on 30 students.","Page 5"
N06,Ethical decision-making competency,Tacit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","Moral behavior encompasses actions and decisions of individuals based on widely accepted moral norms and values that regulate human relationships and are directed toward the welfare of society. In the medical profession, moral behavior directly impacts quality of care provided, patient trust, and professional reputation.","Ability to make morally sound judgments and decisions in clinical practice based on bioethical principles, involving critical thinking and awareness of ethical norms.","Page 2"
N07,Professional self-efficacy beliefs,Tacit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","Self-efficacy refers to an individual's confidence in their ability to achieve set goals and effectively manage professional tasks. A high level of self-efficacy among healthcare workers is associated with better professional performance, job satisfaction, and reduced occupational burnout.","Individual confidence in capabilities to achieve goals and manage professional tasks effectively, crucial for professional development and performance in medicine.","Page 1"
N08,Clinical communication skills,Tacit Knowledge,I,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","Psychological difficulties in interactions with patients or their representatives were identified as a significant and frequent issue. The effectiveness of treatment depends on psychological atmosphere created during interactions between physician and patient.","Interpersonal abilities required for effective professional interactions with patients, their relatives, and colleagues in healthcare settings, including empathy and communication strategies.","Page 7"
N09,Stress coping strategies,Tacit Knowledge,I,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","The study explored factors that facilitate or hinder professional self-realization among medical workers and strategies they employ to manage professional stress. Professional conflicts lead to a decrease in effectiveness of treatment.","Psychological resilience methods and approaches used by healthcare professionals to manage occupational stress and maintain professional effectiveness.","Page 7"
N10,Professional self-actualization capacity,Tacit Knowledge,E,"The Influence of Education Using Artificial Intelligence Technologies on the Formation of Moral Behavior and Self-Efficacy in Medical Students","The research identified factors that both facilitate and hinder professional self-realization: issues with colleague relationships, problems with patient interactions, colleagues' ambitions and career aspirations, psychological characteristics of certain colleagues, and complexity of labor.","Career development ability and professional growth capacity influenced by psychological well-being, effective communication skills, and workplace relationships.","Page 7"
