node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Pre-recorded neuro-oncology lecture curriculum",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Pre-recorded lectures, rated highly by 73.5% of respondents, were appreciated for their content quality and flexibility","Codified educational video content covering neuro-oncology topics","Page 1"
N02,"Online neuro-oncology module curriculum",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Participants are required to complete 9 weeks of online modules","Structured self-directed curriculum covering the full neuro-oncology syllabus","Page 1"
N03,"Neuro-oncology clinical case studies",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Participants also engaged in synchronous online sessions, guided online discussions, and clinical cases to illustrate theoretical concepts","Written case studies that apply theoretical knowledge to patient scenarios","Page 2"
N04,"CNS tumor research project frameworks",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","participating teams were tasked with conceptualizing a research project aimed at enhancing care for children with CNS tumors at their institutions","Structured templates and guidelines for developing institutional research proposals","Page 2"
N05,"Pediatric CNS tumor diagnostic protocols",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","respondents described CNS tumor diagnostics...as important topics","Standardised diagnostic algorithms and criteria for CNS tumours","Page 4"
N06,"Pediatric CNS tumor molecular diagnostics",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","among these topics, the most frequently discussed elements were molecular diagnostics...","Genetic and molecular testing protocols for tumour characterisation","Page 4"
N07,"Pediatric neuro-oncology imaging/radiology",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","among these topics, the most frequently discussed elements were...radiology","Radiological imaging interpretation and reporting guidelines","Page 4"
N08,"Pediatric neuro-oncology supportive/palliative care",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","among these topics, the most frequently discussed elements were...supportive and palliative care","Protocols for symptom management, quality of life, and end-of-life care","Page 4"
N09,"Pediatric neuro-oncology MDT approach",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","among these topics, the most frequently discussed elements were...multidisciplinary team integration","Frameworks for collaborative decision‑making across specialties","Page 4"
N10,"Pediatric CNS tumor treatment protocols",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","respondents described...CNS tumor treatment as important topics","Comprehensive treatment guidelines for CNS tumours","Page 4"
N11,"Pediatric CNS tumor neurosurgery",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","some respondents requested more lectures related to specific aspects of the treatment of children with CNS tumors (e.g., neurosurgical approach)","Surgical techniques and perioperative protocols for CNS tumours","Page 5"
N12,"Pediatric CNS tumor radiation therapy",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","some respondents requested more lectures related to specific aspects of the treatment of children with CNS tumors (e.g....radiation therapy)","Radiation planning, dosing, and delivery protocols","Page 5"
N13,"Pediatric CNS tumor chemotherapy",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","some respondents requested more lectures related to specific aspects of the treatment of children with CNS tumors (e.g....chemotherapy)","Chemotherapy regimens, administration, and toxicity management","Page 5"
N14,"Pediatric CNS tumor proton therapy",Explicit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","some respondents requested more lectures related to specific aspects of the treatment of children with CNS tumors (e.g....proton therapy)","Proton beam therapy planning and clinical indications","Page 5"
N15,"Pediatric neuro-oncology clinical practice skills",Tacit Knowledge,I,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","The findings suggest that blended learning models, interactive content, and incorporating peer and expert feedback can enhance knowledge retention","Hands‑on clinical judgement, procedural know‑how, and bedside decision‑making","Page 1"
N16,"Pediatric neuro-oncology patient management intuition",Tacit Knowledge,I,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","An analysis of the combined impact of the online course and subsequent in-person workshops is underway and will focus on further exploration of the perceived impact on patient management","Tacit ability to navigate complex patient cases and adjust care dynamically","Page 6"
N17,"Pediatric neuro-oncology clinical competency",Tacit Knowledge,I,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Future programs should also consider competency-based assessments to ensure that online training translates into improved knowledge, changes in clinical practice, and improved patient outcomes","Integrated professional competence that combines knowledge, skills, and attitudes","Page 6"
N18,"Expert feedback and professional judgment",Tacit Knowledge,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","received effective feedback from experts and peers","Evaluative insights and contextual advice provided by experienced faculty","Page 4"
N19,"Neuro-oncology experts",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","support of experts and global engagement as important","Senior faculty with deep clinical and research experience in neuro‑oncology","Page 4"
N20,"NOTS course professors",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","the fruitful comments of the professors and their welcoming and supportive attitude","Teaching staff who deliver lectures, moderate discussions, and provide mentorship","Page 5"
N21,"NOTS multidisciplinary providers",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care","Clinical professionals from multiple specialties who form the participant teams","Page 2"
N22,"Pediatric oncologists",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","with most working in the fields of pediatric oncology (41.1%, n = 63)","Specialist physicians in childhood cancer care","Page 3"
N23,"Neurosurgeons",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","most working in the fields of...neurosurgery (24.8%, n = 38)","Specialist surgeons for CNS procedures","Page 3"
N24,"Radiation oncologists",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","most working in the fields of...radiation oncology (11.8%, n = 18)","Specialist physicians in radiation treatment planning","Page 3"
N25,"Pathologists",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","most working in the fields of...pathology (7.8%, n = 12)","Specialists in tissue diagnosis and molecular pathology","Page 3"
N26,"Radiologists",Knowledge Holder,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","most working in the fields of...radiology (6.5%, n = 10)","Specialists in medical imaging interpretation","Page 3"
N27,"NOTS course participants",Knowledge Learner,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","A total of 153 participants from 30 institutions participated in the online modules","Enrolled learners who complete the online and in‑person components","Page 1"
N28,"LMIC healthcare professionals",Knowledge Learner,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","shortage of trained providers with expertise in pediatric neuro-oncology, exacerbated by limited access to educational opportunities","Clinical staff in low‑ and middle‑income countries seeking advanced training","Page 1"
N29,"NOTS multidisciplinary team members",Knowledge Learner,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","to equip multidisciplinary providers with essential knowledge and skills","Team members from various specialties learning collaboratively","Page 2"
N30,"In-person NOTS workshop",Traditional Human-central Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","NOTS is a blended course with 9 weeks of online learning followed by a 7-day in-person workshop","Physical 7‑day face‑to‑face training event","Page 2"
N31,"In-person learning",Traditional Human-central Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","healthcare professionals face geographic and financial barriers to in-person learning","Traditional classroom‑based education delivered at a physical location","Page 1"
N32,"Mentorship",Traditional Human-central Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","many online courses face challenges related to...insufficient integration of mentorship","Expert guidance provided through one‑on‑one or small‑group interactions","Page 2"
N33,"Traditional knowledge tests",Traditional Human-central Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Previous studies on online pediatric hematology-oncology education have primarily focused on evaluating knowledge scores","Summative written or oral examinations measuring factual recall","Page 1"
N34,"Pre-recorded lecture video delivery system",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Pre-recorded lectures, rated highly by 73.5% of respondents","Asynchronous video‑based platform for distributing lecture content","Page 1"
N35,"NOTS live online meetings",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Live meetings were also of importance, with many participants requesting an expansion of interactive online sessions","Synchronous virtual meeting platform for real‑time discussion and Q&A","Page 1"
N36,"NOTS online discussion forums",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","Online discussion forums were...rated as most valuable","Asynchronous threaded discussion boards for peer interaction","Page 3"
N37,"NOTS guided online discussions",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","participants also engaged in synchronous online sessions, guided online discussions, and clinical cases","Facilitated interactive sessions that combine synchronous and asynchronous elements","Page 2"
N38,"NOTS case discussion sessions",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","recommendations for learning activities, requests for more synchronous events...The need for more case discussions","Interactive sessions focused on clinical case presentation and analysis","Page 5"
N39,"NOTS synchronous online sessions",Technology-enable Practice,E,"Online Outcomes of a Pediatric Neuro-Oncology Course for Multidisciplinary Healthcare Professionals in Low- and Middle-Income Countries","participants also engaged in synchronous online sessions","Real‑time virtual classes with direct instructor‑learner interaction","Page 2"
