"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N02","N01","be_derived_from","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base.","p.6, Sect. 3.1"
"N03","N10","be_derived_from","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Each image was processed to extract... activation features from the last pool layer of selected CNNs (VGG16).","p.11, Sect. 5.1"
"N04","N11","be_derived_from","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","The General Knowledge Base has been implemented starting from a high-level ontological model... following the structure of WordNet.","p.6, Sect. 3.1"
"N05","N12","be_derived_from","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Visual features extracted from images contained in ImageNet have been imported... we collected further images from google images.","p.6 & p.10, Sect. 3.1 & 5.1"
"N01","N06","be_absorbed_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","In case the concept is absent, the robot retrieves it from the General Knowledge Base, he updates his own Local Knowledge Base.","p.5, Sect. 3"
"N02","N06","be_held_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Each artificial system is provided with its own local knowledge base (LKB).","p.6, Sect. 3.1"
"N03","N08","be_transferred_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Deep features from VGG16 model have been used as input in our experiments for GHSOM.","p.11, Sect. 5.1"
"N04","N09","be_transferred_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","The top-down approach is semantics-driven... using WordNet synsets.","p.7, Sect. 4"
"N06","N07","participate_in","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","We validated the studied concepts on a humanoid robotic platform (Pepper) through real use cases.","p.7, Sect. 4"
"N06","N08","participate_in","I","A combined approach for improving humanoid robots autonomous cognitive capabilities","The robot uses GHSOM as part of the combined approach for object recognition.","p.20, Sect. 6.1"
"N06","N09","participate_in","I","A combined approach for improving humanoid robots autonomous cognitive capabilities","The robot uses the multi-layer semantic classifier as the top-down approach.","p.20, Sect. 6.1"
"N07","N13","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Ordered-Weighted averaging (OWA) operators have been used for the combination function.","p.9, Sect. 4.4"
"N07","N14","adopt","I","A combined approach for improving humanoid robots autonomous cognitive capabilities","A genetic algorithm has been developed for the fine tuning of parameters τ₁ and τ₂.","p.11, Sect. 5.2"
"N08","N10","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Deep features from VGG16 model have been used as input in our experiments for GHSOM.","p.11, Sect. 5.1"
"N08","N14","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","A genetic algorithm has been developed for the fine tuning of parameters τ₁ and τ₂ in the GHSOM architecture.","p.11, Sect. 5.2"
"N08","N15","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","We have mainly used its 2D camera for acquiring images.","p.20, Sect. 6.1"
"N09","N11","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","The top-down approach uses WordNet as the semantic resource.","p.6, Sect. 3.1"
"N09","N12","adopt","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Visual features extracted from ImageNet have been imported in the General Knowledge Base for the top-down approach.","p.6, Sect. 3.1"
"N07","N16","depend_on","I","A combined approach for improving humanoid robots autonomous cognitive capabilities","The robot explores the environment and analyzes the objects he finds on his way.","p.20, Sect. 6.1"
"N08","N16","depend_on","I","A combined approach for improving humanoid robots autonomous cognitive capabilities","GHSOM requires visual input from the physical environment via the camera.","p.7, Sect. 4.1"
"N07","N18","be_constrained_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","Current humanoid robots come with very limited hardware compared to the software requirements.","p.21, Sect. 6.1"
"N07","N19","be_constrained_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","We eventually collected 1477 samples... manual checking of inconsistencies.","p.10-11, Sect. 5.1"
"N08","N17","resolve","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps.","p.8, Sect. 4.3"
"N08","N20","be_constrained_by","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","An optimization algorithm has been implemented for a correct definition of proper values of the two parameters τ₁ and τ₂.","p.14, Sect. 5.3"
"N14","N20","resolve","E","A combined approach for improving humanoid robots autonomous cognitive capabilities","A genetic algorithm has been developed for the fine tuning of parameters τ₁ and τ₂.","p.11, Sect. 5.2"
