node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Internal medicine nursing curriculum knowledge","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The detailed development process of the KG-DTPNursing... grounded in constructivism theory, and the analysis, design, development, implementation, and evaluation (ADDIE) instructional design model","Formal subject matter of internal medicine nursing structured from standard textbooks and syllabi","Page 2, Section 2.1"
"N02","Internal medicine nursing clinical problem-solving competencies","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The platform was structured around a four-layer framework... Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency","Codified clinical problems and their solutions used to develop student competency","Page 2, Section 2.1"
"N03","Internal medicine nursing assessment questions","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The KG-DTPNursing platform incorporated a total of... 55 assessment questions designed to evaluate knowledge point mastery","Questions used to evaluate student mastery of knowledge points","Page 4, Section 3.1"
"N04","Internal medicine nursing teaching resources","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The KG-DTPNursing platform incorporated a total of... 65 teaching resources (e.g., high-quality literature, guidelines, and instructional videos)","High-quality literature, guidelines, and instructional videos linked to knowledge points","Page 4, Section 3.1"
"N05","KG-DTPNursing user manual","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","A user manual was developed to familiarize nursing students with platform operations","Documentation created to familiarize nursing students with platform operations","Page 3, Section 2.2.4"
"N06","Health Information Technology Usability Evaluation Scale (Health-ITUES)","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The usability of KG-DTPNursing was assessed by the Chinese version of the Health Information Technology Usability Evaluation Scale (Health-ITUES) for Usability Assessment","Standardized scale assessing impact, perceived usefulness, perceived ease of use, and user control","Page 3, Section 2.2.3.2"
"N07","Information literacy questionnaire","Explicit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","Information literacy measured by a questionnaire which consists of 23 items with 4 dimensions: information awareness (5 items), computational thinking (5 items), digital learning and innovation (5 items), and information society responsibility (8 items)","23-item questionnaire with 4 dimensions measuring information literacy","Page 3, Section 2.2.3.1"
"N08","Internal medicine nursing clinical reasoning skills","Tacit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency","Students' ability to connect theory to practice and develop clinical reasoning","Page 2, Section 2.1"
"N09","Internal medicine nursing critical thinking abilities","Tacit Knowledge","I","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","Curriculum objective layer: Defines overarching learning goals to guide students toward mastering knowledge, skill, and critical thinking","Higher-order cognitive skills in nursing practice","Page 2, Section 2.1"
"N10","Internal medicine nursing clinical decision-making capabilities","Tacit Knowledge","I","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency","Ability to make informed clinical decisions in nursing practice","Page 2, Section 2.1"
"N11","Internal medicine nursing intervention knowledge","Tacit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","Basic knowledge layer: Covers fundamental concepts, from etiology to nursing care, that students must understand to build a solid knowledge base","Understanding of nursing care applications and interventions","Page 2, Section 2.1"
"N12","Internal medicine nursing clinical problem-solving skills","Tacit Knowledge","E","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","We connected knowledge points to problem-solving tasks, allowing students to apply what they learn to realistic clinical scenarios","Ability to apply knowledge to solve realistic clinical problems","Page 2, Section 2.1"
"N13","Internal medicine nursing self-directed learning capability","Tacit Knowledge","I","Development and Usability Testing of a Knowledge Graph-Based Digital Teaching Platform in Internal Medicine Nursing (KG-DTPNursing): A Cross-Sectional Study","The KG-DTPNursing platform represents an innovative teaching tool that leverages information technology to support self-directed learning","Students' ability to learn independently using technology-enabled platforms","Page 8, Discussion Section"
