"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","Metaverse-based Collaborative Activities","Technology-enable Practice","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","MKC refers to employees engaging in immersive, real-time and cross-functional collaborative activities via metaverse platforms","Immersive, real-time, cross-functional collaborative activities conducted through metaverse platforms that enable knowledge sharing, acquisition, and application","Page 8, Section 3.3"
"N02","Integrated VR, AI, and Blockchain Systems","Digital Technology","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","The Metaverse, which combines virtual reality (VR), AI, blockchain and other technologies, is widely regarded as a next-generation enabler of smart manufacturing","Combination of virtual reality, artificial intelligence, blockchain, and other technologies enabling immersive and scalable features for knowledge collaboration","Page 2, Introduction"
"N03","Domain Experts and Senior Engineers","Knowledge Holder","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","Employees with high DL are more proficient in using immersive platforms, extracting key information and translating knowledge into task-related decisions","Individuals within manufacturing organisations who possess deep expertise and engage in knowledge collaboration through Metaverse platforms","Page 10, Section 3.5"
"N04","Traditional Static Document Exchange","Traditional Human-central Practice","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","Existing research predominantly focusses on traditional knowledge management frameworks and seldom explores how the metaverse can play a role in converting KBs into tangible outcomes","Conventional approaches involving static document exchange and linear, unidirectional knowledge processes","Page 5, Section 2.4"
"N05","Organisational Readiness","Organizational Dependency","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","OR refers to an enterprise's technological infrastructure, strategic resource allocation and employees' psychological preparedness for adopting emerging technologies","Enterprise's technological infrastructure, strategic resource allocation, and employees' psychological preparedness for adopting emerging technologies","Page 7, Section 3.2"
"N06","User Trust","Organizational Dependency","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","UT is a fundamental prerequisite for enabling digital collaboration, particularly in immersive environments such as the metaverse","Fundamental prerequisite for digital collaboration, encompassing trust in platform security, reliability of outcomes, and credibility of partners","Page 8, Section 3.2"
"N07","Privacy and Security Concerns","Limitation","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","PR refers to users' concern that the data or knowledge they provide in digital environments may be misused, disclosed, or accessed without authorisation","Concerns that data or knowledge provided in digital environments may be misused, disclosed, or accessed without authorisation","Page 8, Section 3.2"
"N08","Digital Literacy","Organizational Dependency","E","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","DL refers to employees' ability to acquire, evaluate, integrate and apply digital knowledge in virtual collaborative environments","Employees' ability to acquire, evaluate, integrate, and apply digital knowledge in virtual collaborative environments","Page 10, Section 3.5"
"N09","Sectoral Regulatory and Competitive Pressures","Environmental Dependency","I","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","MGA reveals the differential impact of industrial context, providing a theoretical basis for tailored implementation strategies","External factors including policy incentives, competitive pressure, and stakeholder resistance that influence the effectiveness of Metaverse-driven knowledge management","Page 21, Section 6.1"
"N10","Data Decay and Misuse Risk","Limitation","I","Exploring the Role of Metaverse-Enabled Knowledge Collaboration in Enhancing Knowledge Management Outcomes in Manufacturing","PR refers to users' concern that the data or knowledge they provide in digital environments may be misused, disclosed, or accessed without authorisation","Potential degradation, misuse, or unauthorised access of knowledge and data stored in digital platforms, undermining retention effectiveness","Page 8, Section 3.2"
