node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Generative artificial intelligence (GenAI)",Digital Technology,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI is a leading approach in AI that utilizes deep learning models to identify latent patterns in large datasets and independently generate complex content, such as original texts, images, codes, and product designs.","GenAI is a type of AI that uses deep learning models to generate new content based on patterns learned from training data.","Page 3"
N02,"Generative capability",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","Generative capability can be viewed as a higher-order capability grounded in organizational routines... Such routines enable iterative reconfiguration of knowledge across product generations by rapidly integrating internal and external expertise to support subsequent product development.","A higher-order dynamic capability comprising knowledge acquisition, inheritance, and updating that enables firms to manage and renew their knowledge resources.","Page 3"
N03,"Iterative innovation",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","Iterative innovation is an approach that drives innovation through continuous improvement, rapid experimentation, and feedback loops.","An innovation approach that drives innovation through continuous improvement, rapid experimentation, and feedback loops.","Page 4"
N04,"Circular supply chain practices",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","Circular supply chains support the production-consumption-regeneration loop by utilizing recyclable and remanufacturable product systems.","Practices that support closed-loop flows of materials and value through recyclable and remanufacturable product systems.","Page 1"
N05,"Knowledge acquisition",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI can quickly collect and analyze large amounts of internal and external data... using natural language processing and pattern recognition techniques.","The process of collecting and analyzing internal and external data to acquire knowledge related to circular supply chains.","Page 3"
N06,"Knowledge inheritance",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI can encode historical product data using pre-trained models... which helps identify transferable design principles and prevents knowledge forgetting caused by personnel turnover or organizational change.","The process of encoding and transferring knowledge from historical product data to prevent knowledge loss.","Page 4"
N07,"Knowledge updating",Explicit Knowledge,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI's generative reasoning capability... supports the creation of new ideas and solutions, thereby enabling firms to update and refine their knowledge base.","The process of creating new ideas and solutions to update and refine the organizational knowledge base.","Page 4"
N08,"Middle and senior managers",Knowledge Holder,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","We collected research data using a questionnaire survey administered to middle and senior managers of enterprises engaged in the recycling business.","Managerial personnel responsible for decision-making in enterprises engaged in recycling business.","Page 5"
N09,"Pre-trained models",Digital Technology,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI can encode historical product data using pre-trained models.","AI models that have been previously trained on large datasets and can be used for knowledge encoding and transfer.","Page 4"
N10,"Digital twin environments",Digital Technology,E,"How can generative artificial intelligence empower circular supply chain practices? Evidence from Chinese companies","GenAI can build digital twin environments to test the feasibility of innovative solutions through virtual simulations.","Virtual environments that replicate physical systems to test innovative solutions through simulation.","Page 4"
