node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Handcrafted morphological and frequency-domain feature vectors",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","The features utilized are outlined in Table V, where the last four rows represent demographics.","Features extracted from biosignals including morphological, frequency-domain, and time-frequency domain features.","Page 7"
N02,"CAS-BP large-scale wearable BP dataset (1,272 subjects)",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","CAS-BP dataset, provided by the Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, comprises 10,146 measurements collected from 1,272 subjects","A large-scale wearable BP dataset containing ECG, PPG, and PPW signals with reference BP values.","Page 7"
N03,"Aurora-BP large-scale wearable BP dataset (1,125 subjects)",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Aurora-BP dataset comprises measurements from 1,125 individuals... collected through both auscultatory and oscillometric protocols.","A large-scale wearable BP dataset containing synchronized ECG, PPG, and tonometry signals with reference BP values.","Page 7"
N04,"Systolic Blood Pressure (SBP) reference values in wearable BP datasets",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Y_s for SBP... Systolic BP (SBP)","SBP represents the pressure in the arteries when the heart beats.","Page 4"
N05,"Diastolic Blood Pressure (DBP) reference values in wearable BP datasets",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Y_d for DBP... Diastolic BP (DBP)","DBP represents the pressure when the heart is at rest between beats.","Page 4"
N06,"BpBLS feature and enhancement node weight matrices",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","By optimizing the model parameters θ using the training dataset","Weights and biases of the model including feature nodes weights W_ei and enhancement nodes weights W_hj.","Page 3"
N07,"Multiday biosignal training samples (PPG, ECG, PPW)",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Given the training dataset {X,Y} | X∈R^(N×M), Y∈R^(N×C)","Original features of the training samples used for model training.","Page 3"
N08,"Subject-specific averaged pulse pressure (PP) profiles",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","P P = A v g(Y_s - Y_d) represents the average pulse pressure for each person.","The difference between SBP and DBP, calculated as the average pulse pressure per individual.","Page 4"
N09,"Domain-specific BP measurement physiological knowledge",Explicit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","the physiological significance of the pulse pressure difference","Domain-specific knowledge about BP measurement including the relationship between SBP and DBP.","Page 4"
N10,"SBP-DBP pulse pressure dependence constraints",Tacit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","SBP and DBP are not independent but have a meaningful relationship that provides information on cardiovascular health.","The inherent dependencies and relationships between SBP and DBP in cardiovascular physiology.","Page 4"
N11,"Intrinsic systolic-diastolic structure in BP measurements",Tacit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Existing data-driven methods often overlook the intrinsic structure within BP measurements","The underlying structure within BP measurements including the relationship between systolic and diastolic values.","Page 2"
N12,"Subject-specific averaged pulse pressure (PP) profiles",Tacit Knowledge,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","PP = Avg(Y_s - Y_d) represents the average pulse pressure for each person","Patient-specific pulse pressure patterns derived from individual BP measurements.","Page 4"
N13,"CAS-BP dataset knowledge repository",Knowledge Holder,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","CAS-BP dataset... comprises 10,146 measurements collected from 1,272 subjects","Dataset that holds BP measurement knowledge from multiple subjects.","Page 7"
N14,"Aurora-BP dataset knowledge repository",Knowledge Holder,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Aurora-BP dataset comprises measurements from 1,125 individuals","Dataset that holds BP measurement knowledge from multiple subjects.","Page 7"
N15,"SBP and DBP auscultation reference measurements",Knowledge Holder,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","In physiological measurements, SBP represents the pressure in the arteries when the heart beats, while DBP represents the pressure when the heart is at rest between beats.","SBP and DBP values that inherently contain knowledge of cardiovascular health.","Page 4"
N16,"Individual subjects (patients) with varied BP levels",Knowledge Holder,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","the average pulse pressure for each person","Individual patients whose physiological data contains knowledge of their unique BP patterns.","Page 4"
N17,"Full model retraining from scratch",Traditional Human-central Practice,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Conventional data-driven approaches require complete retraining to incorporate newly emerging features or continuously expanding datasets.","Traditional approach requiring full model retraining when new data or signal modalities arrive.","Page 2"
N18,"BpBLS knowledge-embedded bi-incremental broad learning system",Technology-enable Practice,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","We propose a Knowledge-embedded Bi-incremental Broad Learning System (BpBLS) for cuffless BP estimation","The proposed framework using flat network architecture with incremental learning capabilities.","Page 1"
N19,"BpBLS data incremental update practice",Technology-enable Practice,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Data Incremental: The knowledge-embedded incremental implementation leverages the calculation of the pseudoinverse of the partition matrix","The process of updating the model with new training samples without full retraining.","Page 5"
N20,"BpBLS biosignal modality incremental update practice",Technology-enable Practice,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Signal Incremental: Next, let us see the cases where multichannel signals... continue to enter into the system.","The process of updating the model with new biosignal channels without full retraining.","Page 6"
N21,"Moore-Penrose pseudoinverse optimization",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Due to the Moore-Penrose pseudoinverse and the flat structure of the BLS, the BLS can be updated quickly without retraining the entire model.","Mathematical technique used for weight optimization enabling rapid incremental updates.","Page 3"
N22,"Moore-Penrose generalized inverse matrix computation",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","W = A^+ Y, A^+ = (λ_b I + A A^+)^{-1} A^+","Specific pseudoinverse algorithm used to calculate model weights in BLS.","Page 3"
N23,"Ridge regression with L2 regularization",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Ridge regression provides an analytical solution and the PPR term is quadratic, the loss function of BpBLS can also be solved analytically","Regularization technique used to ensure pseudoinverse can be found when in ill-conditioned state.","Page 4"
N24,"Pulse Pressure Regularization (PPR) loss term",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","We propose PPR to capture the BP knowledge","Pulse Pressure Regularization method that embeds physiological constraints into the learning system.","Page 4"
N25,"Morphological and spectral feature extraction algorithms",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","For traditional machine learning approaches, features such as morphological, frequency domain, and time-frequency domain features are first extracted","Algorithms used to extract handcrafted features from biosignals.","Page 1"
N26,"Sparse Backward Propagation Algorithm (SBPA)",Digital Technology,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","we also replace the unsupervised sparse autoencoder in BLS with sparse backward propagation (SBPA) to improve the model performance","Training algorithm used in BpBLS to compute gradients and update weights.","Page 4"
N27,"Availability of large-scale labeled BP training sets",Organizational Dependency,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","Given the training dataset {X,Y} | X∈R^(N×M), Y∈R^(N×C)","Requires training data to build the model.","Page 3"
N28,"Reference SBP/DBP ground truth values",Organizational Dependency,E,"BpBLS: A Knowledge-Embedded Bi-Incremental Broad Learning System for Wearable Cuffless Blood Pressure Estimation","a pair of SBP and DBP auscultation readings were measured at the beginning and end of each recording","Requires ground truth BP values for supervised learning.","Page 7"
