src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N01,N12,be_held_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Submissions ranging from product concepts to design and packaging suggestions are systematically collected","Page 13, Section 4.4.1"
N01,N15,be_held_by,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","After our experts have reviewed and selected potential ideas, all subsequent interactions with the submitters are handled internally","Page 13, Section 4.4.1"
N02,N21,be_held_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","reviews, comments, feedback, and discussions on social media about our product help us understand how our product is being received","Page 13, Section 4.3.4"
N02,N25,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External feedback usually helps us refine features rather than create new concepts","Page 15, Table 7"
N03,N25,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","the creation and exchange of user-generated content (UGC)","Page 3, Section 2.1"
N04,N24,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","full product concepts, visuals, or completely new ideas submitted through internal networks","Page 12, Section 4.2.1"
N05,N24,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","design and packaging suggestions","Page 13, Section 4.4.1"
N06,N25,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","tweaks ... camera resolution, screen refresh rates","Page 12, Section 4.2.1"
N07,N24,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","internal social media platforms are more likely to support radical innovation","Page 1, Findings"
N08,N25,be_transferred_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We rely on social listening to understand emerging user needs","Page 15, Table 7"
N09,N16,be_held_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Our R&D experts evaluate and select potential ideas","Page 13, Section 4.4.1"
N09,N01,translate_into,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","contributors accessed through internal networks were genuinely innovative—sometimes full product concepts, visuals, or completely new ideas","Page 12, Section 4.2.1"
N10,N21,be_held_by,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","understand where the markets and consumers for our products are","Page 12, Section 4.3.1"
N11,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","senior R&D managers with approximately 20 years of experience working on NPD projects","Page 8, Section 3.3"
N11,N25,participate_in,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","R&D managers use external platforms for market sensing","Page 12, Section 4.2.1"
N12,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms","Page 14, Section 4.4.3"
N12,N25,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Innovation Manager noted: ""We get feedback, but if you're looking for breakthrough ideas, external social media isn't the place""","Page 12, Section 4.2.1"
N13,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Research Specialists involved in early product research activities use internal platforms for structured collaboration","Page 9, Table 4; Page 13, Section 4.4"
N13,N25,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We use Facebook, YouTube—most often LinkedIn, and even Instagram in some instances — Product Research Specialist - B9","Page 11, Section 4.1.1"
N14,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Insight Developers manage consumer insights via internal platforms","Page 9, Table 4; Page 13, Section 4.4.2"
N14,N25,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","When our products are ready to launch, we turn to external social media — Product Insight Developer - B2","Page 12, Section 4.3.2"
N15,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Innovation Managers handle governance and evaluation internally","Page 13, Section 4.4.1"
N15,N25,participate_in,I,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Innovation Managers monitor external platforms for early signals","Page 15, Section 4.6"
N16,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","R&D experts evaluate ideas submitted through internal platforms","Page 13, Section 4.4.1"
N17,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with innovators... through our internal social media platforms","Page 14, Section 4.4.3"
N18,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with... tech suppliers","Page 14, Section 4.4.3"
N19,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with... product designers","Page 14, Section 4.4.3"
N20,N24,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with... industry analysts","Page 14, Section 4.4.3"
N21,N25,participate_in,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External social media is commonly used for informal consumer feedback","Page 12, Section 4.3.1"
N22,N01,evaluate,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","round-table discussions or knowledge-sharing workshops for further development","Page 13, Section 4.4.1"
N22,N34,be_constrained_by,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","NDAs required for confidentiality; limited to vetted contributors after screening","Page 13, Section 4.4.1"
N23,N01,evaluate,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","knowledge-sharing workshops for further development","Page 13, Section 4.4.1"
N24,N01,evaluate,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External ideas submitted through platforms are evaluated by our R&D experts","Page 13, Section 4.4.1"
N24,N07,evaluate,E,"The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","internal social media platforms are more likely to support radical innovation","Page 1, Findings"
