"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N02","N14","be_documented_partially_by","E","A generative AI model for automating construction bid preparation","RFPs are managed by the Lead Tender Administrator","Page 5"
"N02","N17","be_documented_partially_by","E","A generative AI model for automating construction bid preparation","RFPs are managed by the Bid Manager","Page 5"
"N02","N30","be_transferred_by","E","A generative AI model for automating construction bid preparation","RFPs are input into the requirements extraction system","Page 11"
"N07","N02","be_derived_from","E","A generative AI model for automating construction bid preparation","Requirements summary is extracted from the RFP","Page 10, Table 4"
"N07","N30","be_transferred_by","E","A generative AI model for automating construction bid preparation","Requirements summary is used by the extraction system for processing","Page 11"
"N05","N01","be_derived_from","E","A generative AI model for automating construction bid preparation","Bid pricing data is contained within historical bid documents","Page 10, Table 4"
"N06","N01","be_derived_from","E","A generative AI model for automating construction bid preparation","Standard/reference documents are contained within historical bid documents","Page 10, Table 4"
"N29","N36","be_composed_of","E","A generative AI model for automating construction bid preparation","The GenAI system includes a lightweight graphical interface built with Streamlit","Page 7"
"N36","N42","adopt","E","A generative AI model for automating construction bid preparation","The graphical interface is built using Streamlit","Page 7"
"N29","N37","be_composed_of","E","A generative AI model for automating construction bid preparation","The GenAI system includes the LangChain orchestration framework","Page 7"
"N37","N41","adopt","E","A generative AI model for automating construction bid preparation","The orchestration framework uses LangChain","Page 7"
"N22","N53","depend_on","E","A generative AI model for automating construction bid preparation","Manual bid preparation depends on document standardization practices","Page 5"
"N29","N53","depend_on","E","A generative AI model for automating construction bid preparation","The GenAI system depends on document standardization practices to function effectively","Page 5"
"N09","N17","be_shared_by","E","A generative AI model for automating construction bid preparation","Beta's reliance on the bid manager's intuition","Page 17"
"N10","N19","be_shared_by","E","A generative AI model for automating construction bid preparation","Context-aware judgment and understanding of nuanced project risks","Page 17"
"N11","N19","be_shared_by","E","A generative AI model for automating construction bid preparation","Professional expertise in interpreting complex project specifications","Page 17"
"N29","N38","adopt","E","A generative AI model for automating construction bid preparation","OpenAI's GPT-4o, a proprietary LLM developed to generate coherent and useful text","Page 7"
"N29","N40","adopt","E","A generative AI model for automating construction bid preparation","Embeddings were stored in a Pinecone vector database","Page 7"
"N29","N39","adopt","E","A generative AI model for automating construction bid preparation","Text chunks were converted into dense vector embeddings using OpenAI's text-embedding-ada-002","Page 7"
"N29","N41","adopt","E","A generative AI model for automating construction bid preparation","The pipeline was orchestrated through the LangChain framework","Page 7"
"N29","N42","adopt","E","A generative AI model for automating construction bid preparation","A lightweight graphical interface was built with Streamlit","Page 7"
