node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Temperature Thresholds (17-21°C, 19°C)","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The paper states that RDL 486/1997 sets a minimum of 17°C, RDL 14/2022 sets a maximum of 21°C, and EN 16798-1:2019 recommends a comfort threshold of 19°C.","These are codified legal and normative thresholds for indoor thermal comfort and energy efficiency in Spain and the EU.","Section 3.3, Page 11"
"N02","Legislative Directives (RDL 486/1997, RDL 14/2022, EN 16798-1:2019)","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The study follows current legislation like RDL 486/1997, which mandates heating below 17°C, RDL 14/2022, which advises turning off heating above 21°C, and EN 16798-1:2019, which sets a comfort range around 19°C.","These are the specific Spanish and European Union directives used as benchmarks for energy efficiency and thermal comfort.","Section 3.3, Page 11"
"N03","Measured IoT Data","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The study acquired experimental measurements on key IoT variables: temperature (indoor, building, and outdoor), CO2, occupancy, humidity, and light level.","This is the raw, codified data collected from the sensor infrastructure deployed in the smart campus.","Section 3.3, Page 11"
"N04","Thermal Inertia Value (2-3°C)","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","During holiday periods, a thermal inertia of approximately 3°C above outdoor temperatures was quantified.","This is a specific metric describing the building's ability to retain heat, calculated from the monitored data.","Section 4.2, Pages 15-16"
"N05","Sawtooth Pattern (Thermal Morphology)","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The analysis reveals a characteristic 'sawtooth' pattern in temperature evolution during heating months, defined by a rise-and-fall pattern each day and a progressive rise across a week.","This is a rule-based, codified pattern of thermal behavior identified through analysis of the IoT data.","Section 4.1, Page 13"
"N06","Potential Savings Quantification","Explicit Knowledge","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The study quantified potential savings as around EUR 2200 for the autumn-winter period: EUR 500 in November (29.9 h, 7.92 MWh), EUR 370 in December, EUR 330 in January, and EUR 1000 in February (92.8 h, 25.08 MWh).","This is a codified economic estimate resulting from the data analysis and comparison against normative thresholds.","Section 4.6, Page 21"
"N07","Heating Control Strategy (current practice)","Tacit Knowledge","I","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The paper discusses the current scheduling of heating periods carried out weekly based on weather forecasts, and that the main reason for temperature-threshold divergence is the inflexibility of this method.","This represents the non-digital, routine-based expert judgment used for building management.","Page 24, Discussion, Paragraph 1"
"N08","Judgment on Opening Windows/Doors","Tacit Knowledge","I","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The paper identifies unpredictable human behavior, such as opening windows or doors, as a key factor causing temperature-occupancy discrepancies and non-pattern behaviors.","This is the situated know-how and spontaneous decision-making of building occupants that affects the indoor environment.","Section 4.4, Page 18"
"N09","Building Managers / Green Office","Knowledge Holder","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The heating on/off switching follows criteria from Green Office, and the limitations of the current system are linked to the scheduling of heating periods carried out by such a management body.","This is the specific organizational unit responsible for building management and heating scheduling.","Section 4.3, Page 16 and Section 4.6, Page 24"
"N10","Occupants / Users","Knowledge Holder","E","Internet of Things (IoT) for Smart Built Environment (SBE) Understanding the Complexity and Contributing to Energy Efficiency; A Case Study In Mediterranean Climates","The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.","This is the group of individuals whose behavior directly influences the building's thermal performance.","Section 4.4, Page 18"
