src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N06","N12","be_held_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms are primarily used to surface early user signals and refine market understanding from customers.","Page 11, Page 12"
"N02","N12","be_held_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Social media helps uncover user preferences like likes and dislikes from customers.","Page 3, Page 4"
"N03","N12","be_held_by","I","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms capture ideas through external sources and customer submissions.","Page 1, Page 2"
"N04","N11","be_held_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External ideas submitted through platforms are evaluated by our R&D experts.","Page 13"
"N07","N08","be_held_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms enable secure, expert-driven collaboration under tighter governance conditions among managers.","Page 1, Page 8"
"N06","N19","be_captured_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms are primarily used to surface early user signals.","Page 11"
"N02","N19","be_transferred_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","The reviews, comments, feedback, and discussions on social media about our product help us understand preferences.","Page 13"
"N01","N19","be_transferred_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms turn to external social media as the best channel to capture market knowledge.","Page 12"
"N03","N18","be_transferred_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms such as IdeaPoint and i-CONNECT enable firms to systematically collect ideas.","Page 13"
"N04","N18","be_transferred_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Submissions ranging from product concepts are handled through internal tools.","Page 13"
"N08","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Innovation Managers interact directly through internal platform spaces.","Page 8, Page 14"
"N09","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Research Specialists leverage internal tools to evaluate options.","Page 8, Page 13"
"N10","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Insight Developers access internal collaboration portals.","Page 8, Page 13"
"N11","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External ideas submitted through platforms are evaluated by our R&D experts inside the platform.","Page 13"
"N14","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with product designers through our internal social media platforms.","Page 14"
"N15","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with tech suppliers through our internal social media platforms.","Page 14"
"N16","N18","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Industry analysts collaborate via internal social media.","Page 14"
"N08","N19","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Innovation Managers use external social media for trends.","Page 8, Page 11"
"N09","N19","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Research Specialists utilize external sites for surveys.","Page 8, Page 12"
"N10","N19","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Product Insight Developers scan external networks.","Page 8, Page 12"
"N12","N19","participate_in","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms include public social media where customers interact.","Page 4, Page 5"
"N18","N23","depend_on","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Digital maturity provides the technological infrastructure required to integrate these signals into workflows.","Page 5"
"N19","N23","depend_on","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","The sector features high digital maturity and extensive use of analytics infrastructures for platform orchestration.","Page 2"
"N18","N22","depend_on","I","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms rely on absorptive capacity to make internal and external platform knowledge actionable for innovation.","Page 5"
"N19","N22","depend_on","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Absorptive capacity enables firms to filter unstructured social signals from external platforms.","Page 5"
"N18","N05","adopt","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal systems are preferred due to access controls and formal governance mechanisms like disclosure protocols.","Page 12, Page 15"
"N19","N20","adopt","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms begin to extract value from external media through more formalised, analytics-supported processes.","Page 1, Page 18"
"N19","N21","adopt","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Annual Report noted deployment of AI-assisted sentiment monitoring tools on external campaigns.","Page 16"
"N18","N17","complement","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Social media platforms represent a digital infrastructure complementing traditional internal R&D mechanisms.","Page 3"
"N19","N25","be_constrained_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Concerns over intellectual property leakage were consistently associated with external platforms.","Page 12"
"N19","N26","be_constrained_by","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platform utility in early ideation is limited by data-validity concerns.","Page 12"
"N25","N24","depend_on","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Exposure of ideas on public platforms is risky, particularly in competitive markets.","Page 14"
"N18","N25","mitigate","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms support radical innovation by enabling secure collaboration, mitigating the risk of leakage.","Page 1, Page 6"
"N18","N26","evaluate","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms feature a structured, expert-led review process to evaluate and screen information.","Page 5, Page 13"
