src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N01,N04,be_held_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.","Page 1"
N01,N06,be_transferred_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","when conducting quality problem statistics and summaries, it is necessary to repeatedly sort out and extract knowledge of quality problems.","Page 1"
N01,N09,be_transferred_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","expert knowledge systems can spontaneously analyze relevant information from input case data.","Page 2"
N05,N09,participate_in,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","Users use the information retrieval module to search based on keywords and view the basic information of the problem as well as the corresponding knowledge graph.","Page 6"
N09,N10,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","this article adopts the BERT‑BILSTM‑CRF model for entity recognition of quality problem elements.","Page 3"
N09,N11,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","using the BERT model to map unstructured text into word embedding vectors.","Page 3-4"
N09,N12,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","integrate quality issue triplets and construct a knowledge graph.","Page 1"
N09,N13,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","the MongoDB database is used for storing structured data.","Page 5"
N09,N14,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","the ES retrieval engine is used for segmenting and indexing quality problem case information.","Page 5"
N09,N15,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","Jena TDB is used for storing knowledge graph triplet data.","Page 5"
N09,N16,adopt,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","Redis stores login user tokens and training task information.","Page 5"
N09,N17,depend_on,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","use entity and relationship tagging functions to manually label the uploaded quality issue files with custom entities and relationships as the training set for model training.","Page 5"
N06,N18,be_constrained_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","there are currently problems … such as low efficiency in analyzing and disposing of quality issues.","Page 1"
N06,N19,be_constrained_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","the efficiency of information retrieval is low … making it difficult to accurately locate key information.","Page 1"
N06,N20,be_constrained_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","insufficient knowledge sharing","Page 1"
N06,N21,be_constrained_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","poor timeliness, resulting in difficulties in timely feedback of knowledge to the development end.","Page 1"
N06,N22,be_constrained_by,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","repeatedly sort out and extract knowledge of quality problems, which is time‑consuming and laborious.","Page 1"
N09,N18,mitigate,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","the new system improves efficiency of quality issue resolution, enables rapid extraction and efficient retrieval.","Page 1, Page 5"
N09,N19,mitigate,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","providing convenient and efficient usage methods for designers; search function improves accuracy of knowledge queries.","Page 2, Page 5"
N09,N20,mitigate,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","achieving quality problem knowledge extraction and information sharing.","Page 1"
N09,N21,mitigate,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","the system enables timely feedback of knowledge to the development end.","Page 1"
N09,N22,mitigate,I,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","automatic knowledge extraction of input quality case problems, forming a knowledge graph, avoiding manual time‑consuming extraction.","Page 2"
N03,N01,be_derived_from,E,"Research on the Construction Technology of Expert Knowledge System for Aviation Equipment Quality Issues","Based on the results of knowledge extraction, a triplet of quality problem knowledge is formed to construct a knowledge graph.","Page 2"
