node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Healthcare Institutions (Nodes A–J)",Knowledge Holder,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","each stakeholder (healthcare provider) acts as an independent node","Independent participants in the blockchain network holding local data and models","Section 5.1"
N04,"Local Predictive Models",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Each node trains a local predictive model using its historical and real-time data","Trained classifiers (Logistic Regression, Decision Tree, Random Forest, Gradient Boosting)","Section 5.2"
N06,"Benchmark Accuracy Scores",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Each node benchmarks the performance of received models on its own hold-out validation set","Performance metrics (accuracy, precision, recall, F1) used for comparison","Section 5.2"
N07,"Best Practice Insights from Benchmarking",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","This collaborative approach encourages knowledge sharing and helps identify areas for operational improvement","Codified findings about which models/strategies work best across institutions","Abstract and Section 6.3"
N08,"Clinical Decision-Making",Tacit Knowledge,I,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","This model is used for predictions and decision-making during the next time interval","Professional intuition and judgment applied when using model outputs to guide patient care","Section 5.2"
N09,"Wisconsin Breast Cancer Dataset",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","contains features computed from digitized images of fine needle aspirates (FNA) of breast mass","Structured dataset with cell nuclei characteristics and malignancy labels","Section 6.1"
N10,"Parkinson's Voice Measurement Dataset",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","contains biomedical voice measurements from 31 individuals, 23 of whom were diagnosed with PD","Voice recording features (Fo, Fhi, Flo, Jitter) with status labels","Section 6.2"
N11,"Supplier Selection Data",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","data have been simulated from a publicly available supplier selection dataset available at www.kaggle.com","Supplier attributes (quality, quantity, price, delivery time, etc.) with selection labels","Section 6.3"
N12,"Local Training Data",Explicit Knowledge,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","data was further split into training (80%) and test (20%) sets","Each institution's 80% data split used for model training","Section 6.1"
N14,"Federated Learning Protocol",Technology-enable Practice,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Federated Learning (FL) is a decentralized approach to ML that enables multiple participants to collaboratively train models without directly sharing data","Privacy-preserving method for collaborative model training","Section 4"
N15,"Blockchain-based Model Sharing",Technology-enable Practice,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Instead of sharing sensitive patient data, each node shares their trained models and parameters on the blockchain network","The act of uploading, storing, and retrieving model parameters via blockchain","Section 5.1"
N16,"Performance Benchmarking",Technology-enable Practice,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Each node benchmarks the performance of received models on its own hold-out validation set","Process of comparing model performances across different institutions","Section 5.2"
N17,"Blockchain Network",Digital Technology,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","blockchain technology...enables secure data storage and sharing across multiple stakeholders","Decentralised distributed ledger for immutable and transparent model storage","Section 2"
N18,"Blockchain Smart Contracts",Digital Technology,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Smart contracts, a key feature of blockchain, automate transactions, connect stakeholders, and enable secure, transparent data sharing","Automated agreements specifying conditions for model access","Section 2.3"
N19,"InterPlanetary File System (IPFS)",Digital Technology,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","blockchain-based solutions can be integrated with off-chain storage such as InterPlanetary File System (IPFS) for decentralized storage","Decentralised off-chain storage for large data files","Section 2.3"
N20,"Computational Infrastructure Capacity",Organizational Dependency,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","this approach assumes a certain level of computational infrastructure and technical capability across all nodes","Required hardware and software resources to implement federated learning and blockchain","Section 8.1"
N21,"Healthcare Data Privacy Regulations",Environmental Dependency,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","maintain compliance with regulatory requirements to protect patient privacy","External legal frameworks (e.g., HIPAA) governing patient data","Section 5.1"
N22,"Institutional Data Silos",Limitation,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Traditional collaboration methods are hindered by barriers such as data silos","Isolated data repositories that prevent cross-institutional learning","Section 2"
N23,"Patient Data Exposure Risk",Limitation,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","Data management in healthcare faces significant challenges in balancing security and anonymity during information exchange","Risk of exposing sensitive patient information during data sharing","Abstract"
N24,"Centralised System Single Point of Failure",Limitation,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","centralized systems prone to single point of failure and lack of transparency","Vulnerability where a single component failure compromises the entire system","Section 2.3"
N25,"Interoperability Issues",Limitation,E,"Blockchain-enabled predictive digital twin approach for healthcare: Enhancing accuracy and performance with federated learning","the implementation of DTs faces challenges, such as data integration, interoperability, and privacy concerns","Lack of standardisation hindering effective data exchange and comparison","Section 2"
