src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N10","N04","be_held_by","E","A generative AI model for automating construction bid preparation","Beta's reliance on the bid manager's intuition","PAGE 18, Source 617"
"N11","N01","be_held_by","I","A generative AI model for automating construction bid preparation","The findings reaffirm the need for human oversight in activities involving contextual judgment","PAGE 19, Source 629"
"N11","N04","be_held_by","I","A generative AI model for automating construction bid preparation","The findings reaffirm the need for human oversight in activities involving contextual judgment","PAGE 19, Source 629"
"N12","N04","be_held_by","I","A generative AI model for automating construction bid preparation","The integration of automated systems would also allow firms to focus more on strategic decision-making","PAGE 17, Source 581"
"N01","N13","participate_in","E","A generative AI model for automating construction bid preparation","At Alpha, the lead tender administrator (LTA) participated","PAGE 5, Source 153"
"N02","N13","participate_in","I","A generative AI model for automating construction bid preparation","ATA1 Environmental tenders","PAGE 9, Source 272"
"N03","N13","participate_in","I","A generative AI model for automating construction bid preparation","ATA2 Engineering tenders","PAGE 9, Source 272"
"N04","N13","participate_in","E","A generative AI model for automating construction bid preparation","In the Beta case, the primary participant was the Bid Manager (BM)","PAGE 9, Source 274"
"N05","N13","participate_in","I","A generative AI model for automating construction bid preparation","BA1, 1, 2 years","PAGE 9, Source 272"
"N06","N13","participate_in","I","A generative AI model for automating construction bid preparation","BA2, 1, 3 years","PAGE 9, Source 272"
"N01","N14","participate_in","I","A generative AI model for automating construction bid preparation","A human-in-the-loop review was incorporated to ensure quality","PAGE 7, Source 242"
"N04","N14","participate_in","I","A generative AI model for automating construction bid preparation","A human-in-the-loop review was incorporated to ensure quality","PAGE 7, Source 242"
"N30","N15","participate_in","E","A generative AI model for automating construction bid preparation","Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team","PAGE 14, Source 511"
"N15","N09","evaluate","E","A generative AI model for automating construction bid preparation","Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team","PAGE 14, Source 511"
"N16","N21","adopt","E","A generative AI model for automating construction bid preparation","GPT-4o LLM is used in extracting predefined requirements from the uploaded RFP","PAGE 11, Source 389"
"N17","N22","adopt","E","A generative AI model for automating construction bid preparation","The extracted requirements are encoded as vector embeddings... using OpenAI's text-embedding-ada-002","PAGE 13, Source 454"
"N17","N19","adopt","E","A generative AI model for automating construction bid preparation","A semantic search is run in the Pinecone vector database using cosine similarity","PAGE 11, Source 416"
"N18","N21","adopt","E","A generative AI model for automating construction bid preparation","OpenAI's GPT-4o LLM is used to automatically compose a coherent and contextually appropriate bid narrative","PAGE 12, Source 432"
"N18","N23","adopt","E","A generative AI model for automating construction bid preparation","The pipeline was orchestrated through the LangChain framework","PAGE 8, Source 250"
"N20","N16","adopt","I","A generative AI model for automating construction bid preparation","allowing users to input new RFPs, and review AI-generated drafts as depicted in the screenshots","PAGE 8, Source 251"
"N20","N18","adopt","I","A generative AI model for automating construction bid preparation","allowing users to input new RFPs, and review AI-generated drafts as depicted in the screenshots","PAGE 8, Source 251"
"N13","N27","be_constrained_by","E","A generative AI model for automating construction bid preparation","often constrained by fragmented information, inconsistent documentation","PAGE 2, Source 27"
"N16","N28","be_constrained_by","E","A generative AI model for automating construction bid preparation","First, the current extraction process only supports PDF documents; accuracy decreases for scanned or image-based documents, as no Optical Character Recognition (OCR) is integrated","PAGE 16, Source 557-558"
"N16","N29","be_constrained_by","E","A generative AI model for automating construction bid preparation","accuracy decreases for scanned or image-based documents, as no Optical Character Recognition (OCR) is integrated","PAGE 16, Source 558"
"N17","N27","mitigate","E","A generative AI model for automating construction bid preparation","This component mitigates knowledge loss by surfacing prior bids most relevant to new RFP requirements","PAGE 7, Source 229"
"N18","N14","cannot_fully_replace","E","A generative AI model for automating construction bid preparation","While human oversight remains essential for contextual refinement, the system shows strong potential","PAGE 14, Source 505"
"N18","N13","complement","E","A generative AI model for automating construction bid preparation","The AI-generated sections demonstrated near-human quality while being produced in seconds, compared to several hours of manual drafting","PAGE 17, Source 583"
"N13","N24","depend_on","E","A generative AI model for automating construction bid preparation","suggesting that investment in integrated digital infrastructure and centralized data management will be critical for scaling automation","PAGE 19, Source 630"
"N13","N25","depend_on","E","A generative AI model for automating construction bid preparation","firms must invest in digital infrastructure to support these systems","PAGE 17, Source 600"
"N16","N26","depend_on","E","A generative AI model for automating construction bid preparation","This suggests that organizational maturity and information systems readiness significantly influence a firm's automation readiness","PAGE 18, Source 618"
"N17","N26","depend_on","E","A generative AI model for automating construction bid preparation","This suggests that organizational maturity and information systems readiness significantly influence a firm's automation readiness","PAGE 18, Source 618"
"N18","N26","depend_on","E","A generative AI model for automating construction bid preparation","This suggests that organizational maturity and information systems readiness significantly influence a firm's automation readiness","PAGE 18, Source 618"
"N08","N16","be_transferred_by","E","A generative AI model for automating construction bid preparation","The user uploads a new RFP document (PDF format) into the system. GPT-4o extracts predefined requirements","PAGE 13, Source 450-451"
"N07","N17","be_transferred_by","E","A generative AI model for automating construction bid preparation","The extracted requirements are encoded as vector embeddings and queried against the historical bid proposal database","PAGE 454, Source 454"
"N09","N18","be_transferred_by","E","A generative AI model for automating construction bid preparation","Based on the retrieved proposals and the extracted requirements, GPT-4o generates a draft","PAGE 14, Source 479"
"N09","N08","be_derived_from","E","A generative AI model for automating construction bid preparation","GPT-4o LLM is used in extracting predefined requirements from the uploaded RFP","PAGE 11, Source 389"
