src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N10,N30,be_difficult_to_capture_due_to,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Cognitive burden in medical imaging education arises from the excessive mental load of processing fragmented static images, which exceeds working memory capacity and impedes diagnostic skill development","Page 1, Section 1"
N10,N35,be_difficult_to_capture_due_to,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Cognitive burden... exceeds working memory capacity and impedes diagnostic skill development","Page 1, Section 1"
N11,N36,be_difficult_to_capture_due_to,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Reduced extraneous cognitive load associated with visual search by automating abnormality detection","Page 3-4, Section 2.2"
N10,N14,be_shared_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Both groups participated in a standardized 4-week program... under the supervision of the same instructors","Page 3, Section 4"
N11,N14,be_shared_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Both groups participated in a standardized 4-week program... under the supervision of the same instructors","Page 3, Section 4"
N12,N14,be_shared_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Both groups participated in a standardized 4-week program... under the supervision of the same instructors","Page 3, Section 4"
N10,N17,be_absorbed_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Structured diagnostic prompting: scaffolded intrinsic load management by providing step-by-step guidance for differential diagnosis and real-time sign recognition feedback","Page 7, Section 7"
N11,N17,be_absorbed_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Lesion detection rate (reflecting visual search efficiency)","Page 4, Section 2.2"
N12,N17,be_absorbed_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Localization accuracy (spatial reasoning)","Page 4, Section 2.2"
N13,N17,be_absorbed_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Clinical decision-making competencies were evaluated through lesion detection, anatomical localization, diagnostic accuracy, and report completeness","Page 4, Section 2.2"
N10,N18,be_transferred_by,E,"Workflow-embedded AI as a cognitive scaffold: A randomized trial on knowledge retention and diagnostic competency in undergraduate radiology education","Traditional didactic methods in medical imaging education, predominantly reliant on static images (non-augmented, traditional PACS workflow that requires manual, unguided search and interpretation)","Page 1, Abstract"
