src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N01","N03","translate_into","I","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","effectiveness of these safety training sessions on the knowledge acquisition of construction workers, which ultimately translates into safe construction practice","PAGE 2"
"N01","N06","be_transferred_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","The traditional mode of training was presented using an overhead projector... Training content was based on an Australian industrial standard","PAGE 7, PAGE 17"
"N01","N07","be_transferred_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Training content was based on... Code of Practice. The safety team prepared an immersive environment... as seen in VR","PAGE 7, PAGE 14"
"N01","N08","be_transferred_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Training content was based on... Code of Practice. The safety team prepared an immersive environment... as seen in AR","PAGE 7, PAGE 14"
"N02","N03","translate_into","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance on construction sites.","PAGE 2, PAGE 3"
"N02","N05","be_absorbed_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Their feedback was collected using an online questionnaire and the responses were analysed using... process (IT2F-AHP) to measure knowledge acquisition","PAGE 1, PAGE 2"
"N03","N05","be_held_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","effectiveness of these safety training sessions on the knowledge acquisition of construction workers, which ultimately translates into safe construction practice","PAGE 2"
"N04","N06","evaluate","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations compared to conventional classroom training sessions","PAGE 1"
"N04","N07","evaluate","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations","PAGE 1"
"N04","N08","evaluate","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations","PAGE 1"
"N05","N06","participate_in","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Following this, a cohort of engineering students were subjected to construction safety training in traditional... environments","PAGE 1"
"N05","N07","participate_in","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Following this, a cohort of engineering students were subjected to construction safety training in... virtual reality (VR) environments.","PAGE 1"
"N05","N08","participate_in","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Following this, a cohort of engineering students were subjected to construction safety training in... augmented reality (AR) environments.","PAGE 1"
"N06","N14","be_constrained_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","These training methods are very broad in their approach and lack engagement","PAGE 1"
"N06","N15","be_constrained_by","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","most students would have forgotten about 80% of the content in a week's time","PAGE 17"
"N07","N09","adopt","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Samsung Odyssey VR headset was used for VR training","PAGE 15"
"N07","N11","adopt","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","immersive visualizations for XR-based training (AR and VR), the authors used Unity3D","PAGE 14"
