"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N01","N10","be_held_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Standardized 6-10 min lecture scripts were developed by board-certified pediatric surgeons.","Page 2, Educational content"
"N01","N16","be_transferred_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Identical scripts and narration were used in both groups; the intervention differed only by AI-based background enhancement.","Page 2, Methods – Educational content"
"N01","N17","be_transferred_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Standard videos used identical scripts, edited in DaVinci Resolve.","Page 3, Standard video production"
"N02","N10","be_held_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Expert-curated illustrations were overlaid; source expertise not explicitly stated but implicit from content development.","Page 3, Standard video production (overlay of expert-curated illustrations)"
"N02","N16","be_transferred_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Illustration overlay (0.5-1 h per video) in DaVinci Resolve as part of AI-enhanced workflow.","Page 3, AI-Enhanced video production"
"N02","N17","be_transferred_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Overlay of expert-curated illustrations using DaVinci Resolve (common to both conditions).","Page 3, Standard video production"
"N03","N16","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Knowledge acquisition assessed by a 40-item multiple-choice examination immediately after video viewing.","Page 2, Primary outcomes"
"N03","N17","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Same examination used for both standard and AI-enhanced groups.","Page 2, Methods – Outcome measures"
"N04","N03","be_derived_from","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Mean knowledge scores (76.8% vs. 69.5%) were calculated from the 40-item examination.","Page 5, Primary educational outcomes"
"N04","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Medical students in AI-enhanced group scored 7.3 percentage points higher than standard group.","Page 5, Primary educational outcomes"
"N04","N12","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Junior residents in AI-enhanced group showed higher knowledge (difference 5.7 percentage points).","Page 6, Subgroup analyses"
"N05","N16","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Educational clarity was measured via three-item five-point Likert scale after viewing AI-enhanced videos.","Page 2, Primary outcomes"
"N05","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Mean clarity score was 4.52 (AI-enhanced) vs. 3.88 (standard) among medical students and residents.","Page 5, Primary educational outcomes"
"N06","N05","be_derived_from","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Confidence in understanding was one component of the overall educational clarity scale.","Page 5, Primary educational outcomes (component listed)"
"N06","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Confidence in understanding higher in AI-enhanced group (4.49 vs. 3.93).","Page 5, Primary educational outcomes"
"N07","N16","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Visual comfort assessed as a secondary outcome for AI-enhanced videos.","Page 5, Secondary outcomes"
"N07","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Visual comfort mean 4.48 (AI-enhanced) vs. 3.91 (standard).","Page 5, Secondary outcomes"
"N08","N16","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Perceived professionalism assessed as a secondary outcome.","Page 5, Secondary outcomes"
"N08","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Perceived professionalism mean 4.51 (AI-enhanced) vs. 3.89 (standard).","Page 5, Secondary outcomes"
"N09","N16","evaluate","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Willingness to recommend the format measured as a secondary outcome.","Page 5, Secondary outcomes"
"N09","N11","be_absorbed_by","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","87.5% of AI-enhanced group would recommend vs. 63.3% of standard group.","Page 5-6, Secondary outcomes"
"N10","N13","participate_in","I","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Board-certified surgeons develop content for traditional studio videos.","Page 2, Educational content (implied by 'traditional' production)"
"N10","N14","participate_in","I","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Green screen recording typically involves faculty presenters.","Page 2, Green screen chroma keying (implicit from standard practice)"
"N10","N16","participate_in","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Board-certified pediatric surgeons reviewed AI-generated visual elements.","Page 4, AI-generated visual elements underwent board-certified pediatric surgeon review"
"N10","N17","participate_in","I","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Faculty presenters recorded for standard videos.","Page 3, Recording protocol (faculty against plain walls)"
"N11","N15","participate_in","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Participants compared AI-enhanced videos to textbook-based learning.","Page 6, Secondary outcomes (perceived improvement vs. reading)"
"N11","N16","participate_in","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Medical students and residents viewed AI-enhanced videos and completed assessments.","Page 2, Study design; Page 5, Results"
"N11","N17","participate_in","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Medical students and residents viewed standard videos.","Page 2, Study design (120 per group)"
"N12","N16","participate_in","E","Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study","Junior residents (PGY 1-2) included in AI-enhanced group.","Page 5, Table 1"
