node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Older Adults","Knowledge Holder","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","A mixed-methods approach was applied...involving 18 participants aged between 63 and 81","Target demographic under evaluation for active and healthy ageing","PAGE 1, Line 14"
"N02","Researchers","Knowledge Holder","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","Moreover, two researchers were always present, ensuring their correct operation.","Academic investigators managing data collection and session facilitation","PAGE 4, Line 134"
"N03","Analogical Thinking towards Concepts","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","Older adults showed analogical thinking towards concepts like database and file.","Pre-existing cognitive association patterns used to grasp abstract technology terms","PAGE 6, Line 155"
"N04","Digital Competence in Information and Data Literacy","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","acquisition of new digital competences in the dimensions of information and data literacy","The ability to search, process, and check facts using digital tools","PAGE 1, Line 16"
"N05","Digital Competence in Communication and Collaboration","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","competences in the dimensions of...communication and collaboration","The ability to interact and cooperate with family and peers online","PAGE 1, Line 16"
"N06","Digital Competence in Safety","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","competences in the dimensions of...safety; and maintaining one's health","The ability to protect physical and emotional well-being using ICT","PAGE 1, Line 16-17"
"N07","Mouse Skills","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","These sessions aimed to improve participants' mouse skills...precise mouse movements","The fine motor capability required to click, drag, and move an on-screen cursor","PAGE 5, Line 143"
"N08","Keyboard Skills","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","This session aimed to enhance participants' keyboard skills","The manual capability to locate layout characters and type information","PAGE 5, Line 143"
"N09","Spatial Orientation Ability","Tacit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","evaluating their spatial orientation ability.","Cognitive dexterity required to organize geometrical structures in real-time","PAGE 5, Line 143"
"N10","DigComp 2.2 Framework","Explicit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","a self-administered questionnaire based on...three key areas of the DigComp 2.2 framework","Standardized reference data structure classifying digital competence domains","PAGE 4, Line 111"
"N11","Technology Acceptance Model","Explicit Knowledge","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","a self-administered questionnaire based on the technology acceptance model","Metrics framework evaluating user perceived usefulness and technical ease of use","PAGE 4, Line 111"
"N12","Field Notes","Traditional Human-central Practice","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","Field notes were used to collect data, without requiring input from participants","Manual qualitative log recording session observations and participant quotes","PAGE 4, Line 109"
"N13","Self-administered Questionnaire","Traditional Human-central Practice","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","At the last session...a self-administered questionnaire...was applied.","Written evaluation instrument utilizing a 5-point Likert scale","PAGE 4, Line 111"
"N14","Peer-to-peer Support","Traditional Human-central Practice","I","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","with the help of their peers, the ease of use of the mouse increased exponentially-cf. Figure 2.","Spontaneous informal transfer of technical tips among group members","PAGE 7, Line 233"
"N15","10 Exploratory Digital Game-Related Sessions","Technology-enable Practice","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","Through 10 exploratory digital gaming-related sessions...participants were introduced to game-related strategies","Structured intervention workflow leveraging digital applications for instruction","PAGE 1, Line 15"
"N16","miOne Online Community","Technology-enable Practice","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","therefore, participants had to access/join the miOne online community","Web portal hosting collaborative quiz modules and forum interactions","PAGE 5, Line 143"
"N17","Digital Games","Digital Technology","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","digital games can foster new opportunities to encourage active and healthy ageing","Interactive software programs utilizing rules and reward structures","PAGE 1, Line 12"
"N18","Mouse","Digital Technology","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","encouraging the use of ICT through the computer and its peripherals (i.e., mouse...)","Handheld hardware tracking peripheral used for navigation","PAGE 4, Line 130"
"N19","Keyboard","Digital Technology","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","encouraging the use of ICT through the computer and its peripherals (i.e.,...keyboard)","Manual interface tool containing structured character entry keys","PAGE 4, Line 130"
"N20","Internet Infrastructure","Environmental Dependency","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","allow players to play without an internet connection, as the internet can be unstable","External connectivity network operating outside immediate lab controls","PAGE 8, Line 274"
"N21","Age-related Cognitive Impairments","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","can present further challenges when dealing with age-related cognitive impairments","Natural neurocognitive changes slowing retention and concept processing","PAGE 2, Line 44"
"N22","Fine Motor Skill Impairments","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","despite the observed impairments in fine motor skills","Physical limitations reducing manual alignment precision during tool operation","PAGE 8, Line 281"
"N23","Low Familiarity with Digital Technologies","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","all participants have shown great difficulties and low familiarity with using digital technologies","Baseline expertise gap acting as an entry barrier to regular application use","PAGE 4, Line 103"
"N24","Time-sensitive Challenges","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","do not use time-sensitive challenges, as it can cause frustration","Design constraint forcing swift responses that alienates older demographics","PAGE 8, Line 277"
"N25","Positive Bias in Questionnaire","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","First, the applied questionnaire has a positive bias in its questions.","Methodological flaw artificially skewing evaluation results positively","PAGE 9, Line 292"
"N26","Convenience Sample","Limitation","E","Assessing Older Adults' Perspectives on Digital Game-Related Strategies to Foster Active and Healthy Ageing","Third, a convenience sample was used. Thus, caution must be applied when extrapolating","Target selection constraint restricting generalizability of findings","PAGE 9, Line 297"
