"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N01","N13","be_shared_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Oral dissemination of Baduanjin movements requires professional teachers who provide practical instruction.","Section 2.1, p. 2"
"N01","N14","be_absorbed_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Users follow movement demonstrations, practice the movements, and receive accuracy feedback.","Sections 3.2–3.3, pp. 4–6"
"N01","N17","be_transferred_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Oral teaching is listed as a dissemination method for Baduanjin.","Section 2.1, p. 2"
"N01","N19","be_transferred_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Audiovisual demonstrations present the Baduanjin movements visually.","Sections 2.1 and 3.1, pp. 2–3"
"N01","N20","be_transferred_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Art performance is listed as a dissemination form for Baduanjin.","Section 2.1, p. 2"
"N01","N21","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Control participants receive movement guidance through static images and text.","Section 4, p. 7"
"N01","N22","be_captured_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB continuously tracks skeletal-joint movement and assesses action similarity.","Sections 3.2 and 3.3.1–3.3.2, pp. 4–6"
"N01","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The NPC provides standardized demonstrations, real-time guidance, and corrective feedback.","Sections 3.2–3.3, pp. 4–6"
"N02","N14","be_absorbed_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The experiment found enhanced user understanding and memorization after TWJB training.","Section 5.3, p. 8"
"N03","N18","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Books and literature are identified as existing dissemination forms for Baduanjin knowledge.","Section 2.1, p. 2"
"N03","N21","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The comparison system passively presents Baduanjin-related knowledge through text and static interfaces.","Sections 3.2.4 and 4, pp. 5 and 7"
"N03","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB delivers historical and cultural knowledge through narration, cards, and quizzes.","Sections 3.1–3.3, pp. 3–6"
"N04","N18","be_transferred_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Written materials are among the listed channels for disseminating Baduanjin information.","Section 2.1, p. 2"
"N04","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB cards and narration explain the rehabilitative effects and health benefits of movements.","Sections 3.2.1–3.2.4, pp. 4–5"
"N06","N05","be_derived_from","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The animation asset library was constructed from the official instructional video.","Section 3.4, p. 6"
"N07","N22","be_transferred_by","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The repository supports standardized movement presentation and algorithmic training in the system.","Introduction, p. 2"
"N09","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB distributes cultural and rehabilitation information through cards unlocked after movements.","Sections 3.2–3.2.4, pp. 4–5"
"N12","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Captured joint data feed the recognition, scoring, and feedback modules.","Sections 3.2 and 3.3.1–3.3.2, pp. 4–6"
"N13","N17","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Professional teachers are required for oral teaching dissemination.","Section 2.1, p. 2"
"N14","N21","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Control participants used the static-image and text comparison condition.","Section 4, p. 7"
"N14","N22","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Users perform movements, interact with the NPC, collect cards, and answer quizzes in TWJB.","Sections 3.1–3.3, pp. 3–6"
"N15","N21","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Adult patients were randomized into experimental and control groups.","Section 4, p. 7"
"N15","N22","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Fifteen adult patients were assigned to the TWJB experimental group.","Section 4, p. 7"
"N16","N21","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Healthy volunteers were randomized into experimental and control groups.","Section 4, p. 7"
"N16","N22","participate_in","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Twenty-four healthy volunteers were assigned to the TWJB experimental group.","Section 4, p. 7"
"N17","N30","depend_on","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Oral dissemination requires a scientific training system.","Section 2.1, p. 2"
"N17","N31","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Scarcity of professional teachers makes oral dissemination difficult to popularize.","Section 2.1, p. 2"
"N17","N32","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Traditional Baduanjin practice is described as single-form and boring.","Section 2.1, p. 2"
"N19","N33","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Prerecorded video is passive and lacks interactivity and adaptability to user pace.","Section 3.1, p. 3"
"N21","N32","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Passive static instruction produced lower engagement and rehabilitation motivation.","Sections 3.2 and 4, pp. 4 and 7"
"N21","N33","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The comparison system lacks virtual avatars, gamification, and interactive feedback.","Section 3.2, p. 4"
"N22","N06","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The animation library forms the behavioral foundation of the NPC demonstrations.","Section 3.3.2, p. 6"
"N22","N07","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The movement repository supports standardized presentation and algorithmic training.","Introduction, p. 2"
"N22","N08","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB compares real-time movement sequences with predefined reference templates.","Section 3.3.2, p. 6"
"N22","N09","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Interactive cultural knowledge cards are embedded in the system's training flow.","Sections 3.1–3.2.4, pp. 3–5"
"N22","N10","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB includes card-placement puzzles and Baduanjin-related quiz questions.","Sections 3.2.4 and 3.3.3, pp. 5–6"
"N22","N23","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Kinect V2 supplies depth sensing and skeletal tracking for the TWJB system.","Sections 3.1 and 3.3.1, pp. 3 and 5"
"N22","N24","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The implementation uses Kinect's integration and compatibility with Unity3D.","Section 3.1, p. 3"
"N22","N25","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The motion-recognition module applies Dynamic Time Warping.","Section 3.3.2, p. 6"
"N22","N26","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","NPC movement assets were produced with Cascadeur.","Sections 3.3.2 and 3.4, p. 6"
"N22","N27","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The user avatar is animated with a Final IK rig.","Section 3.3.4, p. 6"
"N22","N28","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","RT-Voice SDK delivers synchronized joint-specific voice guidance.","Section 3.3.4, p. 6"
"N22","N29","adopt","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB integrates virtual reality technology into immersive rehabilitation scenarios.","Section 3.2.3, p. 5"
"N22","N01","evaluate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB classifies user movement as Good, Pass, or Fail using motion-sequence distance.","Section 3.3.2, p. 6"
"N22","N03","evaluate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Knowledge cards and quiz tasks test users' Baduanjin-related cultural understanding.","Sections 3.2.4 and 3.3.3, pp. 5–6"
"N22","N12","evaluate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Processed motion data are matched against templates and used for scoring and feedback.","Sections 3.3.1–3.3.5, pp. 5–6"
"N22","N32","mitigate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Gamification, rewards, narrative interaction, and feedback increased enjoyment and engagement relative to traditional training.","Sections 5.1 and 6, pp. 7–9"
"N22","N33","mitigate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB supplies real-time movement feedback, adaptive prompting, and semantic correction.","Sections 3.1–3.3, pp. 3–6"
"N22","N34","mitigate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The system constructs structured animation resources and culturally embedded digital content.","Introduction and Section 3.4, pp. 2 and 6"
"N22","N35","mitigate","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Double exponential smoothing reduces sensor noise and temporal jitter.","Section 3.3.1, pp. 5–6"
"N22","N36","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Current recognition remains based on traditional skeleton matching, limiting accuracy and sensitivity.","Section 6, p. 9"
"N22","N37","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The sample and intervention duration are insufficient to assess sustained effects.","Section 6, p. 9"
"N22","N38","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The current virtual-character design lacks fine-grained emotional interaction.","Section 6, p. 9"
"N22","N39","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Current cultural evaluation mainly uses recognition and recall rather than deeper comprehension.","Section 6, p. 9"
"N22","N21","complement","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","TWJB adds interactive guidance, feedback, gamification, and cultural storytelling to the instructional functions represented by the comparison system.","Sections 3.1–3.2 and 4, pp. 3–4 and 7"
"N11","N22","be_transferred_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","In the feedback phase, the TWJB system generates and delivers a personalized rehabilitation report containing movement accuracy, completion rates, and overall scores.","Section 3.2, pp. 3–4"
"N01","N31","be_difficult_to_capture_due_to","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Disseminating embodied Baduanjin movement instruction through oral teaching requires many professional teachers, but these resources are described as scarce, making public popularization difficult.","Section 2.1, p. 2"
"N01","N33","be_difficult_to_capture_due_to","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Static textual instructions and prerecorded demonstrations cannot interact with users, adapt to their pace, or provide real-time correction of Baduanjin movement performance.","Sections 3.1–3.2 and 4, pp. 3–4 and 7"
"N01","N34","be_difficult_to_capture_due_to","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","The lack of structured digital Baduanjin resources limits standardized movement presentation and algorithmic training in rehabilitation systems.","Introduction, p. 2"
"N02","N32","be_difficult_to_capture_due_to","I","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","Traditional Baduanjin and rehabilitation training are described as monotonous and repetitive, producing boredom, low adherence, and training burnout; the paper contrasts this with TWJB's improved knowledge acquisition and retention.","Introduction, Section 2.1, and Section 6, pp. 1–2 and 8–9"
"N22","N35","be_constrained_by","E","Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training","User motion capture is affected by sensor noise and temporal jitter, especially in distal joints, requiring double exponential smoothing during preprocessing.","Section 3.3.1, pp. 5–6"
