"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N01","N04","be_held_by","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","questions were designed by tertiary educators of ophthalmology","Page 5, Measurements"
"N01","N05","be_transferred_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","mainstream pedagogical methods involve utilizing pamphlets... to raise general awareness","Page 2, Background"
"N01","N06","be_transferred_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","mainstream pedagogical methods involve... governmental promotions","Page 2, Background"
"N01","N07","be_transferred_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","AR-based education workshop... to understand the major visual symptoms","Page 1, Abstract"
"N02","N07","be_captured_by","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","AR can present... first-hand perception of symptoms","Page 2-3"
"N02","N03","be_absorbed_by","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","participants can appreciate the impacts of various eye diseases on their vision","Page 3, Materials"
"N01","N03","be_absorbed_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","significant improvement in knowledge of age-related eye diseases","Abstract"
"N03","N07","participate_in","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","participants were asked to complete... tasks while wearing the AR headset","Page 3, Procedures"
"N07","N08","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","AR mobile application was first installed on smartphones","Page 3, Materials"
"N07","N09","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","head-mounted display (HMD) is adopted","Page 3, Materials"
"N07","N10","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","adopts the optical see-through (OST) display technology","Page 2, Materials"
"N07","N11","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","smartphones","Page 3, Materials"
"N07","N12","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","remote-control function of the application","Page 3, Materials"
"N07","N13","adopt","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","commercially available AR headset","Page 3, Materials"
"N07","N14","depend_on","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","recruited from 10 local daily elderly centers","Page 2, Participants"
"N07","N15","depend_on","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","accessibility of the AR headset, prevalence of mobile devices","Page 8, Strengths"
"N07","N16","depend_on","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","portability of the set-up","Page 8, Strengths"
"N07","N17","mitigate","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","AR can present... first-hand perception [thus mitigating the lack]","Page 2-3"
"N05","N17","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","these approaches lack the first-hand perception... hindering their effectiveness","Page 2, Background"
"N06","N17","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","these approaches lack the first-hand perception... hindering their effectiveness","Page 2, Background"
"N07","N18","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","age negatively correlated with knowledge gain... declined cognitive ability","Page 7, Discussion"
"N07","N19","be_constrained_by","I","The interactive use of augmented reality for educating the elderly on common age-related eye disease","participants with a higher education level... could grasp new health information more efficiently","Page 8, Discussion"
"N07","N20","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","elderly participants who might have a shorter attention span","Page 8, Strengths"
"N07","N21","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","AR exposure could lead to symptoms of cyber-sickness","Page 7, Discussion"
"N07","N22","be_constrained_by","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","current study was a one-off intervention","Page 9, Limitations"
"N07","N01","evaluate","E","The interactive use of augmented reality for educating the elderly on common age-related eye disease","pre-workshop and post-workshop tests... to evaluate their knowledge gain","Page 3, Procedures"
