src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N05,N40,"be_difficult_to_capture_due_to","E","Game-based learning as training to use a chemotherapy preparation robot","Skill to use robot is difficult to retain because of ""drops in motivation"" caused by robot downtime and complex use.","Page 5"
N05,N41,"be_difficult_to_capture_due_to","E","Game-based learning as training to use a chemotherapy preparation robot","Skill to use robot is difficult to retain because of ""disparities in operators knowledge"" from insufficient ongoing training.","Page 1"
N05,N42,"be_difficult_to_capture_due_to","E","Game-based learning as training to use a chemotherapy preparation robot","Skill to use robot is difficult to retain because of ""insufficient training"" that was not sustained.","Page 1"
N05,N09,"be_held_by","I","Game-based learning as training to use a chemotherapy preparation robot","Skill to use robot is possessed by operators (pharmacy technicians).","Page 1"
N06,N09,"be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Self‑efficacy in using the robot is measured in operators.","Page 4"
N07,N09,"be_held_by","E","Game-based learning as training to use a chemotherapy preparation robot","Motivation to use the robot is measured in operators.","Page 4"
N01,N09,"be_held_by","I","Game-based learning as training to use a chemotherapy preparation robot","Explicit knowledge of robot steps is held by operators.","Page 2"
N05,N17,"be_transferred_by","I","Game-based learning as training to use a chemotherapy preparation robot","Conventional training format (reading, demonstration, repetition) is used to transfer skill to use robot.","Page 2"
N09,N17,"participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Operators and trainer participated in conventional training format.","Page 2"
N17,N40,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Conventional training is constrained by drop in motivation.","Page 1"
N17,N41,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Conventional training is constrained by disparities in knowledge.","Page 1"
N17,N42,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Conventional training is constrained by insufficient training.","Page 1"
N01,N18,"be_transferred_by","I","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training program transfers explicit knowledge of robot steps, criteria, and error handling.","Page 2"
N05,N18,"be_transferred_by","I","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training program transfers skill to use robot.","Page 2-3"
N06,N18,"be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training improves self‑efficacy (measured pre/post).","Page 5"
N07,N18,"be_transferred_by","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training improves motivation (measured pre/post).","Page 5"
N09,N18,"participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Operators participated in game‑based training sessions.","Page 4"
N10,N18,"participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Trainer pharmacist facilitated the game‑based training.","Page 2"
N11,N18,"participate_in","E","Game-based learning as training to use a chemotherapy preparation robot","Trainee operators participated as learners.","Page 3"
N18,N27,"adopt","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training adopted Framindmap software for mind map.","Page 2"
N18,N28,"adopt","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training adopted Learning Designer software for program design.","Page 2"
N18,N29,"adopt","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training adopted a DailyMotion video for preparatory work.","Page 2"
N18,N30,"adopt","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training adopted the PharmaHelp robot for the practical part.","Page 2-3"
N26,N01,"evaluate","E","Game-based learning as training to use a chemotherapy preparation robot","Knowledge evaluation survey (10 questions) assessed explicit knowledge about robot steps, criteria, etc.","Page 4"
N26,N06,"evaluate","E","Game-based learning as training to use a chemotherapy preparation robot","Survey measured self‑efficacy on a 0‑100 scale.","Page 4"
N26,N07,"evaluate","E","Game-based learning as training to use a chemotherapy preparation robot","Survey measured motivation on a 0‑100 scale.","Page 4"
N18,N41,"mitigate","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training reduced disparities in knowledge (knowledge scores improved from 57% to 77%).","Page 5"
N18,N40,"mitigate","I","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training increased motivation from 57.6% to 86.6% post‑training.","Page 5"
N18,N42,"mitigate","E","Game-based learning as training to use a chemotherapy preparation robot","Game‑based training provided sufficient training, addressing prior insufficiency.","Page 1"
N18,N31,"depend_on","E","Game-based learning as training to use a chemotherapy preparation robot","Training sessions were scheduled according to the unit's work schedule.","Page 5"
N18,N32,"depend_on","E","Game-based learning as training to use a chemotherapy preparation robot","Training required dedicated 2‑hour sessions.","Page 1"
N18,N33,"depend_on","E","Game-based learning as training to use a chemotherapy preparation robot","Training had to fit into operators' heavy workloads.","Page 7"
N18,N34,"depend_on","I","Game-based learning as training to use a chemotherapy preparation robot","Training aimed to ensure Good Manufacturing Practices standards.","Page 2"
N18,N36,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Training evaluation limited by small sample size (14 operators).","Page 7"
N18,N37,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Training evaluation limited by low number of questions (10).","Page 7"
N18,N38,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Training did not assess application of competencies over time.","Page 7-8"
N18,N39,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Training required >100 hours to develop.","Page 7"
N18,N43,"be_constrained_by","E","Game-based learning as training to use a chemotherapy preparation robot","Motivation and self‑efficacy decreased at 6 months (knowledge decay).","Page 6-7"
