src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
"N01","N02","be_held_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","the craftsmanship process such as wooden construction and rammed earth technology are recorded in sequence.","Page 2, Section 2.1.3"
"N01","N12","be_captured_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Then, an interactive knowledge graph is constructed to digitalize the recording of craftsmanship process.","Page 2, Section 2.1.3"
"N02","N12","participate_in","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","the craftsman-ship process such as wooden construction and rammed earth technology are recorded in sequence. Then, an interactive knowledge graph is constructed.","Page 2, Section 2.1.3"
"N03","N05","translate_into","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021)... which improved the understanding of history by more than 50%.","Page 2, Section 1.2.1 & Page 6, Section 3.3"
"N10","N03","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2], Core buildings are required to model at millimeter level","Page 2, Section 1.2.1"
"N11","N03","adopt","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","According to the Technical Guidelines for Historical Building Restoration and Construction, we established an LOD Level-Protection Intensity Mapping Table. For Peng's Traditional Dwelling... multi-angle UAV aerial photography","Page 5, Section 3.1"
"N05","N06","be_held_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine.","Page 2, Section 2.2.1"
"N05","N06","be_absorbed_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","the dynamic narrative system developed under the standard... improves historical knowledge retention rate by 58%.","Page 1, Abstract"
"N01","N07","be_transferred_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","1st (1930s) Paper-based Surveying, 2D Planar, Unidirectional Recording.","Page 7, Section 4.3"
"N01","N08","be_transferred_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","2nd (1980s) Total Station + Film Photography, Limited Retrieval.","Page 7, Section 4.3"
"N05","N09","be_transferred_by","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","85% of digital exhibitions only passively show building exterior and wartime timeline but lack recreation of wartime life.","Page 3, Section 2.4.2"
"N06","N09","participate_in","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes.","Page 3, Section 2.3.2"
"N06","N13","participate_in","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Users can upload wartime-themed photography and hand-painted drawings.","Page 2, Section 2.2.2"
"N06","N14","participate_in","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","A digital twin system realizes the real-time monitoring of visitors and AR virtual tour.","Page 2, Section 2.2.1"
"N10","N15","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","FARO Focus S350 realizes millimeter-level point cloud modeling.","Page 2, Section 2.1.1"
"N11","N16","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Fotuguan War Relics: Completed Millimeter-level (LOD300) UAV Swarm Scanning + Edge Computing.","Page 3, Table 1"
"N14","N17","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine.","Page 2, Section 2.2.1"
"N13","N18","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed.","Page 2, Section 2.2.2"
"N12","N04","adopt","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Digital Preservation of Intangible Cultural Heritage: Digital Resource Collection and Cataloguing (WH/T 99.9-2023) Part 9... knowledge graph is constructed.","Page 2, Section 2.1.3"
