node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Setup Sequence and Procedures",Explicit Knowledge,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The paper focuses on the training module to support the development of the worker's training efficacy for the setup of complex machinery. The setup sequence of the machinery is complex.","The machinery setup logic is described in section 3.3.2 and involves a sequence of steps for assembling a sub-system of parts.","Page 2, 7"
N02,"Error Recognition and Correction Know-How",Tacit Knowledge,I,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The worker's skills developed through the training are related to the ability to... go on to work autonomously and reliably by preventing potential problems or mistakes (understanding assembly errors).","Defined as the ability to recognize and correct errors during the autonomous setup, developed through training.","Page 7"
N03,"Company Workers / Operators",Knowledge Learner,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The experiment involved 14 workers, 7 for each group. The participants are company workers who have to manage and maintain a variety of complex machinery and equipment.","The participants of the experiment, who are the trainees performing the machinery setup.","Page 9, 1"
N04,"Trainer / Veteran",Knowledge Holder,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","It is supposed that each group is supported by a trainer during some parts of the test. The trainer is a company veteran who has been qualified to provide operative support to new workers during training.","The company veteran qualified to provide operative support and explanations on technical features to the trainees.","Page 6"
N05,"Traditional Training Approach",Traditional Human-central Practice,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The confirmation group (G1) has been selected to simulate the training of the machinery setup using the traditional approaches already employed in the company.","The baseline training method involving digital PDFs on a screen, supported by visual management, with trainer intervention.","Page 9"
N06,"VMAR-based Training Module",Technology-enable Practice,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","This work studied how the combination of Augmented Reality (AR) and Visual Management (VM) supports worker training. The research team proposes to properly combine VM approaches and AR technology to support the company's training process.","The newly developed training module that combines VM and AR technologies (HMD) for knowledge retention.","Page 1, 6"
N07,"HoloLens 2 (HMD)",Digital Technology,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The HMD used for the experiment was the Microsoft HoloLens 2. This is used by G2 as the guidance device.","The specific head-mounted display hardware used for implementing AR in the training module.","Page 8"
N08,"Digital PDF / Screen",Digital Technology,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","For G1, a large-sized smart screen for the visualisation of the digital instructions from the PDF form was located close to the machinery.","The technology used for the traditional group, consisting of digital instructions displayed on a screen.","Page 8"
N09,"AR Application",Digital Technology,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","To develop the AR application needed for the VMAR-based training module, Unity 2021.3.21 with the 'Microsoft Mixed Reality Toolkit' (MRTK) version 2.8.3 was used.","The software application built in Unity that powers the AR experience on the HoloLens 2.","Page 8"
N10,"Lack of Interactivity",Limitation,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","Traditional solutions face limitations in terms of interactivity, engagement, adaptability, practical application, feedback mechanisms, cost efficiency, and accessibility.","A flaw of traditional training methods, characterized by passive learning rather than active engagement.","Page 2"
N11,"Forgetting Curve",Limitation,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","The analysis demonstrates the inefficacy of traditional approaches in properly supporting the training of complex machinery setups. Considering G1, the total weighted errors increased by 60.0% between session 1 and session 2.","The decline in knowledge retention over time, evidenced by the 60% increase in errors for the traditional group after six days.","Page 10"
N12,"Information Overload",Limitation,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","Considering the specific context of the study, the amount of textual information is often high. This is crucial, given that workers may not have a high educational level or may come from a migration background.","A limitation of traditional text-heavy training, hindering comprehension for workers with varying educational backgrounds.","Page 2"
N13,"Physical and Mental Workload",Limitation,E,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","Extended use (more than 2 h per participant) of the HMD led to: (i) an increased physical and mental workload for the workers, resulting in fatigue.","A limitation specifically associated with the extended use of the HMD technology.","Page 13"
N14,"Corporate / Company Support",Organizational Dependency,G,"A visual management and augmented-reality-based training module for the enhancement of short and long-term procedural knowledge retention in complex machinery setup","Gratitude is extended to GlobalWafers - MEMC Electronic Materials S.p.A.' for its support and collaboration, providing resources and technical expertise...","The internal support from the company, providing resources and collaboration for the training project.","Page 13"
