node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,"Image-based visual features extracted via CNNs (VGG16)",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Each image was processed to extract global features and activation features from the last pool layer of selected CNNs to be used as input in our experiments","Features extracted from images using convolutional neural networks (e.g., JCD, CEDD, and activation features from VGG16 pool layer)","Page 11, Section 5.1"
N02,"WordNet lexical-semantic synsets for concept representation",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","WordNet is a dictionary containing lexical-semantic connections between abstract concepts","The fundamental unit is a synset, i.e., a set of terms having the same meaning; each synset represents a concept in WordNet","Page 6, Section 3.1"
N03,"General Knowledge Base (GKB) ontological structure",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The knowledge base is called general since it has been implemented starting from a high-level ontological model acting as overarching ontology, in turn defined following the structure of WordNet","A knowledge base providing a means for information to be collected, organized, shared, searched and utilized; contains general concepts and multimedia representations from WordNet and ImageNet","Page 5-6, Section 3.1"
N04,"Local Knowledge Base (LKB) for robot-specific concept instantiation",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base, but it is free to evolve on its own by adding new unknown concepts","A localized knowledge store that maintains reference to GKB while allowing autonomous evolution and addition of new concepts","Page 6, Section 3.1"
N05,"GHSOM horizontal growth threshold parameter (τ1)",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The first parameter, τ₁, is used in the stopping criterion for the growth of a single map in the architecture","Used in Eq.2 (MQE_map_i < τ₁ · qej) to control individual map growth; example: τ₁ = 0.1 means map error must be less than one-tenth of father neuron's error","Page 8, Section 4.3"
N06,"GHSOM vertical growth threshold parameter (τ2)",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The second parameter, τ₂, is used to specify the minimum quality of data representation of each unit as a fraction of the quantization error of the zero unit","Used in Eq.3 (qei < τ₂ · qe0) to control vertical growth; directly influences GHSOM depth","Page 8, Section 4.3"
N07,"Wu-Palmer semantic similarity distance metric",Explicit Knowledge,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The Wu-Palmer similarity is a measure already normalized in the range [0, 1]","A semantic similarity measure used in fitness function; inverse calculated as (1 - Wu-Palmer)","Page 17, Section 5.3"
N08,"Pepper humanoid robot platform (knowledge holder)",Knowledge Holder,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The platform used to test our work is the humanoid robot Pepper","Humanoid robot with 20 degrees of freedom, designed for full interaction; has 2D camera and movement sensors; used for knowledge acquisition validation","Page 19-20, Section 6.1"
N09,"Semantic Multilevel Classifier (Top-Down semantics-driven module)",Technology-enable Practice,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Multi-layer semantic classifier for the top-down approach","Supervised approach for constructing and conceptualizing knowledge based on semantics (Top-Down approach)","Page 20, Section 6.1"
N10,"Classical Self-Organizing Map (SOM) for flat clustering",Technology-enable Practice,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","An interesting unsupervised neural network is the self-organizing map (SOM)","Unsupervised neural network that follows principle of locality of information; trained through competitive learning; also called Kohonen maps","Page 7, Section 4.2"
N11,"Growing Hierarchical Self-Organizing Map (GHSOM) for hierarchical clustering",Technology-enable Practice,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps","Unsupervised approach with hierarchical architecture of growing SOMs; provides global orientation to independent maps; parameters τ₁ and τ₂ control growth and depth","Page 8-9, Section 4.3"
N12,"OWA-weighted combined TD/BU knowledge acquisition module",Technology-enable Practice,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results","Fusion of Top-Down (semantics-driven) and Bottom-Up (perception-driven) approaches using OWA operators for weighted merging","Page 9, Section 4.4"
N13,"VGG16 Convolutional Neural Network for deep feature extraction",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Deep features from VGG16 model","Convolutional neural network used for extracting deep features from images; CNN architecture with 16 weight layers","Page 12, Section 5.2"
N14,"Python-based implementation environment for algorithms",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The implementation used for both algorithms is based on two libraries, written in Python language","Programming language used for implementing SOM, GHSOM, and combined algorithms","Page 10, Section 5"
N15,"IBM Watson cloud-based speech recognition service",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Replacing the Speech Recognition engine, with a more sophisticated one, by using a service for speech recognition, known as IBM Watson","Cloud-based speech recognition service used to offload computational load from Pepper robot","Page 20, Section 6.1"
N16,"Genetic Algorithm for GHSOM parameter optimization",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","A genetic algorithm has been developed for the fine tuning of parameters τ₁ and τ₂ in the GHSOM architecture","Evolutionary optimization algorithm for parameter tuning; uses fitness function (Eq.5: fitness = Σ(labels_i)/K) to minimize semantic heterogeneity","Page 11-12, Section 5.2 and Page 17, Section 5.3"
N17,"Google Images web service for training data collection",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","We collected further images from the service google images by using an automated Python script","Web service for image retrieval; used to collect additional training images beyond those in the knowledge base","Page 10, Section 5.1"
N18,"Ordered-Weighted Averaging (OWA) aggregation operators",Digital Technology,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used","Mathematical function F:Rn→R with weights W=[w₁,...,wₙ] where Σwᵢ=1; computed as F(a₁,...,aₙ)=Σwⱼbⱼ where bⱼ is j-th largest of aᵢ","Page 9, Section 4.4"
N19,"WordNet-structured knowledge conceptualization methodology",Organizational Dependency,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The methodology used here for knowledge conceptualization... follows the structure of WordNet","The framework for organizing and structuring knowledge based on WordNet's lexical-semantic connections and synsets","Page 6, Section 3.1"
N20,"Onboard computational hardware limitations of Pepper robot",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Current humanoid robots come with very limited hardware compared to the software requirements of sophisticated machine learning algorithms","Hardware constraints including limited computational resources, memory, and processing power on robot platforms","Page 21, Section 6.1"
N21,"Low-resolution integrated microphone and camera sensor inaccuracy",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Sensors on board mainstream platforms are often inaccurate and/or not of high quality","Low-quality sensors leading to inaccurate data capture from the environment; e.g., integrated microphone issues with voice recognition","Page 21, Section 6.1"
N22,"Constrained training dataset size (34 synsets, 1477 images)",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Given their not very big size, further experimentation on wider datasets could help increase the confidence of these insights","Only 34 synsets with 1477 images; limited data availability constraining model training and evaluation","Page 19, Section 6"
N23,"Fixed topology size constraint of classical SOM",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Having a fixed size of the map forces the definition of clusters which could become at least not appropriate, or even meaningless, when new knowledge is added","SOM's predetermined number of neurons cannot adapt to new knowledge; size parameter often determined by experiments and based on available data","Page 8, Section 4.3"
N24,"Non-hierarchical flat structure constraint of classical SOM",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The flatness of the map does not allow to organize data hierarchically","Lack of hierarchical organization in SOM, limiting cognitive processes that rely on semantic hierarchies (as documented in Brooks' subsumption architectures)","Page 8, Section 4.3"
N25,"Inflexible monolithic structure of ontologies",Limitation,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","Ontologies reflect a fundamentally monolithic view of knowledge, i.e., they are too rigid and cannot easily manage exceptions and shades of knowledge","Inflexibility of ontologies to handle exceptions, nuances, and dynamic knowledge evolution; contrast with flexibility and interpretability requirements","Page 4, Section 2"
N26,"Pepper humanoid robot platform (knowledge learner)",Knowledge Learner,E,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The robot starts the exploration of the environment and analyzes the objects he finds on his way","Robot acts as learning system that acquires and conceptualizes knowledge from visual observations and human interaction","Page 20, Section 6.1"
N27,"Fused ranked classification output list with probabilities",Explicit Knowledge,I,"A combined approach for improving humanoid robots autonomous cognitive capabilities","The combination merges the two lists together and computes the final score for all the considered synsets, taking into account the weights","Final ranked list of concepts with probabilities derived from combining Top-Down and Bottom-Up approach outputs","Page 19, Section 6"
