node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Market knowledge","Explicit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms engage external inputs to inform early-stage decision-making and identify market opportunities.","Specific piece of codified information describing trends and consumer parameters","Page 1, Page 15"
"N02","Likes/Dislikes/Preferences","Explicit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Social media helps identify unmet needs and uncover user preferences such as likes and dislikes.","Specific metric-based user reactions tracked on digital platforms","Page 3, Page 4"
"N03","New ideas","Explicit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms institutionalise mechanisms to capture ideas through internal platforms and external sources.","Codified descriptions of product innovations submitted by contributors","Page 1, Page 7"
"N04","Product concepts","Explicit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Submissions ranging from product concepts to design are reviewed internally.","Highly structured documents outlining full product visual or technical configurations","Page 13, Page 14"
"N05","Codified disclosure protocols","Explicit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Secondary sources emphasised codified disclosure protocols and internal governance mechanisms.","Written rules and policy guidelines regulating data sharing zones","Page 15, Page 16"
"N06","Early user signals","Tacit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms are primarily used to surface early user signals and refine market understanding.","Uncodified raw expressions of user needs and behavioral tendencies","Page 1, Page 11"
"N07","Expert-driven collaboration","Tacit Knowledge","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal platforms enable secure, expert-driven collaboration under tighter governance conditions.","Uncodified routine and interaction patterns of specialized professionals working together securely","Page 1, Page 6"
"N08","Product Innovation Managers","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Data comprise 47 semi-structured interviews with innovation managers.","Specific managerial role responsible for innovation strategy and NPD workflows","Page 1, Page 8"
"N09","Product Research Specialists","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Specialists involved in early product research activities were interviewed.","Specific technical role focused on early-stage discovery and operational research","Page 8, Page 9"
"N10","Product Insights Developers","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Managers responsible for consumer and market insights participated in the study.","Specific analytical role dedicated to tracking market data and platform metrics","Page 8, Page 9"
"N11","R&D experts","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External ideas submitted through platforms are evaluated by our R&D experts.","Internal engineering and technical specialists who screen concepts","Page 13"
"N12","Customers","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms are open to customers and the public.","External public users who provide feedback and sentiment metrics","Page 5, Page 11"
"N13","External experts","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We can also engage external experts for feedback.","Vetted external professionals who assist in project screening and evaluation","Page 13"
"N14","Product designers","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","We engage with innovators, product designers, and researchers through internal platforms.","Specialized design experts participating in concept co-creation","Page 14"
"N15","Tech suppliers","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms assemble cross-functional teams including tech suppliers.","External partners providing technical solutions and architectural inputs","Page 14"
"N16","Industry analysts","Knowledge Holder","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Analysts review ideas from different angles.","External experts tracking macroeconomic and industry trends","Page 14"
"N17","Traditional internal R&D mechanisms","Traditional Human-central Practice","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Social media represents a digital infrastructure complementing traditional internal R&D mechanisms.","Non-digital or legacy firm-bounded human workflows for project scoping and creation","Page 3"
"N18","Internal social media platforms","Technology-enable Practice","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Internal corporate platforms play complementary roles in integrating knowledge.","Proprietary digital platforms containing social-media-like interaction affordances","Page 2, Page 4"
"N19","External social media platforms","Technology-enable Practice","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External platforms allow for broader, less structured engagement with the public.","Publicly accessible Web 2.0 applications hosting user-generated text and media","Page 2, Page 4"
"N20","Social media analytics tools","Digital Technology","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Firms began to extract value through more formalised, analytics-supported processes.","Software tools used to parse text data and cluster keywords","Page 1, Page 18"
"N21","Sentiment monitoring tools","Digital Technology","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Annual Report noted deployment of AI-assisted sentiment monitoring tools.","Digital tracking programs used to measure text emotional charge and public tone","Page 16"
"N22","Absorptive capacity","Organizational Dependency","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","High absorptive capacity enables firms to filter and recombine unstructured social signals.","Internal cognitive capacity to identify, assimilate, and exploit outside value","Page 5"
"N23","Digital maturity","Organizational Dependency","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Digital maturity provides the technological and analytical infrastructure required.","Baseline organizational readiness and digital asset density within workflows","Page 2, Page 5"
"N24","Competitive markets","Environmental Dependency","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Exposure of ideas on public platforms is risky, particularly in competitive markets.","External industrial environment with strong rivals and high imitation threats","Page 14"
"N25","Risk of intellectual property leakage","Limitation","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","Concerns over intellectual property leakage were consistently associated with external platforms.","The specific danger of corporate secrets or concepts being cloned by rivals","Page 5, Page 12"
"N26","Unstructured external data data-validity concerns","Limitation","E","The role of internal and external social media in the idea generation phases of new product development: evidence from the technology industry","External social media role in early ideation is limited by confidentiality and data-validity concerns.","The flaw of public platform text being muddy, unverified, or hard to validate","Page 12"
