node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Supply chain process familiarity","Tacit Knowledge","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Achieved memory describes the amount of knowledge, familiarity, and experience a firm possesses regarding the supply chain process.","Amount of knowledge, familiarity, and experience regarding the supply chain process","Page 6, Line 143"
"N02","Shared consensus on common circular economy goals","Tacit Knowledge","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains.","Achievement of a consensus regarding the understanding of information among firms and supply chain members","Page 6, Line 142"
"N03","Sustainability performance indicators","Explicit Knowledge","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators.","Codified performance scores tracking environmental metrics","Page 17, Line 422"
"N04","CE metrics","Explicit Knowledge","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.","Structured metrics used to evaluate and guide green circular economy workflows","Page 17, Line 441"
"N05","CEOs","Knowledge Holder","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)","Chief executive officers with strategic decision-making authority","Page 8, Line 197"
"N06","Operations managers","Knowledge Holder","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)","Managers tasked with running business and manufacturing operations","Page 8, Line 197"
"N07","Supply chain managers","Knowledge Holder","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","allowing only respondents from manufacturing firms based in France who held managerial positions (e.g. CEOs, supply chain managers)","Managers overseeing supply network coordination and flows","Page 8, Line 200"
"N08","Supply chain partners","Knowledge Holder","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","The CE business model implementation demands changes in processes, an intensive flow of information and materials among different supply chain tiers and different ways of collaborating with suppliers and consumers.","External suppliers, vendors, consumers, and actors across supply chain tiers","Page 2, Line 38"
"N09","Fragmented departmental communication","Traditional Human-central Practice","I","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","the construct focuses on interdepartmental information sharing within firms. However, the connection between I4.0 technologies and CE capabilities may depend more heavily on information exchange at the supply chain level.","Legacy manual or siloed workflows for internal data distribution","Page 15, Line 374"
"N10","Structured knowledge management systems","Technology-enable Practice","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","firms should invest in structured knowledge management systems that support both knowledge acquisition and memory retention.","Digitalized systems structured to store, capture, and manage knowledge flows","Page 1, Line 9"
"N11","Interfirm platforms","Technology-enable Practice","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Specifically, building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators","Digital cross-firm architectures enabling collaborative data exchange","Page 17, Line 422"
"N12","Big data analytics (BDA)","Digital Technology","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)","Advanced data processing algorithms used to extract patterns from large datasets","Page 2, Line 29"
"N13","Internet of things (IoT)","Digital Technology","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)","Network of physical objects embedded with sensors for tracking real-time material flows","Page 2, Line 29"
"N14","Artificial intelligence (AI)","Digital Technology","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)","Cognitive computer systems simulating human analysis and smart production decisions","Page 2, Line 29"
"N15","Blockchain","Digital Technology","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Although some conceptual frameworks suggest that technologies such as AI, BDA, IoT and blockchain can enhance knowledge transformation","Decentralized, immutable digital ledger systems used for lifecycle tracing","Page 2, Line 40"
"N16","Absorptive capacity of supply chain actors","Organizational Dependency","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","It suggests that the transformative potential of digitalization in the CE context is contingent upon the absorptive capacity of supply chain actors.","The internal baseline ability of human actors to recognize, assimilate, and apply new knowledge","Page 17, Line 408"
"N17","Embedding knowledge development as a core function","Organizational Dependency","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Through a managerial lens, our findings highlight the need to embed knowledge development as a core function in digital transformation roadmaps.","Integrating strategic knowledge management and learning into corporate governance frameworks","Page 17, Line 424"
"N18","Environmental uncertainty","Environmental Dependency","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","Finally, given that businesses operate in increasingly uncertain environments, our findings confirm that SCKDP play a crucial role in enabling firms to develop CE capabilities through DT.","Turbulent and volatile market forces driven by customers, suppliers, and competitors","Page 2, Line 45; Page 19, Line 466"
"N19","Heterogeneity of supply chain members","Environmental Dependency","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","This difficulty is often rooted in the heterogeneity of supply chain members, including differences in bargaining power, firm size, technological maturity and cultural factors","Structural differences across supply networks in terms of firm sizes, culture, and power","Page 19, Line 465"
"N20","Insufficient supply chain integration","Limitation","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","As Yuan and Pan (2023) suggest, insufficient supply chain integration can hinder the relationship between DT and CE capabilities.","A critical operational bottleneck where cross-firm workflows and technical platforms remain disconnected","Page 16, Line 381"
"N21","Coordination barriers","Limitation","E","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","absence of a deeply embedded sustainability mindset as well as persistent coordination barriers","Frictions arising from divergent operational objectives and structural blockages across teams","Page 19, Line 465"
"N22","Interdepartmental isolation of information dissemination","Limitation","I","Digital technologies and circular economy capabilities exploring the roles of supply chain knowledg","One possible explanation is that the construct of information dissemination activities focuses on interdepartmental information sharing within firms. However, the relationship... may depend more on the exchange of information... across supply chain partners.","Shortcoming where information tracking is isolated inside internal silos instead of connecting supply chain tiers","Page 19, Line 471"
