"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","learning objectives defined in the framework curricula","Explicit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The framework curricula specify learning objectives including identifying components and functional sequences and planning, installing and commissioning pneumatic systems.","Externally specified learning objectives used to guide the application's instructional design and assessment content.","Section 2, PDF page 2; Section 4, PDF page 4"
"N02","circuit diagram","Explicit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The user must set up a pneumatic control system using a circuit diagram displayed before each level.","A codified graphical representation specifying the pneumatic control system to be assembled.","Section 4, PDF pages 4–5"
"N03","functional description","Explicit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The user must set up the pneumatic control system using a circuit diagram and a functional description.","A codified description of the required operation of the pneumatic control system.","Section 4, PDF page 4"
"N04","pneumatics fundamentals","Explicit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The pre- and post-exercise knowledge test was based on the fundamentals of pneumatics in the textbook Steuerungstechnik Metall.","Foundational pneumatics content used in the study's knowledge test.","Section 5, PDF page 6"
"N05","functions and structure of pneumatic components","Explicit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The visualization aids were designed to help users learn the functions and structure of pneumatic components.","Structured subject matter concerning how pneumatic components are constructed and operate.","Section 4, PDF page 5"
"N06","identification of pneumatic components and functional sequences","Tacit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The framework curricula require trainees to learn to identify pneumatic components and functional sequences.","Applied competence in recognizing pneumatic components and operational sequences.","Section 2, PDF page 2"
"N07","planning, installing and commissioning pneumatic systems","Tacit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The framework curricula require trainees to plan, install and commission pneumatic systems using circuit diagrams.","Applied competence in preparing, assembling and bringing a pneumatic system into operation.","Section 2, PDF page 2"
"N08","setting up and testing a pneumatic system","Tacit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","In both practical exercises, participants had to set up and test a pneumatic system.","Hands-on competence in assembling and operationally checking a pneumatic system.","Section 5, PDF page 6"
"N09","understanding complex relationships and modes of operation","Tacit Knowledge","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Airflow tracing and an X-ray view were reported to help learners understand and internalize complex relationships and modes of operation.","Internalized understanding of relationships and operation within pneumatic systems.","Section 7, PDF page 10"
"N10","instructor","Knowledge Holder","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The paper states that teaching support for practical pneumatics tasks is usually provided by the instructor.","The person who normally supplies teaching support during practical pneumatics training.","Section 7, PDF page 9"
"N11","first-year industrial mechanics apprentices","Knowledge Learner","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Fifteen trainees from two first-year industrial-mechanic classes participated and were divided into three groups.","The learner population whose knowledge acquisition and retention were evaluated.","Section 5, PDF pages 6–7"
"N12","traditional learning method with 3D-printed components","Traditional Human-central Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The control group learned with a replica of the pneumatic system made from 3D-printed components and physically connected the components with hoses.","The study's non-app comparison method for performing the practical pneumatic exercises.","Section 5, PDF page 6"
"N13","instructor-supported teaching","Traditional Human-central Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The traditional method without teacher support was described as unsuitable for practical tasks, for which teaching support is usually provided by the instructor.","Human teaching support normally provided during practical pneumatics tasks.","Section 7, PDF page 9"
"N14","A.R.P.S.","Technology-enable Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Augmented Reality Pneumatic Simulation was implemented as an AR-based mobile training application with two pneumatics exercises.","The implemented mobile AR serious-game application used for pneumatics training.","Section 4, PDF pages 4–5"
"N15","realistic simulation of the pneumatic system","Technology-enable Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Concept 1 visualized 3D models of pneumatic components through QR codes without the additional visualization aids.","The first implemented AR training concept.","Section 4, PDF page 5"
"N16","realistic simulation with additional AR elements","Technology-enable Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Concept 2 combined the realistic simulation with airflow tracking and an X-ray view.","The second implemented AR training concept with additional process visualizations.","Section 4, PDF page 5"
"N17","augmented reality","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The application superimposes virtual content and 3D pneumatic models on the real environment.","Technology that combines the real and virtual worlds by superimposing virtual content on reality.","Section 1, PDF pages 1–2; Section 4, PDF pages 4–5"
"N18","serious game elements","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","AR elements and serious-game elements were used together in developing the training application.","Game-oriented digital elements used to support practice-oriented training.","Section 4, PDF page 4"
"N19","Unity programming environment","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The AR application for mobile devices was implemented using the Unity programming environment.","The software development environment used to implement the application.","Section 4, PDF page 4"
"N20","iOS mobile device","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The AR application was provided on a mobile device for iOS.","The mobile hardware and operating platform on which the application was used.","Section 4, PDF page 5"
"N21","QR-code marker tracking","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The mobile camera captured QR-code markers so that printed components could be overlaid with 3D models.","Camera-based marker tracking used to locate components and align AR visualizations.","Section 4, PDF page 5"
"N22","3D models","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Three-dimensional models of pneumatic components were overlaid on printed components.","Digital three-dimensional representations of pneumatic components.","Section 4, PDF pages 4–5"
"N23","virtual hoses","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Users connected the components with virtual hoses to simulate pneumatic processes and test the circuit.","Digital connections used to assemble and simulate a pneumatic circuit.","Section 4, PDF page 5"
"N24","airflow tracking","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The first additional visualization aid allowed users to track airflow between components within the hoses.","An implemented visualization showing airflow between pneumatic components.","Section 4, PDF page 5"
"N25","X-ray view","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The second visualization aid allowed users to look inside components and track internal airflow.","An implemented visualization showing internal component structure and airflow.","Section 4, PDF page 5"
"N26","rating feedback","Digital Technology","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","After circuit testing, the application gave a rating based on use of the visualization aids to support reflection and replay.","Application-generated evaluative feedback intended to encourage self-reflection and repetition.","Section 4, PDF page 5"
"N27","framework curricula requirements","Environmental Dependency","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The framework curriculum is provided by the Federal Institute for Vocational Education and Training and its objectives guided the app design.","Externally specified vocational-training objectives and requirements to which the exercises were adapted.","Section 2, PDF page 2; Section 4, PDF page 4"
"N28","mostly theoretical teaching","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Current practice-oriented teaching methods were described as often mostly theoretical.","Insufficient practical representation in existing instructional methods.","Section 2, PDF page 2"
"N29","2D simulation does not represent reality","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Predominantly two-dimensional software does not represent reality because components are usually shown only as circuit symbols.","Lack of realistic physical and spatial representation in conventional simulation.","Section 2, PDF page 2"
"N30","difficulty completing practical exercises","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Control-group participants reported difficulty completing the practical exercises without teacher support.","Learner difficulty performing the pneumatic exercises under the unsupported control method.","Section 7, PDF page 9"
"N31","no improvement in knowledge retention","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The control-group exercises produced no difference in the knowledge tests and were reported to have no influence on retention.","Failure of the evaluated practice to improve pre/post knowledge-test performance.","Section 6, PDF pages 8–9; Section 7, PDF page 9"
"N32","no significant improvement with Concept 1","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The group using the app without visualization aids showed no significant improvement and a negative mean difference.","Lack of demonstrated retention improvement from the realistic AR simulation alone.","Section 6, PDF pages 8–9; Section 7, PDF pages 9–10"
"N33","space and location dependence","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Physical systems take up substantial space and are location-dependent because they require a compressed-air supply.","Physical-space and infrastructure constraints affecting conventional pneumatic training systems.","Section 2, PDF page 2"
"N34","cost-intensive training laboratories and learning systems","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Training laboratories and learning systems are cost-intensive and therefore unavailable in some training companies and vocational schools.","High acquisition or provision cost of conventional practical training systems.","Section 2, PDF page 2"
"N35","time-consuming and expensive special workshops","Limitation","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Special pneumatics workshops are offered where systems are unavailable, but these courses are time-consuming and expensive.","Time and cost burden associated with centralized special training workshops.","Section 2, PDF page 2"
"N36","textbook-based teaching","Traditional Human-central Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","The paper identifies textbooks as a current teaching method and describes current methods as often mostly theoretical.","Teaching in which textbooks are used to convey pneumatics content.","Section 2, PDF page 2"
"N37","two-dimensional simulation software","Technology-enable Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Current simulation software is predominantly two-dimensional and usually represents pneumatic components through circuit symbols.","A digital teaching practice that presents pneumatic systems through two-dimensional simulation.","Section 2, PDF page 2"
"N38","training laboratories and learning systems","Traditional Human-central Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Training laboratories and learning systems are practical teaching options but are costly, space-intensive and dependent on compressed-air provision.","Physical facilities and systems used for practical pneumatics training.","Section 2, PDF page 2"
"N39","special pneumatics training workshops","Traditional Human-central Practice","E","How Can Pneumatics Be Trained with Augmented Reality in the Context of Training for Industrial-Technical Professions?","Special pneumatics training workshops are offered when companies or vocational schools lack training systems.","Externally or centrally provided workshops for practical pneumatics instruction.","Section 2, PDF page 2"
