"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","professional knowledge","Explicit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Knowledge contribution is defined as physicians proactively creating and sharing professional knowledge, clinical experiences, or solutions.","Knowledge created and shared by physicians through the online community.","Section 2.1, PDF page 2"
"N02","case analyses","Explicit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Publishing case analyses is provided as an example of knowledge contribution.","A documented analysis of a case published in the community.","Section 2.1, PDF page 2"
"N03","experience summaries","Explicit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Publishing experience summaries is provided as an example of knowledge contribution.","A documented summary of a physician's experience.","Section 2.1, PDF page 2"
"N04","knowledge-sharing posts","Explicit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","The paper identifies posts used for sharing knowledge and measures them as physician contributions.","Online posts through which physicians contribute knowledge.","Sections 2.1 and 5.1.1, PDF pages 2 and 9"
"N05","existing community knowledge","Explicit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Knowledge seeking includes searching, browsing, and assimilating existing knowledge in the community.","Knowledge already recorded and accessible in the online community.","Section 2.1, PDF page 2"
"N06","clinical experiences","Tacit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","The community enables physicians to share clinical experiences across regions, specialties, and knowledge backgrounds.","Physicians' experience gained through clinical practice.","Sections 1 and 2.1, PDF pages 1-2"
"N07","professional insights","Tacit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Physicians use online communities to exchange professional insights.","Experience-based professional understanding exchanged among physicians.","Section 1, PDF page 1"
"N08","specialized expertise","Tacit Knowledge","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","The paper states that physicians acquire specialized expertise from peers through reciprocal contribution and exchange.","Domain-specific expertise possessed or acquired by physicians.","Sections 1 and 3.1, PDF pages 1 and 4"
"N09","knowledge contributors","Knowledge Holder","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","The practical discussion identifies physicians who contribute knowledge and receive recognition from knowledge seekers.","Physicians who create or supply knowledge in the community.","Sections 2.1 and 6.3, PDF pages 2 and 13"
"N10","physicians seeking knowledge","Knowledge Learner","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Knowledge-seeking physicians search, browse, assimilate existing content, read posts, and study other physicians' cases.","Physicians acquiring knowledge from community content and peers.","Sections 2.1, 3.1, and 6.3, PDF pages 2, 5, and 13"
"N11","verified practitioners","Knowledge Holder","E","How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities","Credential verification ensures that the collected posts and comments originate from verified healthcare practitioners.","Healthcare practitioners authenticated by DXY for posting and commenting.","Section 4.1, PDF page 5"
