"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","controllers","Knowledge Learner","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The study examines how controllers acquire knowledge on AI-related topics and which channels they use.","Members of controlling departments seeking knowledge about possible AI applications in controlling.","Section 4.3, PDF pages 8–9"
"N02","practical knowledge about the use of AI technologies in controlling","Tacit Knowledge","I","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.","Contextual experiential knowledge about applying AI technologies in controlling.","Section 4.3, PDF pages 8–9"
"N03","AI-specific knowledge","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The study examined how information should be prepared so controllers could quickly and efficiently acquire AI-specific knowledge.","Prepared knowledge about AI communicated through the identified information formats.","Section 4.3, PDF pages 8–9"
"N04","basic knowledge and areas of application","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 identifies webinars for basic knowledge and areas of application.","Foundational AI knowledge and descriptions of application areas.","Table 5, PDF pages 8–9"
"N05","practical examples/instructions to do it yourself","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 identifies practical examples and do-it-yourself instructions as the most frequent form of information processing.","Codified examples and instructions that controllers can adapt or reproduce in their own contexts.","Table 5 and Section 4.3, PDF pages 8–9"
"N06","overview of possible tools for the use of AI technologies","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 identifies an overview of possible tools for using AI technologies.","A structured overview of tools compatible with AI deployment.","Table 5, PDF pages 8–9"
"N07","overview of current possibilities for the use of AI technologies","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 identifies an overview of current possibilities for using AI technologies.","A structured overview of currently available uses of AI technologies.","Table 5, PDF pages 8–9"
"N08","documented blogs with current topics (field reports)","Explicit Knowledge","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 lists documented blogs containing current topics and field reports among the presented contents.","Written online field reports concerning current topics.","Table 5, PDF pages 8–9"
"N09","colleagues","Knowledge Holder","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The personal-channel evidence includes conversations and exchanges of experience among colleagues.","Work colleagues possessing relevant experience or knowledge.","Section 4.3 and Table 4, PDF pages 8–9"
"N10","other innovative companies that use AI","Knowledge Holder","I","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Exchange with other innovative companies using AI was the most frequently identified personal channel.","Companies possessing practical experience with AI use.","Table 4, PDF pages 8–9"
"N11","external consultants","Knowledge Holder","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","External consultants are identified as a personal knowledge-acquisition channel, and advisory institutions contribute to the information pool.","Consultants possessing relevant AI or controlling information.","Section 4.3 and Table 4, PDF pages 8–9"
"N12","external partners who offer AI solutions","Knowledge Holder","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 identifies external partners who offer AI solutions as a personal channel.","External solution providers possessing knowledge about their AI solutions.","Table 4, PDF pages 8–9"
"N13","institutes at universities","Knowledge Holder","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 identifies contacts with institutes at universities as a knowledge-acquisition channel.","University institutes possessing relevant academic or applied knowledge.","Section 4.3 and Table 4, PDF pages 8–9"
"N14","exchange with other innovative companies that use AI","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","This was the most frequently mentioned personal channel, occurring eleven times across five interview documents.","Interorganizational exchange with companies that already use AI.","Table 4, PDF pages 8–9"
"N15","exchange of experiences among colleagues (formal & informal setting)","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists formal and informal exchange of experiences among colleagues.","Interpersonal exchange of work-related experience between colleagues.","Section 4.3 and Table 4, PDF pages 8–9"
"N16","external consultants","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists external consultants as a personal knowledge-acquisition channel.","Acquisition of information through interaction with external consultants.","Section 4.3 and Table 4, PDF pages 8–9"
"N17","contacts with institutes at universities","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Contacts with institutes at universities appear as a personal knowledge-acquisition channel.","Direct interpersonal or institutional contact with university institutes.","Table 4, PDF pages 8–9"
"N18","visits to trade fairs","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists visits to trade fairs among personal channels.","Physical attendance at trade fairs to encounter relevant information and actors.","Table 4, PDF pages 8–9"
"N19","training environment of consultants and providers of AI solutions","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 identifies the training environment of consultants and AI-solution providers as an institutional channel.","A provider-led environment for instruction concerning AI solutions.","Table 4, PDF pages 8–9"
"N20","further education institutes","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists further education institutes as an institutional channel.","Institutions providing continuing education.","Table 4, PDF pages 8–9"
"N21","existing specialized training or extra-occupational studies","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists existing specialized training or extra-occupational studies.","Formal specialized or part-time educational programs.","Table 4, PDF pages 8–9"
"N22","search via Google","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Internet search engines often serve as the first port of call for quick preliminary information; Table 4 specifically lists search via Google.","Online search for preliminary information about possible uses of AI.","Section 4.3 and Table 4, PDF pages 8–9"
"N23","newsletters from various controlling institutions","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Newsletters are used to obtain ideas about possible applications and further information.","Digitally distributed newsletters supplied by controlling institutions.","Section 4.3 and Table 4, PDF pages 8–9"
"N24","webinars / podcasts","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Controllers use webinars and podcasts because contributions can be consumed flexibly, independently of location and schedule.","Web-based audiovisual or audio knowledge channels.","Section 4.3 and Table 4, PDF pages 8–9"
"N25","controlling portals on the web","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists controlling portals on the web as a web-based channel.","Online portals providing controlling-related information.","Table 4, PDF pages 8–9"
"N26","in-house online tool for exchange and further training","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 reports an in-house online tool for exchange and further training.","An internal online system supporting exchange and continuing education.","Table 4, PDF pages 8–9"
"N27","groups in social networks (e.g. XING)","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 identifies groups in social networks such as XING as a web-based channel.","Online professional-network groups used for information exchange.","Table 4, PDF pages 8–9"
"N28","tutorials from the web","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists tutorials from the web as a web-based acquisition channel.","Online instructional materials.","Table 4, PDF pages 8–9"
"N29","video tutorials","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Video tutorials were the most frequently identified presentation medium, and the paper calls visual tutorials the format of choice.","Digitally delivered visual instructional content.","Table 5 and Section 4.3, PDF pages 8–9"
"N30","documented blogs with current topics (field reports)","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 lists documented blogs with current topics and field reports as a presentation medium.","Online blogs used to present codified field reports.","Table 5, PDF pages 8–9"
"N31","forums","Technology-enable Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 5 lists forums as a presentation medium recognized for the intended audience.","Online discussion spaces used to present or exchange knowledge.","Table 5 and Section 4.3, PDF pages 8–9"
"N32","time resources for dealing with AI","Organizational Dependency","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The interviews identify a lack of time resources for dealing with AI and exploring opportunities during ongoing operations.","Organizationally allocated time for employees to engage with AI.","Section 4.2 and Table 3, PDF pages 6–8"
"N33","employee training and allocated resources","Organizational Dependency","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The conclusion states that management must invest in employee training and allocate resources to support AI integration.","Training and resources supplied by management to develop employee capability.","Conclusion, PDF pages 10–11"
"N34","subscription requirement","Limitation","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","The paper suggests that trade journals are less prominent because they require subscriptions and are not freely available.","Paid-access requirement limiting the availability of an information channel.","Section 4.3, PDF pages 8–9"
"N35","heterogeneity of the controller function","Limitation","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Investment controllers and production controllers may have different requirements for AI technology and applications.","Variation in knowledge and application requirements across controller roles.","Discussion and Conclusion, PDF pages 9–11"
"N36","widely dispersed knowledge-acquisition approaches","Limitation","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Interview answers about knowledge acquisition were comprehensive and widely dispersed, with many approaches to preparation, content, and channels.","Fragmentation across multiple knowledge channels, formats, and preparation approaches.","Discussion, PDF pages 10–11"
"N37","lack of specialist knowledge among employees","Limitation","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Employees often lack the skills or understanding required to implement and use AI technologies effectively.","Insufficient employee expertise and understanding concerning AI.","Sections 4.2 and 5, PDF pages 6–10"
"N38","controlling journals","Traditional Human-central Practice","E","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Table 4 lists controlling journals as an institutional knowledge-acquisition channel; the narrative states that trade journals are prominent among institutional channels.","Self-directed acquisition of codified knowledge through professional controlling journals.","Section 4.3 and Table 4, PDF pages 8–9"
"N39","fixed-time and location constraints of knowledge consumption","Limitation","I","Exploring AI frontiers: Insights from Austria’s Industrial Sector on Enhancing Control Functions","Webinars and podcasts are valued because they allow flexible, location-independent, and freely schedulable consumption.","Constraints arising when knowledge contributions must be consumed at a fixed time or location.","Section 4.3, PDF pages 8–9"
