src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N01,N15,be_held_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","Inclusion criteria included completion of basic and clinical courses, providing students with foundational understanding.","Page 2, Participants and grouping"
N02,N16,be_held_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The course was delivered by a senior thoracic surgeon.","Page 3, Teaching intervention"
N09,N15,be_absorbed_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","Post-teaching scores in the 3DP group were significantly higher for understanding of vascular spatial relationships (P<0.001).","Page 5, Table 5"
N10,N15,be_absorbed_by,I,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The 3DP model significantly improved comprehension of complex anatomical relationships.","Page 6, Discussion"
N11,N15,be_absorbed_by,I,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","Post-teaching total scores improved, indicating enhanced surgical skills comprehension.","Page 5, Theory test scores"
N12,N15,be_absorbed_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","No significant difference between groups in identification of lung segment range, but both groups improved from pre-test.","Page 5, Table 5"
N13,N15,be_absorbed_by,I,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The model addressed teaching challenges of identifying which vessels and bronchi to resect or preserve.","Page 5, Discussion"
N01,N20,be_transferred_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The 3DV group learned lung anatomy and surgical procedures using the 3DV model.","Page 3, Teaching intervention"
N01,N21,be_transferred_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The 3DP group used the 3DP model to study lung anatomy and surgical procedures.","Page 3, Teaching intervention"
N09,N21,be_transferred_by,E,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","3DP model was rated superior for understanding vascular spatial relationships (P<0.001).","Page 5, Table 5"
N11,N21,be_transferred_by,I,"From virtual to reality: application of a novel 3D printing hollow model for early-stage lung cancer in the clinical teaching of thoracoscopic sublobar resection","The 3DP model allowed surgical simulation, improving surgical skills teaching.","Page 4, Table 1"
