src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
N02,N03,be_shared_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","In industry, know-how acquisition is the most important step for building formal and digital solutions. It requires direct access to human knowledge and expertise.","Page 1, Section II"
N02,N09,be_transferred_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","This phase consists of extracting knowledge by conducting interviews adapted to the identified needs resulting from the analysis phase.","Page 2, Section III.B"
N02,N11,be_transferred_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","observational techniques can be used when verbal communication becomes insufficient for collecting tacit knowledge.","Page 3, Section III.B"
N02,N15,be_captured_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","An ontology is a formal and explicit specification of concepts and their relationships... allows the formalization of domain knowledge in a common way","Page 1, Section I"
N56,N13,be_transferred_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The goal of this phase is to transform the informal representation of know-how, expressed in natural language, into a coherent, structured and semi-formal model using mind maps and UML diagrams.","Page 4, Section V.A"
N02,N10,be_transferred_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Collective interviews may be then conducted in case of confusion or disagreement between experts. These will be performed after analyzing individual interviews and address specific themes to resolve ambiguity and standardize the knowledge collected.","Page 3, Section III.B"
N03,N09,participate_in,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Our design method starts by conducting a set of individual interviews, allowing the acquisition of general information about the know-how practiced in an individual way.","Page 3, Section III.B"
N03,N10,participate_in,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Collective interviews may be then conducted in case of confusion or disagreement between experts.","Page 3, Section III.B"
N07,N09,participate_in,I,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The analyst is often unfamiliar with the expert's domain.","Page 2, Section II"
N08,N13,participate_in,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The IT personnel will be responsible for connecting the solution to the digital information system, implementing the final model, and developing different services to exploit it","Page 4, Section V.A"
N09,N25,depend_on,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","the willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process","Page 2, Section III"
N09,N24,depend_on,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","an interview guide is previously prepared with directive questions to list the items to be discussed.","Page 2, Section III.B"
N02,N31,be_difficult_to_capture_due_to,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Explicitiation of implicit knowledge. Some knowledge are not directly verbalizable by experts and are difficult to access and communicate.","Page 2, Section II"
N02,N30,be_difficult_to_capture_due_to,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Reicence of the expert. The knowledge acquisition process puts the expert in different conditions than they are used to. Therefore, they may be reticent to participate in this process","Page 2, Section II"
N02,N32,be_difficult_to_capture_due_to,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Several experts in the same domain participate in the elicitation process. It is then possible to have situations where experts do not agree.","Page 2, Section II"
N09,N30,be_constrained_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Reicence of the expert... they may be reticent to participate in this process, or act differently, disturbed by the presence of the analyst.","Page 2, Section II"
N09,N35,be_constrained_by,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.","Page 2, Section II"
N13,N22,adopt,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The UML language standard proposes a set of visual diagrams allowing expression of different know-how aspects","Page 4, Section V.A"
N15,N21,adopt,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","all or part of existing ontologies available in databases such as LOV (Linked Open Vocabularies) are integrated.","Page 4, Section V.B"
N15,N13,complement,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The UML language only allows semi-formal representation of knowledge and does not take into account the implementation of reasoning associated with know-how. To address this limitation, a translation of the UML representation ... into a formal semantic model in the form of an ontology is required.","Page 4, Section V.B"
