node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
"N01","Clinical practice guidelines","Explicit Knowledge","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","Clinical practice guidelines recommend physical exercise, patient education, and body weight control as core management options for people with KOA.","Systematically developed statements to assist practitioner decisions about appropriate health care for specific clinical circumstances.","PAGE 1"
"N02","Knowledge about KOA management","Explicit Knowledge","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","The course includes content about OA, pain management, strengthening exercise and physical activity.","Codified information regarding knee osteoarthritis management delivered via text, notebooks, and infographics.","PAGE 2"
"N03","Clinical confidence to prescribe physical exercise and health education","Tacit Knowledge","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education.","The individual uncodified self-efficacy belief and professional clinical skill capacity of a physical therapist.","PAGE 5"
"N04","Physical therapists","Knowledge Holder","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","Physical therapists report reduced confidence and skills in delivering evidence-based knee osteoarthritis care.","Registered healthcare professionals specializing in physical therapy who act as the primary knowledge users.","PAGE 1"
"N05","Traditional graduation training","Traditional Human-central Practice","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","approaching the patient without the need for a direct hands-on contact with the physiotherapist, as we are so used to being taught in graduation","The standard, non-digital baseline university degree framework for educational preparation.","PAGE 5"
"N06","Hands-on contact","Tacit Knowledge","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","approaching the patient without the need for a direct [hands-on] contact with the physiotherapist","Traditional clinical operational routine emphasizing manual physical manipulation.","PAGE 5"
"N07","PEAK-PT e-learning course","Technology-enable Practice","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","The Portuguese adaptation (PEAK-PT) has not been evaluated yet. This study explored the facilitators and barriers reported by physical therapists after completing the PEAK-PT e-learning course.","An evidence-based online digital training program adapted into Portuguese to optimize clinical practice for knee osteoarthritis.","PAGE 1"
"N08","FutureLearn platform","Digital Technology","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","Currently, the training is offered for free or at a cost at the Future Learn platform.","The commercial external cloud-based hosting architecture and software engine delivering the course.","PAGE 2"
"N09","Language barriers","Limitation","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","the translation into Brazilian Portuguese benefited participants that faced difficulties in keeping up-to-date with scientific evidence due to language barriers.","The constraint created by high-quality scientific evidence being published primarily in English.","PAGE 6"
"N10","Absence of a completion certificate","Limitation","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","One participant reported the absence of a completion certificate with the free course as a barrier.","The lack of formal administrative or institutional acknowledgement for finishing the free tier.","PAGE 6"
"N11","Limited timeframe (4 weeks)","Limitation","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","Some participants mentioned the time required to complete the course (4 weeks) as a barrier.","Rigid software platform access availability deadlines that create structural scheduling constraints.","PAGE 6"
"N12","Knowledge-to-practice gap","Limitation","E","'Removing a Blindfold': Perspectives of Physical Therapists After Completing the PEAK‐Portuguese E‐Learning Course","findings also indicate that only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine.","The professional delay or behavioral friction preventing the translation of newly acquired skills into regular workplace routines.","PAGE 6"
