node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
N01,Codified manufacturing and viticulture explicit assets (regulations, standards),Explicit Knowledge,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Some knowledge are not directly verbalizable by experts and are difficult to access and communicate. Generic knowledge relates to a specific domain and are obvious to domain experts. They are necessary in reasoning process, can be made explicit, but are rarely expressed.","Explicit knowledge refers to codified information that can be directly accessed, including regulations, standards, internal documents, processes, and logic rules extracted from interview corpora.","Page 2, Section II"
N02,Uncodified expert know-how (viticulture practices, manufacturing heuristics),Tacit Knowledge,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Some knowledge are not directly verbalizable by experts and are difficult to access and communicate. The willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process.","Tacit knowledge refers to uncodified skills, intuition, routines, and know-how held by individuals that is difficult to verbalize and communicate, including high-level expertise rarely expressed by domain experts.","Page 2, Section II; Page 2, Section III"
N03,Multinational manufacturing and viticulture domain experts,Knowledge Holder,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","In industry, know-how acquisition is the most important step for building formal and digital solutions. It requires direct access to human knowledge and expertise.","Domain experts are professionals possessing specialized know-how in their respective fields, serving as primary knowledge holders in the elicitation process.","Page 1, Section II; Page 2, Section III"
N04,Vine cultivators and growers,Knowledge Holder,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","A panel of twenty vine growers and five wine professionals is selected to be interviewed. The application of our knowledge elicitation method in this project allows collecting the domain know-how (vine cultivation, disease control, wine-making methods, etc.) of vine growers and winemakers.","Vine growers are domain experts in the viticulture case study who hold knowledge about vine cultivation, disease control, and climatic risk management.","Page 5, Section VI"
N05,Wine processing specialists,Knowledge Holder,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","A panel of twenty vine growers and five wine professionals is selected to be interviewed. The application of our knowledge elicitation method in this project allows collecting the domain know-how (vine cultivation, disease control, wine-making methods, etc.) of vine growers and winemakers.","Winemakers are domain experts in the viticulture case study who hold knowledge about wine-making methods, organoleptic characteristics, and the influence of climate change on wine production.","Page 5, Section VI"
N06,Luxury packaging employees (France, US, Brazil, China),Knowledge Holder,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","fifty-five employees representing different departments of the company at several locations in the four countries are interviewed.","Fifty-five employees are participants in the manufacturing case study representing different departments across four countries (France, United States, Brazil, China) with diverse knowledge about business processes and practices.","Page 5, Section VI"
N07,Knowledge elicitation analysts,Knowledge Learner,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.","A knowledge analyst is the facilitator/elicitor who conducts interviews, analyzes transcripts, and learns the domain through the knowledge acquisition process.","Page 2, Section II; Page 3, Section III.C"
N08,Corporate IT system implementers,Knowledge Learner,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","The IT personnel will be responsible for connecting the solution to the digital information system, implementing the final model, and developing different services to exploit it, which facilitates the integration of the digital transition process.","IT personnel are responsible for implementing the final model and developing digital services, learning through UML modeling and implementation.","Page 4, Section V.A"
N09,Semi-directive individual knowledge elicitation interviews,Traditional Human-central Practice,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Our design method starts by conducting a set of individual interviews, allowing the acquisition of general information about the know-how practiced in an individual way.","Semi-directive individual interviews are conversational techniques using interview guides with directive questions followed by free-form questions based on expert answers to extract knowledge from individual domain experts.","Page 2, Section III.B; Page 3, Section III.B"
N10,Collective interviews for expert consensus building,Traditional Human-central Practice,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","Collective interviews may be then conducted in case of confusion or disagreement between experts. These will be performed after analyzing individual interviews and address specific themes to resolve ambiguity and standardize the knowledge collected.","Collective interviews are conducted after individual interviews to resolve confusion or disagreements between experts, addressing specific themes to resolve ambiguity and standardize knowledge.","Page 3, Section III.B"
N11,Workplace observation for tacit skill capture,Traditional Human-central Practice,E,"Cooperative Knowledge Elicitation for Formal Ontology Design: An Exploratory Study Applied in Industry for Knowledge Management","observational techniques can be used when verbal communication becomes insufficient for collecting tacit knowledge. Observation techniques can also be used for the verification and validation of collected knowledge.","Observational techniques are used to collect tacit knowledge when verbal communication is insufficient, and for verification and validation of collected knowledge.","Page 3, Section III.B"
