"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location"
"N01","Knowledge test scores","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The knowledge test consists of 10 multiple-choice questions worth a total of 10 points.","The test measures participants' knowledge on IoT topics.","Page 7"
"N02","Task completion time","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Task completion time (min:sec) refers to the time required for participants to complete a given task.","A performance indicator for assembly task efficiency.","Page 7"
"N03","Error rate","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Error rate refers to false placements during assembly.","A performance indicator for assembly accuracy.","Page 7"
"N04","PUEU questionnaire results","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","A questionnaire was adopted to solicit feedback on PUEU (Perceived Usefulness and Ease of Use).","Measures usefulness, ease of use, and satisfaction.","Page 7"
"N05","NASA-TLX results","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","NASA-TLX denotes participants' workload experience involving mental, physical, and temporal demands.","Measures workload and frustration.","Page 7"
"N06","Paper manual instructions","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The paper group utilized a book manual as an assistance tool. It contains written assembly instructions and images.","Codified step-by-step guidance for IoT assembly.","Page 5"
"N07","Assembly steps (MAR)","Explicit Knowledge","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application visualizes IoT circuit assembly steps and provides 3D models.","Step-by-step instructions with visual signals.","Page 2"
"N08","Participants' hands-on assembly skill","Tacit Knowledge","I","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR group remembered the assembly steps better than the paper group, indicating acquired procedural skill.","Uncodified skill in placing components and wiring.","Page 13"
"N09","Cognitive mapping of component placement","Tacit Knowledge","I","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","AR aids in information integration by associating virtual objects with real-world objects, forming a basis for a link into memory.","Spatial understanding of where components go.","Page 2"
"N10","Researchers/Instructors","Knowledge Holder","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Instructors demonstrated how to assemble the IoT circuit and gave information.","Designers and deliverers of the training.","Page 8"
"N11","Subject matter experts","Knowledge Holder","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The items were reviewed by two subject matter experts separately.","Validators of the knowledge test content.","Page 7"
"N12","Participants","Knowledge Learner","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","40 participants were recruited and involved in all phases.","Recipients of the training and knowledge tests.","Page 6"
"N13","Paper-based self-study","Traditional Human-central Practice","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The paper group utilized a book manual as an assistance tool.","Participants read manual and assembled circuits.","Page 5"
"N14","MAR application for assembly guidance","Technology-enable Practice","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application overlays virtual elements over real objects to guide assembly.","Digital system providing interactive assembly guidance.","Page 1"
"N15","Vuforia SDK","Digital Technology","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Vuforia's software development kit (SDK) was used to develop the AR application.","Marker-based tracking SDK.","Page 4"
"N16","3D modeling software","Digital Technology","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The development involved creating 3D models and animations for various IoT components.","Used to create 3D assets.","Page 5"
"N17","Mobile AR app","Digital Technology","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application was developed for mobile devices.","The software application itself.","Page 5"
"N18","Touch interaction (Next/Back buttons)","Digital Technology","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Touch interaction allowed users to navigate the assembly animation step-by-step by using Next and Back buttons.","User interface controls.","Page 5"
"N19","Web server for IoT control","Digital Technology","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Users can control IoT components through an AR interface with commands sent via a web server.","Backend for IoT communication.","Page 5"
"N20","Physical breadboard","Environmental Dependency","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The IoT circuit assembly task involved a breadboard.","Physical platform for circuit assembly.","Page 8"
"N21","Lab setting","Environmental Dependency","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants visited the experimental lab to take part in the study.","Controlled environment for the experiment.","Page 5"
"N22","Cognitive load","Limitation","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","In learning environments, extraneous elements often cause cognitive overload.","Mental effort required to process information.","Page 2"
"N23","Jittery visualization","Limitation","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","MAR still has jittery imagery of holes on board after several pins are connected.","Instability in AR overlay alignment.","Page 13"
"N24","Animation delays","Limitation","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","There are slight delays in the animation after each button click.","Lag in visual feedback.","Page 15"
"N25","Lack of error feedback","Limitation","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants mentioned they were unable to realize their mistakes during the assembly task.","No real-time correction or detection.","Page 15"
"N26","Expert validation","Traditional Human-central Practice","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","The items were reviewed by two subject matter experts separately.","Human review process to validate test items.","Page 7"
"N27","Knowledge test administration","Traditional Human-central Practice","E","Evaluating Knowledge Gain and Retention in IoT Circuit Assembly Using Mobile Augmented Reality Technology","Participants were required to complete a knowledge test encompassing the topics IoT.","The act of administering pre-, immediate, and delayed tests.","Page 7"
