"src_node_id","dst_node_id","relation_type","evidence_label","case_title","evidence_statement","evidence_location"
"N01","N24","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students reported better retention of course material through ABL and practical application.","PDF p. 5, Survey outcomes"
"N02","N24","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","ABL was reported to improve understanding of complex concepts.","PDF p. 5, Survey outcomes"
"N03","N19","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Real-world examples and case-based activities were used to enhance learning.","PDF pp. 6-7, Focus group"
"N03","N27","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","YouTube was used to show scaffolding as a concrete example.","PDF p. 7, Focus group"
"N04","N19","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students learned about industry needs through case studies.","PDF p. 7, Focus group"
"N05","N14","be_absorbed_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Participants reported that ABL promoted their critical thinking.","PDF p. 6, Focus group"
"N06","N14","be_absorbed_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Participants reported improved problem-solving through researching and solving class problems.","PDF p. 6, Focus group"
"N07","N14","be_absorbed_by","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students associated authentic, project-based activities with improved preparation for professional roles.","PDF p. 6, Survey outcomes"
"N08","N14","be_absorbed_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students cited improved understanding of complex concepts as a benefit of ABL.","PDF p. 5, Survey outcomes"
"N09","N14","be_absorbed_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The implemented approach was reported to foster students' digital fluency.","PDF p. 9, Conclusions"
"N10","N12","be_shared_by","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Industry educators participated in activities through which students learned about industry requirements.","PDF p. 7, Focus group"
"N10","N14","be_absorbed_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","A student reported gaining knowledge of the industry and its requirements.","PDF p. 7, Focus group"
"N10","N18","be_transferred_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Industry visits helped students understand the industry and its requirements.","PDF p. 7, Focus group"
"N06","N13","be_shared_by","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students learned from groupmates while conducting collaborative problem-solving work.","PDF p. 6, Focus group"
"N11","N17","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students described tutors presenting problems for classroom research and solution.","PDF p. 6, Focus group"
"N12","N18","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Industry educators participated in the course's industry-oriented activities.","PDF p. 7, Focus group"
"N13","N17","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Groupmates participated in group activities through which students learned from one another.","PDF p. 6, Focus group"
"N14","N15","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","All surveyed students had previous exposure to conventional lecture-based education.","PDF p. 4, Findings"
"N14","N16","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students studied one module at a time under the block-teaching structure.","PDF p. 2, Introduction"
"N14","N17","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students actively participated in discussions and group activities.","PDF p. 5, Survey outcomes"
"N14","N18","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students reported participating in industry visits.","PDF p. 7, Focus group"
"N14","N19","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students reported undertaking case studies as industry-oriented activities.","PDF p. 7, Focus group"
"N14","N20","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Project-based learning was part of the ABL methodologies experienced by students.","PDF p. 6, Survey outcomes"
"N14","N21","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Learners actively contributed to course content and activities.","PDF p. 1, Abstract"
"N14","N22","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The campus implemented authentic and experiential learning for CPM students.","PDF pp. 2 and 9, Introduction and Conclusions"
"N14","N24","participate_in","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The first two CPM cohorts participated after substantial exposure to ABL.","PDF p. 4, Method"
"N24","N25","be_composed_of","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The implemented ABL environment included online collaboration platforms.","PDF p. 5, Survey outcomes"
"N24","N26","be_composed_of","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The implemented ABL environment included interactive content.","PDF p. 5, Survey outcomes"
"N24","N28","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed Vevox among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N29","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed Padlet among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N30","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed Montimeter among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N31","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed Moodle among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N32","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed Teams among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N33","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group reviewed H5P among the classroom technologies blended into ABL.","PDF p. 6, Focus group"
"N24","N34","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students identified YouTube as useful learning technology within the blended environment.","PDF pp. 6-7, Focus group"
"N24","N35","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students identified eBooks as useful learning technology within the blended environment.","PDF p. 6, Focus group"
"N27","N34","adopt","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The scaffolding demonstration was delivered using YouTube.","PDF p. 7, Focus group"
"N17","N36","depend_on","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","A participant connected small classes with more interaction and one-to-one communication.","PDF p. 7, Focus group"
"N23","N02","evaluate","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Authentic assessment required students to apply and demonstrate academic concepts in realistic contexts.","PDF pp. 3 and 7, Literature Review and Discussion"
"N23","N07","evaluate","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Industry-relevant assessment was used to examine practical, professionally relevant learning.","PDF pp. 3-4, Literature Review and Data collection"
"N15","N43","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students contrasted interactive methods with tiring, low-focus passive listening.","PDF p. 6, Focus group"
"N17","N40","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Group work was difficult when some members did not contribute equally.","PDF pp. 6-7, Focus group"
"N17","N41","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Group dynamics were identified as a participation and engagement challenge.","PDF p. 6, Focus group"
"N24","N37","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Student absences were identified as a challenge arising in ABL.","PDF p. 6, Focus group"
"N24","N38","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Diverse student backgrounds were identified as a challenge arising in ABL.","PDF p. 6, Focus group"
"N24","N39","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Different prior levels of education were identified as an ABL challenge.","PDF p. 6, Focus group"
"N24","N41","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus group noted a need to address group dynamics in ABL.","PDF p. 6, Focus group"
"N24","N42","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Ensuring that all students were engaged remained a challenge.","PDF p. 6, Focus group"
"N24","N40","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Unequal contribution was identified among the group activities used in the implemented ABL approach.","PDF pp. 6-7, Focus group"
"N21","N40","be_constrained_by","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Student co-creation depends on active learner contribution, while participants reported that some group members contributed little.","PDF pp. 6-7, Focus group"
"N21","N41","be_constrained_by","I","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Co-creation and group activities were reviewed together, and group dynamics were identified as an implementation challenge.","PDF p. 6, Focus group"
"N17","N42","be_constrained_by","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","The focus-group discussion connected group participation with the challenge of ensuring that every student is engaged.","PDF pp. 6-7, Focus group"
"N24","N42","mitigate","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Eighty-two percent of respondents reported greater active involvement than in previous education, although engaging every student remained a challenge.","PDF pp. 5-6, Survey outcomes and Focus group"
"N24","N43","mitigate","E","Innovative Pedagogies in Construction Project Management Education: Integrating Active Blended Learning, Technology and Authentic Applications","Students preferred interactive ABL to passive listening, and 82% reported greater involvement in discussions, group activities, and problem-solving.","PDF pp. 5-6, Survey outcomes and Focus group"
