node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c225M01N09,experts who developed the training content,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,The assessment items were determined by the experts who developed the contents of the training program.,Experts responsible for producing the course content and determining assessment items.,"PDF p. 3, Methods—Data Collection"
c225M01N19,mobile devices,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,The paper defines m-learning as access to educational content through mobile devices regardless of time and location.,Portable devices through which m-learning content can be accessed.,"PDF p. 2, Introduction—Background"
c225M02N02,MKN Directive No. 20 national disaster management policy,Explicit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""national policy, management system, and disaster aid known as MKN Directive No. 20""",A national policy and mechanism for disaster management in Malaysia,Page 1
c225M02N03,NADMA No. 1 national disaster management policy,Explicit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""recently upgraded to NADMA No. 1""",A national policy and mechanism for disaster management in Malaysia,Page 1
c225M02N04,Inter-agency communication and coordination practices during flood response,Tacit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""",Skills practised during disaster training,Page 1
c225M02N05,Triage and resource prioritisation decision-making in mass casualty scenarios,Tacit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""",Skills practised during disaster training,Page 1
c225M02N06,Multidisciplinary teamwork and role delegation among first responder units,Tacit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""",Skills practised during disaster training,Page 1
c225M02N07,Task delegation and command chain execution in emergency operations,Tacit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""",Skills practised during disaster training,Page 1
c225M02N08,Rapid clinical and logistical decision-making under time-pressure and resource constraints,Tacit Knowledge,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""enhanced decision-making skills among participants""",Skills enhanced through AR-based training,Page 1
c225M02N09,Royal Malaysia Police (PDRM) disaster field operations team,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""five leading agencies, including the PDRM (Royal Malaysian Police)""",Leading agency in disaster management,Page 3
c225M02N10,Fire and Rescue Department of Malaysia (JBPM) emergency response unit,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""JBPM (Fire and Rescue Department of Malaysia)""",Leading agency in disaster management,Page 3
c225M02N11,Malaysian Civil Defence Force (APM) disaster relief squad,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""APM (Malaysian Civil Defence Force)""",Leading agency in disaster management,Page 3
c225M02N12,Ministry of Health Malaysia (KKM) medical emergency response team,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""KKM (Ministry of Health Malaysia)""",Leading agency in disaster management,Page 3
c225M02N13,National Disaster Management Agency (NADMA) coordination and planning department,Knowledge Holder,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""NADMA [2, 3]""","National Disaster Management Agency, leading agency",Page 3
c225M02N16,Final-year nursing undergraduates enrolled in the NURD 4412 Elective Disaster Nursing course,Knowledge Learner,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""twenty undergraduate final-year nursing students who had undertaken an elective course (NURD 4412: Elective Disaster Nursing)""",Participants in pilot study,Page 1
c225M02N17,First responder trainees participating in tabletop exercise programs,Knowledge Learner,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""trained to disaster responders, such as police, firefighters, civil defence officers, nurses, and paramedics""",Trainees in disaster preparedness training,Page 1
c225M02N18,Face-to-face discussion-based tabletop exercise (TTX) for disaster preparedness,Traditional Human-central Practice,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""A tabletop exercise (TTX) is a discussion-based approach to disaster training that requires participants to gather in a classroom or small group setting and is carried out face-to-face""","Discussion-based, face-to-face disaster training",Page 1
c225M02N19,Augmented Reality (AR)-enhanced multiplayer tabletop exercise for disaster response training,Technology-enable Practice,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""adoption of technology, such as augmented reality (AR), has the potential to overcome the limitations of conventional disaster preparedness training""",AR-based TTX application developed and tested,Page 2
c225M02N20,Augmented Reality (AR) simulation software for disaster training,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""augmented reality has garnered significant attention as a technology utilised in disaster management""",Core technology used for training application,Page 2
c225M02N21,QR-code-triggered marker-based AR tracking system for 3D model overlays,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""marker-based augmented reality is applied due to its higher accuracy, lower complexity, and logical features""",Specific AR approach requiring QR code scanning,Page 3
c225M02N22,QR code visual markers for AR scene activation,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""requires the camera to scan the QR code to display the three-dimensional (3D) model above it""",Marker used for AR tracking,Page 3
c225M02N23,3D environmental and casualty models rendered via Unreal Engine,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""AR features of 3D models from the Unreal Engine software""",Three-dimensional objects displayed via AR,Page 3
c225M02N24,Unreal Engine 3D asset creation and rendering software,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""3D models from the Unreal Engine software""",Software for developing 3D models,Page 3
c225M02N25,Android-based mobile smartphones for AR application deployment,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""AR application has been tested on mobile phones and tablets that use Android software""",Devices used for AR application,Page 3
c225M02N27,Multiplayer synchronization system enabling real-time cross-device interaction,Digital Technology,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""this project adopted a multiplayer system that synchronised all players' devices to provide real-time interaction in all scenes""",System for synchronised multi-user interaction,Page 3
c225M02N28,MKN Directive No. 20 policy framework for disaster management training,Organizational Dependency,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""MKN Directive No. 20 (Majlis Keselamatan Negara, or National Security Council in English)""",National policy framework governing disaster management training,Page 1
c225M02N30,On-site technical assistance and troubleshooting support for AR devices,Organizational Dependency,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""I need technical support to use this AR application""",Support needed for using AR application,Page 4
c225M02N31,Android operating system compatibility requirement for AR application installation,Organizational Dependency,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""AR application has been tested on mobile phones and tablets that use Android software""",Required compatibility for AR app to function,Page 3
c225M02N32,Low-fidelity scenario immersion and passive learning environment of conventional TTX,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as a lack of realism""",Traditional TTX limitation,Page 1
c225M02N34,Functional incompatibility of AR features with legacy Android devices and older tablets,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as device compatibility issues""",AR application limitation,Page 1
c225M02N35,User dependency on technical support for AR application navigation and troubleshooting,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""limitations such as device compatibility issues and the need for technical support""",AR application limitation,Page 1
c225M02N36,Insufficient prior exposure and practical experience of nursing students with tabletop exercises,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""the training was limited due to a lack of knowledge and experience among the nursing students in the tabletop exercise training""",Training limitation identified,Page 4
c225M02N37,Unacceptable system usability threshold (SUS score 58.4) indicating significant UX bottlenecks,Limitation,E,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"""SUS score of 58.4, classifying the application as 'Not acceptable'""","AR application scored below 70, indicating significant usability issues",Page 4
